cmd_path,cmd_sweep_0,cmd_sweep_1,base_dac_y,base_dac_x,max_cross_x_index,max_cross_y_index,max_cross_x,max_cross_y,fit_x,fit_y,dac_y_at_max_cross,dac_x_at_max_cross
RECAL 1 3 26 3 3 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2157 64 4 80,2093,-1249,16,16,-242959,-242986,2157,-1184,2157,-1185
RECAL 1 3 26 4 4 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2085 64 4 80,2022,1177,17,16,-245404,-245611,2085,1244,2086,1245
RECAL 1 3 26 5 5 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2146 64 4 80,2080,2022,17,16,-252287,-254236,2146,2091,2144,2090
RECAL 1 3 26 6 6 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2127 64 4 80,2063,2618,17,16,-261107,-264202,2127,2687,2127,2686
RECAL 1 3 26 7 7 58,RECAL 3 0 9999 -10 200 4 80,RECAL 3 1 9999 46 200 4 80,-210,2500,51,64,-263472,-266890,45.6,2705,46,2704
RECAL 1 3 26 8 8 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 318 64 4 80,256,2045,17,16,-249685,-251667,318.4,2114,320,2113
RECAL 1 3 26 9 9 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -431 64 4 80,-485,1216,17,14,-249255,-249623,-430.6,1284,-429,1284
RECAL 1 3 26 10 10 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 383 64 4 80,321,-1205,16,15,-245462,-245481,383.2,-1142,381,-1141
RECAL 1 3 26 11 11 58,RECAL 3 0 9999 9999 128 4 80,RECAL 3 1 9999 83 128 4 80,-29,-2159,31,27,-246174,-246588,82.81,-2031,79,-2035
RECAL 1 3 26 12 12 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 332 64 4 80,285,-2701,15,12,-246804,-249924,331.5,-2643,333,-2641
RECAL 1 3 26 13 13 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2111 64 4 80,-2169,-2724,15,15,-253045,-256113,-2111,-2666,-2109,-2664
RECAL 1 3 26 14 14 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2100 64 4 80,-2158,-1264,16,14,-252420,-252478,-2100,-1201,-2102,-1200
RECAL 1 3 26 15 15 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2129 64 4 80,-2187,-2124,15,15,-254181,-255830,-2129,-2065,-2127,-2064
RECAL 1 3 26 16 16 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2170 64 4 80,-2229,1158,17,15,-254848,-255234,-2170,1226,-2169,1226
RECAL 1 3 26 17 17 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2110 64 4 80,-2170,2012,17,15,-263019,-263635,-2110,2078,-2110,2080
RECAL 1 3 26 18 18 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2134 64 4 80,-2191,2606,18,14,-264512,-268263,-2134,2674,-2135,2678
RECAL 1 3 27 1 1 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2412 64 4 80,2352,-2792,15,15,-254979,-257382,2412,-2734,2412,-2732
RECAL 1 3 27 2 2 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2382 64 4 80,2319,-2173,15,16,-251681,-252306,2382,-2112,2383,-2113
RECAL 1 3 27 3 3 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2347 64 4 80,2282,-1271,15,16,-250052,-250117,2347,-1209,2346,-1211
RECAL 1 3 27 4 4 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2318 64 4 80,2255,1224,16,16,-248608,-248658,2318,1289,2319,1288
RECAL 1 3 27 5 5 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2367 64 4 80,2304,2089,17,16,-251762,-252303,2367,2155,2368,2157
RECAL 1 3 27 6 6 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2344 64 4 80,2280,2696,17,16,-253951,-256768,2344,2766,2344,2764
RECAL 1 3 27 7 7 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 834 64 4 80,778,2674,17,14,-257775,-260879,834.2,2744,834,2742
RECAL 1 3 27 8 8 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 880 64 4 80,823,2061,17,14,-255355,-256587,879.8,2129,879,2129
RECAL 1 3 27 9 9 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 722 64 4 80,669,1179,17,13,-255682,-255713,722.4,1245,721,1247
RECAL 1 3 27 10 10 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 813 64 4 80,758,-1318,15,14,-256826,-257113,812.7,-1257,814,-1258
RECAL 1 3 27 11 11 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 916 64 4 80,864,-2201,15,13,-258058,-258277,916.1,-2139,916,-2141
RECAL 1 3 27 12 12 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1014 64 4 80,960,-2811,15,13,-259996,-263282,1014,-2755,1012,-2751
RECAL 1 3 27 13 13 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1993 64 4 80,-2047,-2793,15,13,-259390,-261368,-1993,-2734,-1995,-2733
RECAL 1 3 27 14 14 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2026 64 4 80,-2081,-2175,15,14,-255233,-255955,-2026,-2115,-2025,-2115
RECAL 1 3 27 15 15 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2065 64 4 80,-2121,-1279,16,14,-256718,-256726,-2065,-1216,-2065,-1215
RECAL 1 3 27 16 16 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2097 64 4 80,-2152,1213,17,14,-257440,-257712,-2097,1280,-2096,1281
RECAL 1 3 27 17 17 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2042 64 4 80,-2099,2084,17,14,-264549,-265104,-2042,2150,-2043,2152
RECAL 1 3 27 18 18 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2070 64 4 80,-2125,2689,17,14,-265122,-267620,-2070,2758,-2069,2757
RECAL 1 3 28 1 1 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2235 64 4 80,2168,-2779,15,17,-249497,-251182,2235,-2718,2236,-2719
RECAL 1 3 28 2 2 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2143 64 4 80,2079,-2169,16,16,-248271,-248253,2143,-2107,2143,-2105
RECAL 1 3 28 3 3 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2225 64 4 80,2159,-1279,15,17,-248591,-248743,2225,-1217,2227,-1219
RECAL 1 3 28 4 4 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2220 64 4 80,2152,1212,17,17,-250692,-251205,2220,1280,2220,1280
RECAL 1 3 28 5 5 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2188 64 4 80,2121,2078,17,17,-256108,-257314,2188,2145,2189,2146
RECAL 1 3 28 6 6 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2199 64 4 80,2136,2682,17,16,-263357,-266125,2199,2749,2200,2750
RECAL 1 3 28 7 7 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -239 64 4 80,-265,2643,17,5,-261812,-265163,-239.1,2712,-245,2711
RECAL 1 3 28 8 8 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -312 64 4 80,-375,2029,17,16,-253023,-254483,-312,2097,-311,2097
RECAL 1 3 28 9 9 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 258 64 4 80,183,1131,17,18,-251580,-252148,258.2,1200,255,1199
RECAL 1 3 28 10 10 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 325 64 4 80,281,-1360,16,12,-248280,-248290,325.4,-1296,329,-1296
RECAL 1 3 28 11 11 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -558 64 4 80,-623,-2215,16,16,-252249,-252272,-558.2,-2153,-559,-2151
RECAL 1 3 28 12 12 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 391 64 4 80,318,-2813,15,18,-252411,-254540,391.3,-2753,390,-2753
RECAL 1 3 28 13 13 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2179 64 4 80,-2239,-2781,15,15,-256313,-258425,-2179,-2721,-2179,-2721
RECAL 1 3 28 14 14 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2264 64 4 80,-2322,-2176,16,14,-254893,-255022,-2264,-2114,-2266,-2112
RECAL 1 3 28 15 15 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2184 64 4 80,-2244,-1296,16,15,-256386,-256402,-2184,-1230,-2184,-1232
RECAL 1 3 28 16 16 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2190 64 4 80,-2251,1195,17,15,-257992,-258606,-2190,1264,-2191,1263
RECAL 1 3 28 17 17 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2222 64 4 80,-2282,2066,17,15,-266814,-268385,-2222,2134,-2222,2134
RECAL 1 3 28 18 18 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2215 64 4 80,-2275,2671,17,15,-271580,-274044,-2215,2738,-2215,2739
RECAL 1 3 29 1 1 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2153 64 4 80,2088,-2806,15,16,-246071,-249324,2153,-2748,2152,-2746
RECAL 1 3 29 2 2 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2127 64 4 80,2061,-2199,15,16,-241532,-242021,2127,-2138,2125,-2139
RECAL 1 3 29 3 3 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2099 64 4 80,2033,-1324,15,16,-240085,-240340,2099,-1263,2097,-1264
RECAL 1 3 29 4 4 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2209 64 4 80,2145,1167,16,16,-238876,-238889,2209,1233,2209,1231
RECAL 1 3 29 5 5 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2163 64 4 80,2099,2054,17,16,-241132,-241242,2163,2119,2163,2122
RECAL 1 3 29 6 6 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2240 64 4 80,2173,2662,17,17,-245476,-248643,2240,2731,2241,2730
RECAL 1 3 29 7 7 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 392 64 4 80,329,2707,17,15,-240237,-242433,391.9,2774,389,2775
RECAL 1 3 29 8 8 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -476 64 4 80,-530,2109,17,13,-243000,-244013,-475.8,2176,-478,2177
RECAL 1 3 29 9 9 61,RECAL 3 0 9999 158 64 4 80,RECAL 3 1 9999 116 64 4 80,94,1263,17,6,-240097,-240213,116.1,1329,118,1331
RECAL 1 3 29 10 10 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -719 64 4 80,-781,-1227,16,15,-238247,-238248,-719.4,-1161,-721,-1163
RECAL 1 3 29 11 11 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -635 64 4 80,-694,-2139,15,14,-248138,-249691,-635.4,-2080,-638,-2079
RECAL 1 3 29 12 12 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -549 64 4 80,-597,-2760,15,12,-243393,-245780,-549.3,-2700,-549,-2700
RECAL 1 3 29 13 13 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2262 64 4 80,-2318,-2783,15,14,-254993,-258434,-2262,-2726,-2262,-2723
RECAL 1 3 29 14 14 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2285 64 4 80,-2342,-2172,15,14,-247934,-248824,-2285,-2112,-2286,-2112
RECAL 1 3 29 15 15 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2309 64 4 80,-2367,-1284,16,14,-241932,-242010,-2309,-1222,-2311,-1220
RECAL 1 3 29 16 16 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2203 64 4 80,-2263,1207,16,15,-238818,-238818,-2203,1272,-2203,1271
RECAL 1 3 29 17 17 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2249 64 4 80,-2307,2075,17,15,-242163,-242488,-2249,2141,-2247,2143
RECAL 1 3 29 18 18 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2178 64 4 80,-2236,2681,16,15,-251045,-251220,-2178,2747,-2176,2745
RECAL 1 3 30 1 1 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2235 64 4 80,2168,-2736,15,17,-235435,-237030,2235,-2675,2236,-2676
RECAL 1 3 30 2 2 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2145 64 4 80,2080,-2138,16,16,-237031,-237049,2145,-2075,2144,-2074
RECAL 1 3 30 3 3 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2127 64 4 80,2062,-1276,16,16,-234688,-234702,2127,-1212,2126,-1212
RECAL 1 3 30 4 4 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2207 64 4 80,2142,1138,17,16,-235576,-235853,2207,1205,2206,1206
RECAL 1 3 30 5 5 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2191 64 4 80,2125,2002,17,17,-237337,-238756,2191,2070,2193,2070
RECAL 1 3 30 6 6 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2180 64 4 80,2114,2604,17,16,-250099,-251922,2180,2670,2178,2672
RECAL 1 3 30 7 7 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -494 64 4 80,-535,2629,17,10,-248500,-250339,-493.5,2695,-495,2697
RECAL 1 3 30 8 8 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -423 64 4 80,-484,2035,17,15,-238740,-239724,-423.2,2102,-424,2103
RECAL 1 3 30 9 9 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -303 64 4 80,-353,1194,17,13,-237895,-238076,-302.8,1261,-301,1262
RECAL 1 3 30 10 10 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -684 64 4 80,-743,-1217,16,15,-238963,-238972,-683.9,-1154,-683,-1153
RECAL 1 3 30 11 11 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -630 64 4 80,-690,-2103,16,15,-238652,-238683,-629.8,-2041,-630,-2039
RECAL 1 3 30 12 12 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 213 64 4 80,169,-2707,15,11,-250780,-253669,212.9,-2649,213,-2647
RECAL 1 3 30 13 13 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2200 64 4 80,-2258,-2715,15,14,-247328,-249936,-2200,-2656,-2202,-2655
RECAL 1 3 30 14 14 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2279 64 4 80,-2335,-2114,15,14,-250603,-250625,-2279,-2052,-2279,-2054
RECAL 1 3 30 15 15 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2297 64 4 80,-2354,-1240,16,14,-243524,-243547,-2297,-1175,-2298,-1176
RECAL 1 3 30 16 16 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2223 64 4 80,-2281,1172,17,14,-242799,-243093,-2223,1239,-2225,1240
RECAL 1 3 30 17 17 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2239 64 4 80,-2297,2020,17,14,-246890,-248352,-2239,2088,-2241,2088
RECAL 1 3 30 18 18 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2249 64 4 80,-2306,2616,17,14,-251528,-254131,-2249,2684,-2250,2684
RECAL 1 3 31 1 1 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2184 64 4 80,2118,-2862,15,17,-243571,-245153,2184,-2800,2186,-2802
RECAL 1 3 31 2 2 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2096 64 4 80,2032,-2280,15,16,-238845,-238919,2096,-2217,2096,-2220
RECAL 1 3 31 3 3 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2079 64 4 80,2015,-1477,16,16,-237840,-237845,2079,-1412,2079,-1413
RECAL 1 3 31 4 4 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2061 64 4 80,1999,979,16,15,-236463,-236545,2061,1044,2059,1043
RECAL 1 3 31 5 5 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2139 64 4 80,2075,1937,17,16,-237649,-237686,2139,2002,2139,2005
RECAL 1 3 31 6 6 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2127 64 4 80,2062,2567,17,16,-247141,-249585,2127,2635,2126,2635
RECAL 1 3 31 7 7 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -550 64 4 80,-605,2542,17,14,-242860,-244965,-549.7,2609,-549,2610
RECAL 1 3 31 8 8 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -461 64 4 80,-503,1904,17,10,-239444,-239847,-461.2,1970,-463,1972
RECAL 1 3 31 9 9 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -751 64 4 80,-806,918,16,14,-237756,-237762,-751.3,983.6,-750,982
RECAL 1 3 31 10 10 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -699 64 4 80,-752,-1515,15,13,-239859,-240009,-698.9,-1453,-700,-1455
RECAL 1 3 31 11 11 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -653 64 4 80,-706,-2304,15,13,-240917,-241858,-653,-2243,-654,-2244
RECAL 1 3 31 12 12 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -88 64 4 80,-186,-2882,15,25,-247903,-249454,-88.15,-2820,-86,-2822
RECAL 1 3 31 13 13 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2185 64 4 80,-2240,-2860,15,14,-258215,-259679,-2185,-2799,-2184,-2800
RECAL 1 3 31 14 14 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2264 64 4 80,-2322,-2280,16,15,-249405,-249484,-2264,-2218,-2262,-2216
RECAL 1 3 31 15 15 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2280 64 4 80,-2339,-1478,16,15,-246261,-246297,-2280,-1415,-2279,-1414
RECAL 1 3 31 16 16 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2297 64 4 80,-2354,969,16,14,-243329,-243381,-2297,1034,-2298,1033
RECAL 1 3 31 17 17 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2225 64 4 80,-2282,1929,17,14,-247750,-248454,-2225,1996,-2226,1997
RECAL 1 3 31 18 18 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2240 64 4 80,-2299,2560,17,15,-256980,-258925,-2240,2627,-2239,2628
RECAL 1 3 32 1 1 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2403 64 4 80,2337,-2714,15,17,-242843,-245797,2403,-2654,2405,-2654
RECAL 1 3 32 2 2 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2321 64 4 80,2253,-2110,15,17,-243074,-244001,2321,-2050,2321,-2050
RECAL 1 3 32 3 3 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2319 64 4 80,2253,-1227,15,17,-239922,-240160,2319,-1166,2321,-1167
RECAL 1 3 32 4 4 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2389 64 4 80,2322,1193,16,17,-243569,-243627,2389,1259,2390,1257
RECAL 1 3 32 5 5 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2385 64 4 80,2320,2032,17,16,-249132,-249813,2385,2098,2384,2100
RECAL 1 3 32 6 6 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2380 64 4 80,2314,2625,17,16,-251525,-253267,2380,2692,2378,2693
RECAL 1 3 32 7 7 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 882 64 4 80,816,2594,17,16,-251894,-252809,882,2660,880,2662
RECAL 1 3 32 8 8 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 867 64 4 80,803,1995,17,16,-247664,-248330,867.1,2061,867,2063
RECAL 1 3 32 9 9 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 889 64 4 80,825,1131,16,16,-246733,-246731,889.4,1194,889,1195
RECAL 1 3 32 10 10 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 677 64 4 80,615,-1287,15,15,-242281,-242455,676.9,-1226,675,-1227
RECAL 1 3 32 11 11 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 683 64 4 80,613,-2142,15,18,-248296,-249064,683,-2081,685,-2082
RECAL 1 3 32 12 12 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 946 64 4 80,878,-2740,15,17,-246641,-248550,945.9,-2678,946,-2680
RECAL 1 3 32 13 13 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2038 64 4 80,-2100,-2734,15,15,-249434,-251397,-2038,-2674,-2040,-2674
RECAL 1 3 32 14 14 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2126 64 4 80,-2187,-2141,15,15,-252414,-253496,-2126,-2081,-2127,-2081
RECAL 1 3 32 15 15 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2126 64 4 80,-2186,-1285,16,15,-251530,-251524,-2126,-1223,-2126,-1221
RECAL 1 3 32 16 16 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2052 64 4 80,-2112,1133,16,15,-252764,-252787,-2052,1197,-2052,1197
RECAL 1 3 32 17 17 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2061 64 4 80,-2121,1998,17,15,-256702,-257202,-2061,2064,-2061,2066
RECAL 1 3 32 18 18 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2067 64 4 80,-2128,2596,17,15,-277110,-277378,-2067,2660,-2068,2664
RECAL 1 4 1 1 1 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2318 64 4 80,2251,-2683,14,17,-231691,-236884,2318,-2624,2319,-2627
RECAL 1 4 1 2 2 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2312 64 4 80,2244,-2097,16,17,-227807,-227843,2312,-2034,2312,-2033
RECAL 1 4 1 3 3 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2317 64 4 80,2249,-1247,17,17,-228465,-228807,2317,-1179,2317,-1179
RECAL 1 4 1 4 4 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2230 64 4 80,2162,1139,18,17,-228065,-229913,2230,1211,2230,1211
RECAL 1 4 1 5 5 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2317 64 4 80,2249,1983,18,17,-227198,-230537,2317,2053,2317,2055
RECAL 1 4 1 6 6 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2322 64 4 80,2255,2572,17,17,-232636,-235461,2322,2639,2323,2640
RECAL 1 4 1 7 7 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 885 64 4 80,823,2540,17,16,-234305,-234758,884.9,2603,887,2608
RECAL 1 4 1 8 8 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 858 64 4 80,794,1942,17,16,-228105,-230039,858.4,2011,858,2010
RECAL 1 4 1 9 9 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 555 64 4 80,497,1080,16,14,-227651,-227657,554.7,1145,553,1144
RECAL 1 4 1 10 10 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 854 64 4 80,791,-1317,18,16,-229100,-230110,854.3,-1247,855,-1245
RECAL 1 4 1 11 11 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 840 64 4 80,780,-2134,15,15,-228503,-230614,840.5,-2076,840,-2074
RECAL 1 4 1 12 12 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 857 64 4 80,793,-2714,15,16,-232682,-236159,856.6,-2657,857,-2654
RECAL 1 4 1 13 13 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2018 64 4 80,-2077,-2687,16,15,-234932,-234973,-2018,-2621,-2017,-2623
RECAL 1 4 1 14 14 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2015 64 4 80,-2074,-2097,16,15,-229645,-229680,-2015,-2034,-2014,-2033
RECAL 1 4 1 15 15 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2006 64 4 80,-2065,-1246,17,15,-228961,-229161,-2006,-1179,-2005,-1178
RECAL 1 4 1 16 16 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2104 64 4 80,-2162,1140,18,15,-231437,-232744,-2104,1211,-2102,1212
RECAL 1 4 1 17 17 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2007 64 4 80,-2066,1980,18,15,-229053,-232385,-2007,2051,-2006,2052
RECAL 1 4 1 18 18 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2008 64 4 80,-2067,2569,17,15,-235906,-236469,-2008,2633,-2007,2637
RECAL 1 4 2 1 1 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2359 64 4 80,2295,-2711,15,16,-220923,-224229,2359,-2654,2359,-2651
RECAL 1 4 2 2 2 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2288 64 4 80,2222,-2120,15,16,-218714,-219637,2288,-2059,2286,-2060
RECAL 1 4 2 3 3 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2288 64 4 80,2222,-1263,15,16,-217492,-217572,2288,-1201,2286,-1203
RECAL 1 4 2 4 4 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2314 64 4 80,2249,1147,17,16,-217886,-218176,2314,1214,2313,1215
RECAL 1 4 2 5 5 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2374 64 4 80,2309,1997,17,16,-219180,-220789,2374,2066,2373,2065
RECAL 1 4 2 6 6 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2379 64 4 80,2312,2588,17,17,-222894,-226310,2379,2657,2380,2656
RECAL 1 4 2 7 7 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 977 64 4 80,920,2557,17,14,-222686,-225934,977,2626,976,2625
RECAL 1 4 2 8 8 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 956 64 4 80,902,1959,17,14,-217537,-218935,956.3,2028,958,2027
RECAL 1 4 2 9 9 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 789 64 4 80,740,1085,17,12,-217082,-217521,789,1153,788,1153
