line_no,cmd,sweep_mode,base_x,base_y,legacy_5param,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
196,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2297.000000,33,1,Ok,141742.000000,NonMono,16,-235655.000000,15.545375,16,2359.181500,7,[13]=-238717;[14]=-236725;[15]=-235704;[16]=-235655;[17]=-236598;[18]=-238486;[19]=-241366
197,RECAL 3 1 9999 2359 64 4 80,1,9999,2359,0,64,4,80,2014.000000,33,1,Ok,251961.000000,NonMono,15,-235345.000000,15.382626,15,2075.530505,5,[13]=-241540;[14]=-237304;[15]=-235345;[16]=-235583;[17]=-238136
198,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2300.000000,33,1,Ok,130385.000000,NonMono,15,-237806.000000,15.490438,15,2361.961751,7,[12]=-243154;[13]=-240495;[14]=-238701;[15]=-237806;[16]=-237837;[17]=-238731;[18]=-240547
199,RECAL 3 1 9999 2362 64 4 80,1,9999,2362,0,64,4,80,2605.000000,33,1,Ok,258147.000000,NonMono,16,-237725.000000,16.134585,16,2669.538338,5,[14]=-245678;[15]=-239957;[16]=-237725;[17]=-239024;[18]=-243948
200,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,919.000000,33,1,Ok,27681.000000,NonMono,13,-238342.000000,13.364377,13,972.457510,15,[6]=-242064;[7]=-241150;[8]=-240339;[9]=-239663;[10]=-239119;[11]=-238744;[12]=-238476;[13]=-238342;[14]=-238369;[15]=-238526;[16]=-238843;[17]=-239316;[18]=-239906;[19]=-240704;[20]=-241630
201,RECAL 3 1 9999 972 64 4 80,1,9999,972,0,64,4,80,2583.000000,33,1,Ok,258044.000000,NonMono,16,-238319.000000,16.270716,16,2648.082862,5,[14]=-247328;[15]=-241088;[16]=-238319;[17]=-239171;[18]=-243611
202,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,900.000000,33,1,Ok,27719.000000,NonMono,14,-234835.000000,13.794274,14,955.177098,13,[8]=-237342;[9]=-236545;[10]=-235900;[11]=-235413;[12]=-235071;[13]=-234867;[14]=-234835;[15]=-234932;[16]=-235192;[17]=-235621;[18]=-236194;[19]=-236935;[20]=-237846
203,RECAL 3 1 9999 955 64 4 80,1,9999,955,0,64,4,80,1989.000000,33,1,Ok,248598.000000,NonMono,16,-234790.000000,15.511902,16,2051.047609,5,[14]=-236985;[15]=-234822;[16]=-234790;[17]=-236973;[18]=-241396
204,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,659.000000,33,1,Ok,15920.000000,NonMono,13,-231584.000000,13.441567,13,712.766266,19,[4]=-234958;[5]=-234289;[6]=-233717;[7]=-233182;[8]=-232739;[9]=-232347;[10]=-232051;[11]=-231811;[12]=-231664;[13]=-231584;[14]=-231590;[15]=-231688;[16]=-231840;[17]=-232105;[18]=-232453;[19]=-232873;[20]=-233423;[21]=-234031;[22]=-234742
205,RECAL 3 1 9999 713 64 4 80,1,9999,713,0,64,4,80,1131.000000,33,1,Ok,122389.000000,NonMono,15,-231065.000000,14.854981,15,1190.419922,7,[12]=-234097;[13]=-232372;[14]=-231359;[15]=-231065;[16]=-231592;[17]=-232864;[18]=-234943
206,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,716.000000,33,1,Ok,21487.000000,NonMono,12,-228783.000000,12.221033,12,764.884131,17,[4]=-232001;[5]=-231282;[6]=-230643;[7]=-230097;[8]=-229663;[9]=-229317;[10]=-229022;[11]=-228881;[12]=-228783;[13]=-228841;[14]=-228954;[15]=-229184;[16]=-229517;[17]=-229962;[18]=-230497;[19]=-231163;[20]=-231937
207,RECAL 3 1 9999 765 64 4 80,1,9999,765,0,64,4,80,-1280.000000,33,1,Ok,125093.000000,NonMono,14,-227356.000000,14.132424,14,-1223.470303,7,[11]=-231451;[12]=-229250;[13]=-227904;[14]=-227356;[15]=-227675;[16]=-228783;[17]=-230667
208,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,897.000000,33,1,Ok,33231.000000,NonMono,12,-231684.000000,12.242578,12,945.970311,15,[5]=-235562;[6]=-234566;[7]=-233719;[8]=-233021;[9]=-232462;[10]=-232056;[11]=-231788;[12]=-231684;[13]=-231726;[14]=-231881;[15]=-232264;[16]=-232768;[17]=-233446;[18]=-234266;[19]=-235270
209,RECAL 3 1 9999 946 64 4 80,1,9999,946,0,64,4,80,-2130.000000,33,1,Ok,259356.000000,NonMono,15,-229886.000000,14.704622,15,-2071.181511,5,[13]=-233032;[14]=-230340;[15]=-229886;[16]=-231661;[17]=-235678
210,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,901.000000,33,1,Ok,28128.000000,NonMono,13,-234539.000000,13.196029,13,953.784116,15,[6]=-238115;[7]=-237207;[8]=-236424;[9]=-235772;[10]=-235240;[11]=-234864;[12]=-234629;[13]=-234539;[14]=-234575;[15]=-234770;[16]=-235100;[17]=-235587;[18]=-236224;[19]=-237005;[20]=-237971
211,RECAL 3 1 9999 954 64 4 80,1,9999,954,0,64,4,80,-2722.000000,33,1,Ok,265427.000000,NonMono,15,-231451.000000,14.631753,15,-2663.472986,17,[7]=-334081;[8]=-309062;[9]=-287675;[10]=-269510;[11]=-254856;[12]=-243710;[13]=-236040;[14]=-231968;[15]=-231451;[16]=-234509;[17]=-241318;[18]=-251885;[19]=-266347;[20]=-284625;[21]=-306918;[22]=-332755;[23]=-362038
212,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2031.000000,33,1,Ok,92622.000000,NonMono,15,-238552.000000,14.754801,15,-1971.980795,7,[12]=-241120;[13]=-239577;[14]=-238744;[15]=-238552;[16]=-239046;[17]=-240198;[18]=-241946
213,RECAL 3 1 9999 -1972 64 4 80,1,9999,-1972,0,64,4,80,-2729.000000,33,1,Ok,261556.000000,NonMono,15,-235160.000000,14.566881,15,-2670.732478,17,[7]=-335012;[8]=-310414;[9]=-289322;[10]=-271589;[11]=-257510;[12]=-246677;[13]=-239295;[14]=-235440;[15]=-235160;[16]=-238536;[17]=-245617;[18]=-256473;[19]=-271343;[20]=-290340;[21]=-313285;[22]=-340232;[23]=-370933
214,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2028.000000,33,1,Ok,93960.000000,NonMono,15,-234530.000000,14.712185,15,-1969.151260,7,[12]=-237006;[13]=-235498;[14]=-234691;[15]=-234530;[16]=-235066;[17]=-236247;[18]=-238073
215,RECAL 3 1 9999 -1969 64 4 80,1,9999,-1969,0,64,4,80,-2141.000000,33,1,Ok,256619.000000,NonMono,15,-233241.000000,14.932637,15,-2081.269452,5,[13]=-237490;[14]=-234212;[15]=-233241;[16]=-234521;[17]=-238115
216,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2097.000000,33,1,Ok,98233.000000,NonMono,15,-233247.000000,14.959161,15,-2037.163358,7,[12]=-236238;[13]=-234547;[14]=-233558;[15]=-233247;[16]=-233607;[17]=-234669;[18]=-236418
217,RECAL 3 1 9999 -2037 64 4 80,1,9999,-2037,0,64,4,80,-1299.000000,33,1,Ok,123177.000000,NonMono,15,-232595.000000,14.717406,15,-1240.130375,7,[12]=-235567;[13]=-233773;[14]=-232780;[15]=-232595;[16]=-233251;[17]=-234743;[18]=-237087
218,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2115.000000,33,1,Ok,107662.000000,NonMono,14,-235852.000000,14.171617,14,-2058.313531,7,[11]=-239407;[12]=-237510;[13]=-236328;[14]=-235852;[15]=-236083;[16]=-237001;[17]=-238580
219,RECAL 3 1 9999 -2058 64 4 80,1,9999,-2058,0,64,4,80,1113.000000,33,1,Ok,119491.000000,NonMono,15,-235356.000000,14.810390,15,1172.241559,7,[12]=-238143;[13]=-236505;[14]=-235564;[15]=-235356;[16]=-235843;[17]=-237095;[18]=-239098
220,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2023.000000,33,1,Ok,88254.000000,NonMono,15,-237084.000000,14.817292,15,-1963.730830,7,[12]=-239645;[13]=-238149;[14]=-237286;[15]=-237084;[16]=-237529;[17]=-238582;[18]=-240268
221,RECAL 3 1 9999 -1964 64 4 80,1,9999,-1964,0,64,4,80,1978.000000,33,1,Ok,247336.000000,NonMono,15,-236862.000000,15.390500,15,2039.562001,5,[13]=-242744;[14]=-238772;[15]=-236862;[16]=-237119;[17]=-239494
222,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2023.000000,33,1,Ok,81881.000000,NonMono,15,-239561.000000,15.178361,15,-1962.286555,7,[12]=-242689;[13]=-241032;[14]=-239970;[15]=-239561;[16]=-239759;[17]=-240569;[18]=-241983
223,RECAL 3 1 9999 -1962 64 4 80,1,9999,-1962,0,64,4,80,2576.000000,33,1,Ok,256564.000000,NonMono,16,-239564.000000,15.906100,16,2639.624402,5,[14]=-245938;[15]=-241020;[16]=-239564;[17]=-241701;[18]=-247394
224,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2128.000000,33,1,Ok,115673.000000,NonMono,17,-235871.000000,16.777221,17,2195.108885,7,[14]=-239334;[15]=-237287;[16]=-236110;[17]=-235871;[18]=-236536;[19]=-238138;[20]=-240699
225,RECAL 3 1 9999 2195 64 4 80,1,9999,2195,0,64,4,80,-2760.000000,33,1,Ok,265663.000000,NonMono,14,-231063.000000,14.348954,14,-2702.604183,17,[6]=-355500;[7]=-328066;[8]=-303651;[9]=-282417;[10]=-264867;[11]=-251018;[12]=-240787;[13]=-234100;[14]=-231063;[15]=-231637;[16]=-235788;[17]=-243575;[18]=-254977;[19]=-269765;[20]=-288158;[21]=-309993;[22]=-334963
226,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2135.000000,33,1,Ok,122203.000000,NonMono,16,-235813.000000,16.371317,16,2200.485268,7,[13]=-241111;[14]=-238406;[15]=-236644;[16]=-235813;[17]=-235928;[18]=-237023;[19]=-239052
227,RECAL 3 1 9999 2200 64 4 80,1,9999,2200,0,64,4,80,-2161.000000,33,1,Ok,255456.000000,NonMono,15,-233637.000000,14.549300,15,-2102.802802,5,[13]=-236109;[14]=-233731;[15]=-233637;[16]=-235779;[17]=-240229
228,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2107.000000,33,1,Ok,119907.000000,NonMono,16,-231750.000000,16.433206,16,2172.732825,7,[13]=-237116;[14]=-234386;[15]=-232621;[16]=-231750;[17]=-231818;[18]=-232786;[19]=-234716
229,RECAL 3 1 9999 2173 64 4 80,1,9999,2173,0,64,4,80,-1297.000000,33,1,Ok,110888.000000,NonMono,15,-230956.000000,14.627458,15,-1238.490168,7,[12]=-233691;[13]=-231974;[14]=-231055;[15]=-230956;[16]=-231656;[17]=-233122;[18]=-235373
230,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2122.000000,33,1,Ok,119716.000000,NonMono,17,-225513.000000,16.542236,17,2188.168943,7,[14]=-228474;[15]=-226532;[16]=-225546;[17]=-225513;[18]=-226420;[19]=-228320;[20]=-231193
231,RECAL 3 1 9999 2188 64 4 80,1,9999,2188,0,64,4,80,1158.000000,33,1,Ok,102213.000000,NonMono,16,-225396.000000,15.917884,16,1221.671535,7,[13]=-228737;[14]=-226857;[15]=-225740;[16]=-225396;[17]=-225872;[18]=-227124;[19]=-229158
232,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2111.000000,33,1,Ok,116705.000000,NonMono,17,-226037.000000,16.585400,17,2177.341601,7,[14]=-229032;[15]=-227117;[16]=-226110;[17]=-226037;[18]=-226891;[19]=-228689;[20]=-231450
233,RECAL 3 1 9999 2177 64 4 80,1,9999,2177,0,64,4,80,2026.000000,33,1,Ok,249699.000000,NonMono,16,-225958.000000,15.979410,16,2089.917639,5,[14]=-230437;[15]=-227060;[16]=-225958;[17]=-227155;[18]=-230632
234,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2102.000000,33,1,Ok,115224.000000,NonMono,16,-228037.000000,16.440624,16,2167.762497,7,[13]=-233276;[14]=-230652;[15]=-228895;[16]=-228037;[17]=-228103;[18]=-229070;[19]=-230922
235,RECAL 3 1 9999 2168 64 4 80,1,9999,2168,0,64,4,80,2623.000000,33,1,Ok,268923.000000,NonMono,17,-227339.000000,16.670747,17,2689.682990,5,[15]=-232235;[16]=-227951;[17]=-227339;[18]=-230325;[19]=-236906
236,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,187.000000,33,0,ParabolaNotDownward,2249.000000,Flat,10,-228916.000000,,,,0,
237,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,51.000000,101,1,Ok,23208.000000,NonMono,44,-228937.000000,44.119925,44,227.479702,33,[28]=-229544;[29]=-229490;[30]=-229409;[31]=-229349;[32]=-229317;[33]=-229253;[34]=-229207;[35]=-229166;[36]=-229121;[37]=-229084;[38]=-229032;[39]=-229018;[40]=-228987;[41]=-228963;[42]=-228960;[43]=-228941;[44]=-228937;[45]=-228937;[46]=-228959;[47]=-228965;[48]=-229000;[49]=-229029;[50]=-229060;[51]=-229113;[52]=-229163;[53]=-229213;[54]=-229313;[55]=-229395;[56]=-229498;[57]=-229595;[58]=-229707;[59]=-229856;[60]=-230004
238,RECAL 3 0 9999 227 64 4 80,0,9999,227,0,64,4,80,163.000000,33,0,ParabolaNotDownward,1073.000000,Flat,16,-228919.000000,,,,0,
239,RECAL 3 1 9999 227 64 4 80,1,9999,227,0,64,4,80,2614.000000,33,1,Ok,268073.000000,NonMono,17,-228080.000000,16.722698,17,2680.890790,5,[15]=-233487;[16]=-228919;[17]=-228080;[18]=-230918;[19]=-237287
240,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,241.000000,33,0,ParabolaNotDownward,2651.000000,Flat,13,-228086.000000,,,,0,
241,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,105.000000,101,1,Ok,32360.000000,NonMono,47,-228077.000000,47.688743,48,295.754974,43,[26]=-230150;[27]=-229981;[28]=-229839;[29]=-229689;[30]=-229546;[31]=-229400;[32]=-229274;[33]=-229117;[34]=-229011;[35]=-228899;[36]=-228787;[37]=-228655;[38]=-228568;[39]=-228476;[40]=-228403;[41]=-228316;[42]=-228255;[43]=-228190;[44]=-228136;[45]=-228098;[46]=-228090;[47]=-228077;[48]=-228078;[49]=-228080;[50]=-228124;[51]=-228140;[52]=-228178;[53]=-228258;[54]=-228320;[55]=-228438;[56]=-228533;[57]=-228677;[58]=-228820;[59]=-228986;[60]=-229169;[61]=-229376;[62]=-229615;[63]=-229844;[64]=-230127;[65]=-230418;[66]=-230712;[67]=-231060;[68]=-231419
242,RECAL 3 0 9999 296 64 4 80,0,9999,296,0,64,4,80,232.000000,33,0,ParabolaNotDownward,2006.000000,Flat,16,-228049.000000,,,,0,
243,RECAL 3 1 9999 295 64 4 80,1,9999,295,0,64,4,80,2014.000000,33,1,Ok,250580.000000,NonMono,16,-228081.000000,16.188585,16,2078.754338,5,[14]=-233416;[15]=-229613;[16]=-228081;[17]=-228766;[18]=-231742
244,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,323.000000,33,1,Ok,6058.000000,NonMono,11,-225538.000000,10.362186,10,364.448743,17,[3]=-226050;[4]=-225914;[5]=-225818;[6]=-225721;[7]=-225654;[8]=-225609;[9]=-225567;[10]=-225546;[11]=-225538;[12]=-225552;[13]=-225620;[14]=-225680;[15]=-225792;[16]=-225882;[17]=-226020;[18]=-226182;[19]=-226374
245,RECAL 3 1 9999 364 64 4 80,1,9999,364,0,64,4,80,1138.000000,33,1,Ok,100645.000000,NonMono,16,-225519.000000,15.806870,16,1201.227479,7,[13]=-228503;[14]=-226740;[15]=-225752;[16]=-225519;[17]=-226047;[18]=-227352;[19]=-229446
246,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,214.000000,33,1,Ok,3021.000000,NonMono,11,-227005.000000,10.649914,11,256.599657,17,[3]=-227285;[4]=-227222;[5]=-227174;[6]=-227123;[7]=-227079;[8]=-227037;[9]=-227033;[10]=-227036;[11]=-227005;[12]=-227015;[13]=-227043;[14]=-227081;[15]=-227132;[16]=-227160;[17]=-227227;[18]=-227299;[19]=-227400
247,RECAL 3 1 9999 257 64 4 80,1,9999,257,0,64,4,80,-1325.000000,33,1,Ok,108203.000000,NonMono,16,-227021.000000,16.079239,16,-1260.683044,7,[13]=-230996;[14]=-228828;[15]=-227496;[16]=-227021;[17]=-227362;[18]=-228540;[19]=-230520
248,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,413.000000,33,1,Ok,8226.000000,NonMono,11,-227686.000000,11.250962,11,458.003848,17,[3]=-228642;[4]=-228419;[5]=-228242;[6]=-228087;[7]=-227944;[8]=-227837;[9]=-227765;[10]=-227714;[11]=-227686;[12]=-227693;[13]=-227729;[14]=-227799;[15]=-227907;[16]=-228040;[17]=-228242;[18]=-228449;[19]=-228690
249,RECAL 3 1 9999 458 64 4 80,1,9999,458,0,64,4,80,-2175.000000,33,1,Ok,260734.000000,NonMono,15,-226377.000000,14.937981,15,-2115.248076,5,[13]=-230684;[14]=-227356;[15]=-226377;[16]=-227646;[17]=-231284
250,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,368.000000,33,1,Ok,5751.000000,NonMono,11,-233005.000000,11.613550,12,414.454199,17,[3]=-233775;[4]=-233614;[5]=-233471;[6]=-233337;[7]=-233245;[8]=-233156;[9]=-233092;[10]=-233043;[11]=-233005;[12]=-233019;[13]=-233035;[14]=-233072;[15]=-233158;[16]=-233243;[17]=-233349;[18]=-233503;[19]=-233686
251,RECAL 3 1 9999 414 64 4 80,1,9999,414,0,64,4,80,-2771.000000,33,1,Ok,266412.000000,NonMono,15,-230017.000000,14.695397,15,-2712.218411,5,[13]=-235140;[14]=-230735;[15]=-230017;[16]=-232985;[17]=-239654
252,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2179.000000,33,1,Ok,127186.000000,NonMono,14,-240549.000000,14.343935,14,-2121.624259,7,[11]=-245131;[12]=-242763;[13]=-241241;[14]=-240549;[15]=-240664;[16]=-241619;[17]=-243361
253,RECAL 3 1 9999 -2122 64 4 80,1,9999,-2122,0,64,4,80,-2742.000000,33,1,Ok,261951.000000,NonMono,14,-234744.000000,14.204932,14,-2685.180271,5,[12]=-243327;[13]=-237266;[14]=-234744;[15]=-235809;[16]=-240481
254,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2171.000000,33,1,Ok,130560.000000,NonMono,14,-233670.000000,14.175718,14,-2114.297129,7,[11]=-237863;[12]=-235629;[13]=-234222;[14]=-233670;[15]=-233948;[16]=-235030;[17]=-237000
255,RECAL 3 1 9999 -2114 64 4 80,1,9999,-2114,0,64,4,80,-2141.000000,33,1,Ok,255869.000000,NonMono,15,-231883.000000,14.678545,15,-2082.285819,5,[13]=-234892;[14]=-232280;[15]=-231883;[16]=-233685;[17]=-237653
256,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2197.000000,33,1,Ok,145931.000000,NonMono,14,-231602.000000,13.559323,14,-2142.762707,7,[11]=-234294;[12]=-232556;[13]=-231676;[14]=-231602;[15]=-232434;[16]=-234088;[17]=-236647
257,RECAL 3 1 9999 -2143 64 4 80,1,9999,-2143,0,64,4,80,-1263.000000,33,1,Ok,105519.000000,NonMono,14,-230668.000000,14.439891,14,-1205.240434,7,[11]=-234992;[12]=-232826;[13]=-231379;[14]=-230668;[15]=-230727;[16]=-231524;[17]=-233076
258,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2185.000000,33,1,Ok,123244.000000,NonMono,15,-228840.000000,14.773813,15,-2125.904750,7,[12]=-232132;[13]=-230177;[14]=-229068;[15]=-228840;[16]=-229455;[17]=-230922;[18]=-233211
259,RECAL 3 1 9999 -2126 64 4 80,1,9999,-2126,0,64,4,80,1192.000000,33,1,Ok,109061.000000,NonMono,16,-228821.000000,15.580558,16,1254.322233,7,[13]=-231422;[14]=-229749;[15]=-228893;[16]=-228821;[17]=-229564;[18]=-231129;[19]=-233510
260,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2192.000000,33,1,Ok,134718.000000,NonMono,14,-230220.000000,14.041996,14,-2135.832017,7,[11]=-234081;[12]=-231972;[13]=-230684;[14]=-230220;[15]=-230611;[16]=-231864;[17]=-233966
261,RECAL 3 1 9999 -2136 64 4 80,1,9999,-2136,0,64,4,80,2044.000000,33,1,Ok,251800.000000,NonMono,16,-230227.000000,16.148890,16,2108.595559,5,[14]=-235458;[15]=-231703;[16]=-230227;[17]=-231025;[18]=-234102
262,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2202.000000,33,1,Ok,130952.000000,NonMono,14,-230457.000000,14.185004,14,-2145.259986,7,[11]=-234609;[12]=-232423;[13]=-231026;[14]=-230457;[15]=-230725;[16]=-231830;[17]=-233767
263,RECAL 3 1 9999 -2145 64 4 80,1,9999,-2145,0,64,4,80,2637.000000,33,1,Ok,265656.000000,NonMono,16,-230435.000000,16.504269,17,2703.017075,17,[8]=-363842;[9]=-334299;[10]=-308347;[11]=-285946;[12]=-267380;[13]=-252687;[14]=-241544;[15]=-234125;[16]=-230435;[17]=-230447;[18]=-234088;[19]=-241321;[20]=-252032;[21]=-266122;[22]=-283626;[23]=-304348;[24]=-327714
264,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2229.000000,33,1,Ok,92291.000000,NonMono,17,-230813.000000,17.274358,17,2298.097431,7,[14]=-234265;[15]=-232488;[16]=-231331;[17]=-230813;[18]=-230973;[19]=-231801;[20]=-233308
265,RECAL 3 1 9999 2298 64 4 80,1,9999,2298,0,64,4,80,-2923.000000,33,1,Ok,268423.000000,NonMono,15,-227680.000000,14.534583,15,-2864.861668,17,[7]=-314078;[8]=-293299;[9]=-275042;[10]=-259601;[11]=-247177;[12]=-237607;[13]=-231131;[14]=-227799;[15]=-227680;[16]=-230747;[17]=-236995;[18]=-246413;[19]=-259012;[20]=-274636;[21]=-293413;[22]=-315070;[23]=-339702
266,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2152.000000,33,1,Ok,83566.000000,NonMono,17,-227000.000000,16.738497,17,2218.953988,7,[14]=-229329;[15]=-227928;[16]=-227145;[17]=-227000;[18]=-227485;[19]=-228584;[20]=-230338
267,RECAL 3 1 9999 2219 64 4 80,1,9999,2219,0,64,4,80,-2291.000000,33,1,Ok,242706.000000,NonMono,15,-226787.000000,15.407730,15,-2229.369079,5,[13]=-232333;[14]=-228584;[15]=-226787;[16]=-226977;[17]=-229139
268,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2262.000000,33,1,Ok,93567.000000,NonMono,17,-225059.000000,16.702737,17,2328.810948,7,[14]=-227664;[15]=-226076;[16]=-225223;[17]=-225059;[18]=-225642;[19]=-226936;[20]=-228940
269,RECAL 3 1 9999 2329 64 4 80,1,9999,2329,0,64,4,80,-1377.000000,33,1,Ok,91576.000000,NonMono,16,-225055.000000,16.083021,16,-1312.667915,7,[13]=-228373;[14]=-226546;[15]=-225442;[16]=-225055;[17]=-225322;[18]=-226273;[19]=-227875
270,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2174.000000,33,1,Ok,86661.000000,NonMono,17,-226691.000000,16.841917,17,2241.367667,7,[14]=-229286;[15]=-227772;[16]=-226915;[17]=-226691;[18]=-227114;[19]=-228204;[20]=-229949
271,RECAL 3 1 9999 2241 64 4 80,1,9999,2241,0,64,4,80,1227.000000,33,1,Ok,98569.000000,NonMono,18,-225844.000000,17.634025,18,1297.536100,7,[15]=-228106;[16]=-226691;[17]=-225936;[18]=-225844;[19]=-226434;[20]=-227658;[21]=-229577
272,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2280.000000,33,1,Ok,99393.000000,NonMono,17,-230521.000000,17.210706,17,2348.842822,7,[14]=-234093;[15]=-232234;[16]=-230996;[17]=-230521;[18]=-230709;[19]=-231659;[20]=-233298
273,RECAL 3 1 9999 2349 64 4 80,1,9999,2349,0,64,4,80,2151.000000,33,1,Ok,260057.000000,NonMono,18,-226604.000000,17.980297,18,2222.921189,5,[16]=-230480;[17]=-227547;[18]=-226604;[19]=-227621;[20]=-230606
274,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2294.000000,33,1,Ok,95090.000000,NonMono,17,-236422.000000,17.070404,17,2362.281616,7,[14]=-239645;[15]=-237882;[16]=-236802;[17]=-236422;[18]=-236703;[19]=-237706;[20]=-239406
275,RECAL 3 1 9999 2362 64 4 80,1,9999,2362,0,64,4,80,2790.000000,33,1,Ok,267059.000000,NonMono,18,-229025.000000,18.147746,18,2862.590984,5,[16]=-236399;[17]=-231101;[18]=-229025;[19]=-230149;[20]=-234457
276,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-202.000000,33,0,ParabolaNotDownward,504.000000,Flat,1,-245759.000000,,,,0,
277,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-338.000000,101,1,Ok,3984.000000,NonMono,36,-245766.000000,38.729823,39,-183.080709,33,[20]=-246448;[21]=-246355;[22]=-246285;[23]=-246204;[24]=-246159;[25]=-246102;[26]=-246043;[27]=-245997;[28]=-245956;[29]=-245910;[30]=-245889;[31]=-245859;[32]=-245851;[33]=-245807;[34]=-245792;[35]=-245783;[36]=-245766;[37]=-245766;[38]=-245770;[39]=-245767;[40]=-245771;[41]=-245778;[42]=-245770;[43]=-245799;[44]=-245780;[45]=-245801;[46]=-245810;[47]=-245838;[48]=-245867;[49]=-245881;[50]=-245894;[51]=-245928;[52]=-245946
278,RECAL 3 0 9999 -183 64 4 80,0,9999,-183,0,64,4,80,-247.000000,33,0,ParabolaNotDownward,468.000000,Flat,16,-245781.000000,,,,0,
279,RECAL 3 1 9999 -183 64 4 80,1,9999,-183,0,64,4,80,2755.000000,33,1,Ok,257859.000000,NonMono,18,-238688.000000,18.167186,18,2827.668746,5,[16]=-245793;[17]=-240726;[18]=-238688;[19]=-239708;[20]=-243739
280,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-354.000000,33,0,ParabolaNotDownward,2335.000000,Flat,5,-235289.000000,,,,0,
281,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-490.000000,101,1,Ok,11923.000000,NonMono,40,-235318.000000,40.024060,40,-329.903761,45,[18]=-238326;[19]=-238011;[20]=-237742;[21]=-237469;[22]=-237228;[23]=-237011;[24]=-236806;[25]=-236631;[26]=-236448;[27]=-236278;[28]=-236126;[29]=-236001;[30]=-235860;[31]=-235772;[32]=-235666;[33]=-235587;[34]=-235510;[35]=-235442;[36]=-235437;[37]=-235380;[38]=-235361;[39]=-235334;[40]=-235318;[41]=-235328;[42]=-235341;[43]=-235359;[44]=-235384;[45]=-235437;[46]=-235477;[47]=-235548;[48]=-235595;[49]=-235668;[50]=-235751;[51]=-235842;[52]=-235925;[53]=-236050;[54]=-236125;[55]=-236248;[56]=-236361;[57]=-236461;[58]=-236575;[59]=-236704;[60]=-236840;[61]=-236963;[62]=-237104
282,RECAL 3 0 9999 -330 64 4 80,0,9999,-330,0,64,4,80,-394.000000,33,0,ParabolaNotDownward,1502.000000,Flat,16,-235303.000000,,,,0,
