cmd,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33
RECAL 3 0 9999 64 4 80,-2485,-92404,-84170,-76483,-69386,-62850,-56894,-51460,-46593,-42309,-38607,-35507,-32988,-31053,-29718,-28957,-28785,-29193,-30172,-31759,-33890,-36627,-39925,-43753,-48128,-53062,-58561,-64598,-71203,-78337,-86042,-94162,-102942,-112294
RECAL 3 1 -2426 64 4 80,-2356,-188478,-169972,-150348,-131948,-114877,-99182,-84750,-71816,-60415,-50620,-42446,-35935,-31072,-27896,-26467,-26698,-28636,-32297,-37673,-44747,-53503,-63977,-75952,-89461,-104408,-120907,-138832,-158073,-178483,-196803,-215767,-233672,-248366
RECAL 3 0 9999 64 4 80,-2570,-99749,-90860,-82603,-75076,-68088,-61696,-55967,-50855,-46375,-42514,-39292,-36709,-34764,-33428,-32743,-32656,-33182,-34315,-36074,-38402,-41383,-44939,-49139,-53915,-59295,-65279,-71857,-79077,-86950,-95378,-104464,-114138,-124511
RECAL 3 1 -2511 64 4 80,-1415,-95352,-87099,-79503,-72330,-65738,-59737,-54306,-49485,-45225,-41575,-38503,-36054,-34172,-32879,-32136,-31978,-32378,-33334,-34840,-36912,-39540,-42687,-46384,-50615,-55351,-60586,-66387,-72745,-79541,-86845,-94559,-102745,-111368
RECAL 3 0 9999 64 4 80,-2584,-86822,-77896,-69622,-61985,-54984,-48622,-42899,-37887,-33409,-29563,-26345,-23761,-21815,-20490,-19810,-19749,-20314,-21497,-23285,-25683,-28699,-32317,-36551,-41306,-46724,-52751,-59371,-66577,-74400,-82809,-91780,-101494,-111838
RECAL 3 1 -2526 64 4 80,1277,-88988,-81221,-73756,-66703,-60126,-53985,-48320,-43139,-38453,-34259,-30613,-27463,-24826,-22730,-21139,-20091,-19592,-19629,-20218,-21361,-23069,-25346,-28176,-31589,-35568,-40118,-45280,-51055,-57374,-64268,-71745,-79765,-88320
RECAL 3 0 9999 64 4 80,-2503,-86715,-78682,-71305,-64393,-58076,-52327,-47150,-42532,-38494,-35017,-32097,-29716,-27932,-26732,-26099,-26046,-26584,-27691,-29345,-31593,-34395,-37770,-41705,-46200,-51257,-56865,-62988,-69632,-76791,-84484,-92709,-101461,-110777
RECAL 3 1 -2445 64 4 80,2223,-233417,-215622,-196615,-178563,-158563,-139973,-122365,-106136,-91320,-77879,-65862,-55323,-46307,-38776,-32846,-28529,-25878,-24865,-25527,-27854,-31837,-37374,-44619,-53462,-63908,-75871,-89304,-104147,-120378,-137825,-156474,-176275,-194076
RECAL 3 0 9999 64 4 80,2329,-115277,-105919,-96960,-88537,-80552,-73078,-66161,-59779,-53932,-48681,-44017,-39900,-36389,-33452,-31128,-29385,-28272,-27784,-27899,-28648,-30020,-32008,-34631,-37893,-41788,-46324,-51479,-57335,-63870,-71072,-78947,-87508,-96705
RECAL 3 1 2398 64 4 80,-3001,-254320,-239859,-220613,-198322,-175841,-150690,-127055,-105273,-85726,-68601,-54114,-42432,-33613,-27695,-24725,-24723,-27673,-33605,-42519,-54361,-69145,-86780,-107124,-130019,-155251,-181989,-206376,-230205,-249041,-260561,-266499,-268842,-270124
RECAL 3 0 9999 64 4 80,2372,-109103,-99153,-89729,-80768,-72336,-64448,-57121,-50374,-44244,-38718,-33763,-29418,-25675,-22553,-20046,-18179,-16915,-16313,-16346,-17054,-18405,-20428,-23141,-26531,-30647,-35482,-41017,-47270,-54256,-61977,-70451,-79543,-89449
RECAL 3 1 2442 64 4 80,-2360,-195622,-177761,-157350,-137684,-119037,-101623,-85608,-70870,-57754,-46328,-36672,-28737,-22617,-18296,-15784,-15089,-16196,-19127,-23849,-30334,-38617,-48671,-60445,-73826,-88814,-105258,-123154,-142400,-162738,-183285,-201804,-220392,-236939
RECAL 3 0 9999 64 4 80,2410,-105237,-95062,-85407,-76235,-67577,-59479,-51999,-45006,-38636,-32851,-27673,-23126,-19219,-15941,-13313,-11336,-10042,-9432,-9525,-10332,-11844,-14057,-16973,-20631,-25039,-30180,-36053,-42669,-50039,-58166,-66983,-76536,-86825
RECAL 3 1 2479 64 4 80,-1439,-90922,-80985,-71631,-62887,-54808,-47378,-40600,-34477,-29100,-24311,-20197,-16757,-13979,-11859,-10388,-9565,-9395,-9865,-10954,-12672,-14979,-17916,-21447,-25566,-30203,-35488,-41321,-47705,-54656,-62110,-70101,-78562,-87500
RECAL 3 0 9999 64 4 80,2365,-103379,-93529,-84117,-75177,-66743,-58870,-51567,-44817,-38664,-33105,-28170,-23840,-20103,-16986,-14487,-12624,-11388,-10783,-10815,-11510,-12864,-14877,-17581,-20947,-25012,-29778,-35297,-41527,-48480,-56169,-64597,-73749,-83637
RECAL 3 1 2435 64 4 80,1244,-92180,-83451,-75053,-67102,-59638,-52661,-46194,-40214,-34760,-29911,-25517,-21651,-18335,-15584,-13394,-11769,-10709,-10245,-10367,-11059,-12345,-14215,-16668,-19742,-23407,-27596,-32440,-37882,-43899,-50533,-57721,-65487,-73826
RECAL 3 0 9999 64 4 80,2408,-109304,-99187,-89627,-80535,-71982,-63973,-56598,-49703,-43387,-37683,-32575,-28067,-24183,-20916,-18318,-16318,-14980,-14326,-14351,-15058,-16480,-18578,-21366,-24872,-29124,-34077,-39763,-46187,-53335,-61225,-69884,-79184,-89205
RECAL 3 1 2478 64 4 80,2187,-243781,-228844,-210970,-191507,-172208,-150986,-130950,-112241,-94898,-79066,-64723,-52029,-41018,-31703,-24219,-18364,-14235,-11857,-11200,-12281,-15056,-19574,-25845,-33813,-43458,-54738,-67585,-81967,-97674,-114709,-132662,-152027,-172316
RECAL 3 0 9999 64 4 80,2525,-117129,-106351,-96183,-86674,-77697,-69330,-61526,-54384,-47855,-42014,-36742,-32100,-28107,-24793,-22145,-20171,-18874,-18276,-18371,-19200,-20729,-23021,-26027,-29799,-34309,-39511,-45539,-52321,-59875,-68210,-77327,-87241,-97889
RECAL 3 1 2594 64 4 80,2833,-270449,-269112,-266590,-262044,-251265,-233291,-209705,-184436,-157094,-130610,-106486,-84908,-66101,-49850,-36441,-25871,-18169,-13368,-11438,-12360,-16131,-22792,-32266,-44460,-59351,-76792,-96569,-118577,-142256,-167943,-192062,-215795,-236688
RECAL 3 0 9999 64 4 80,879,-31244,-30240,-29290,-28390,-27554,-26785,-26054,-25387,-24790,-24243,-23783,-23369,-23034,-22759,-22543,-22403,-22347,-22358,-22444,-22601,-22852,-23172,-23570,-24045,-24610,-25269,-26007,-26845,-27749,-28757,-29842,-31029,-32307
RECAL 3 1 944 64 4 80,2818,-270166,-269459,-267849,-263550,-254230,-236758,-212705,-186544,-159373,-132876,-108864,-87550,-68834,-52896,-39827,-29573,-22298,-17764,-16060,-17198,-21116,-27797,-37172,-49184,-63806,-80948,-100292,-121786,-145170,-170192,-193307,-216293,-236330
RECAL 3 0 9999 64 4 80,376,-22753,-22591,-22441,-22307,-22165,-22039,-21933,-21826,-21726,-21636,-21573,-21507,-21454,-21426,-21399,-21407,-21400,-21424,-21452,-21511,-21583,-21667,-21773,-21885,-22019,-22178,-22351,-22544,-22752,-22987,-23230,-23494,-23793
RECAL 3 1 435 64 4 80,2171,-244968,-230081,-212467,-193216,-174512,-153793,-134221,-115952,-99065,-83673,-69881,-57678,-47087,-38154,-30876,-25291,-21393,-19199,-18698,-19832,-22671,-27154,-33273,-41010,-50336,-61170,-73640,-87585,-102851,-119405,-137228,-156139,-175960
RECAL 3 0 9999 64 4 80,-292,-24728,-24646,-24560,-24495,-24441,-24381,-24344,-24303,-24262,-24239,-24224,-24205,-24193,-24185,-24176,-24186,-24186,-24194,-24213,-24225,-24236,-24260,-24291,-24316,-24338,-24374,-24417,-24447,-24490,-24526,-24571,-24613,-24660
RECAL 3 1 -235 64 4 80,1206,-99235,-91252,-83591,-76439,-69613,-63201,-57250,-51740,-46713,-42153,-38081,-34471,-31374,-28786,-26720,-25171,-24162,-23683,-23744,-24316,-25457,-27149,-29388,-32196,-35550,-39445,-43934,-48941,-54468,-60528,-67148,-74289,-81959
RECAL 3 0 9999 64 4 80,384,-24108,-23902,-23711,-23534,-23362,-23207,-23053,-22908,-22796,-22679,-22582,-22502,-22430,-22371,-22329,-22303,-22293,-22297,-22310,-22353,-22410,-22469,-22562,-22671,-22800,-22950,-23116,-23312,-23523,-23745,-23996,-24268,-24567
RECAL 3 1 449 64 4 80,-1471,-104959,-94944,-85551,-76732,-68554,-61017,-54139,-47915,-42370,-37482,-33257,-29726,-26879,-24701,-23223,-22394,-22250,-22761,-23924,-25724,-28171,-31265,-34979,-39305,-44230,-49741,-55806,-62427,-69627,-77345,-85556,-94234,-103275
RECAL 3 0 9999 64 4 80,-210,-24265,-24230,-24202,-24178,-24146,-24138,-24115,-24100,-24084,-24086,-24075,-24077,-24071,-24071,-24065,-24066,-24070,-24080,-24091,-24109,-24112,-24118,-24132,-24149,-24168,-24167,-24181,-24198,-24218,-24227,-24234,-24250,-24261
RECAL 3 1 -152 64 4 80,-2380,-202139,-184083,-164373,-144710,-126346,-109017,-93079,-78612,-65658,-54331,-44686,-36796,-30597,-26211,-23657,-22926,-24022,-26944,-31709,-38285,-46493,-56557,-68341,-81815,-96805,-113406,-131473,-150923,-171472,-190570,-209836,-228232,-243649
RECAL 3 0 9999 64 4 80,-591,-32890,-32530,-32214,-31904,-31640,-31395,-31166,-30964,-30786,-30640,-30506,-30394,-30308,-30237,-30190,-30160,-30160,-30175,-30196,-30262,-30321,-30411,-30509,-30629,-30777,-30934,-31096,-31282,-31476,-31684,-31912,-32152,-32395
RECAL 3 1 -528 64 4 80,-3016,-256041,-242460,-223649,-201596,-179325,-154352,-130705,-109051,-89619,-72546,-58016,-46109,-37044,-30869,-27637,-27389,-30124,-35882,-44654,-56245,-70955,-88537,-108868,-131888,-157510,-184384,-209590,-233317,-251929,-262824,-267754,-269443,-270608
RECAL 3 0 9999 64 4 80,-2540,-80326,-72033,-64342,-57239,-50802,-44924,-39661,-34981,-30885,-27359,-24425,-22082,-20346,-19173,-18599,-18610,-19218,-20423,-22234,-24628,-27652,-31298,-35532,-40359,-45786,-51813,-58435,-65661,-73348,-81735,-90712,-100232,-110399
RECAL 3 1 -2482 64 4 80,-2990,-248425,-231683,-210124,-186849,-162284,-137360,-114301,-93414,-74715,-58369,-44512,-33276,-24808,-19000,-15977,-15818,-18516,-24091,-32555,-43892,-58070,-74953,-94515,-116732,-141554,-168817,-195162,-221543,-244119,-259018,-266013,-269017,-270082
RECAL 3 0 9999 64 4 80,-2495,-85354,-77190,-69591,-62563,-56136,-50267,-44943,-40237,-36077,-32467,-29445,-27025,-25189,-23955,-23312,-23266,-23803,-24925,-26665,-28989,-31911,-35411,-39502,-44174,-49438,-55206,-61532,-68466,-75954,-83969,-92555,-101684,-111264
RECAL 3 1 -2437 64 4 80,-2352,-197054,-178940,-158617,-139357,-121277,-104484,-89155,-75247,-62873,-52062,-42879,-35347,-29492,-25395,-22947,-22216,-23208,-25916,-30342,-36473,-44261,-53674,-64665,-77228,-91247,-106688,-123554,-141759,-161177,-181173,-199465,-218508,-235772
RECAL 3 0 9999 64 4 80,-2458,-88181,-80178,-72738,-65884,-59581,-53835,-48660,-44113,-40079,-36629,-33718,-31417,-29652,-28479,-27867,-27838,-28384,-29484,-31160,-33371,-36178,-39526,-43416,-47801,-52827,-58389,-64501,-71165,-78381,-86122,-94375,-103252,-112719
RECAL 3 1 -2400 64 4 80,-1425,-103262,-94084,-85482,-77422,-69957,-63148,-56881,-51225,-46169,-41727,-37903,-34689,-32090,-30108,-28723,-27940,-27760,-28168,-29166,-30726,-32868,-35519,-38769,-42560,-46906,-51765,-57149,-63044,-69430,-76320,-83682,-91492,-99709
RECAL 3 0 9999 64 4 80,-2501,-96339,-88275,-80840,-73875,-67475,-61648,-56421,-51751,-47656,-44141,-41192,-38821,-37066,-35878,-35294,-35314,-35925,-37144,-38917,-41319,-44302,-47886,-52058,-56825,-62149,-68082,-74545,-81569,-89136,-97211,-105906,-115162,-125016
RECAL 3 1 -2443 64 4 80,1251,-114136,-105690,-97660,-90133,-82951,-76242,-69987,-64227,-59007,-54183,-49887,-46101,-42812,-40083,-37879,-36230,-35128,-34569,-34584,-35146,-36273,-37954,-40198,-43003,-46352,-50277,-54764,-59821,-65438,-71592,-78287,-85518,-93294
RECAL 3 0 9999 64 4 80,-2462,-89509,-81660,-74383,-67674,-61536,-55992,-50973,-46526,-42701,-39383,-36642,-34448,-32845,-31791,-31315,-31387,-32037,-33236,-34991,-37312,-40177,-43594,-47559,-52077,-57053,-62667,-68829,-75520,-82769,-90560,-98819,-107687,-117150
RECAL 3 1 -2405 64 4 80,2197,-251362,-237129,-219468,-199923,-181509,-161299,-141965,-123968,-107422,-92371,-78822,-66927,-56509,-47724,-40586,-35085,-31253,-29066,-28551,-29711,-32550,-37036,-43138,-50876,-60150,-70979,-83289,-96733,-111830,-128308,-146159,-165264,-184385
RECAL 3 0 9999 64 4 80,2406,-126580,-116475,-106734,-97446,-88741,-80486,-72782,-65711,-59129,-53145,-47786,-43035,-38914,-35441,-32608,-30415,-28886,-28055,-27919,-28495,-29766,-31774,-34498,-37903,-42088,-47018,-52702,-59158,-66382,-74409,-83243,-92762,-103032
RECAL 3 1 2477 64 4 80,-2360,-195952,-178073,-157842,-138482,-120267,-103478,-88184,-74296,-62064,-51560,-42796,-35822,-30629,-27238,-25643,-25849,-27849,-31652,-37258,-44636,-53783,-64691,-77305,-91474,-107118,-124302,-142853,-162593,-182607,-200753,-219075,-235205,-248767
RECAL 3 0 9999 64 4 80,2416,-121679,-111134,-101127,-91677,-82823,-74418,-66557,-59317,-52643,-46607,-41161,-36370,-32212,-28655,-25776,-23592,-22099,-21304,-21227,-21871,-23225,-25308,-28138,-31720,-36047,-41144,-47024,-53704,-61132,-69311,-78260,-88000,-98494
RECAL 3 1 2486 64 4 80,-1432,-88570,-79479,-70992,-63150,-55975,-49449,-43567,-38440,-33891,-30012,-26781,-24232,-22324,-21065,-20460,-20505,-21172,-22474,-24374,-26912,-30050,-33793,-38122,-42974,-48473,-54558,-61193,-68407,-76152,-84388,-93121,-102459,-112253
RECAL 3 0 9999 64 4 80,2329,-115762,-106189,-97016,-88330,-80057,-72323,-65104,-58457,-52376,-46873,-42015,-37690,-33954,-30858,-28376,-26523,-25302,-24739,-24830,-25569,-26961,-28999,-31735,-35122,-39192,-43954,-49355,-55499,-62380,-69997,-78304,-87379,-97122
RECAL 3 1 2399 64 4 80,1242,-94819,-86831,-79155,-71910,-65134,-58860,-53074,-47790,-43036,-38815,-35178,-32024,-29409,-27373,-25903,-24997,-24677,-24960,-25809,-27254,-29276,-31907,-35117,-38943,-43370,-48414,-53966,-60215,-67071,-74530,-82579,-91214,-100384
RECAL 3 0 9999 64 4 80,2368,-119934,-110035,-100563,-91629,-83209,-75278,-67920,-61108,-54935,-49383,-44406,-40066,-36329,-33186,-30666,-28774,-27550,-26946,-27003,-27719,-29097,-31149,-33883,-37303,-41414,-46288,-51891,-58228,-65322,-73167,-81756,-91114,-101085
RECAL 3 1 2438 64 4 80,2190,-234309,-217781,-199167,-181157,-160953,-141697,-123716,-107084,-91902,-78189,-65984,-55371,-46358,-39080,-33330,-29271,-26871,-26145,-27120,-29795,-34173,-40319,-48234,-57879,-69229,-82204,-96704,-112736,-130204,-148652,-168485,-187382,-205845
RECAL 3 0 9999 64 4 80,2444,-132926,-122587,-112716,-103259,-94742,-86221,-78713,-71366,-64862,-58900,-53567,-48856,-44824,-41417,-38704,-36597,-35140,-34389,-34301,-34896,-36192,-38190,-40835,-44180,-48234,-53003,-58491,-64697,-71644,-79230,-87654,-96803,-106806
RECAL 3 1 2515 64 4 80,2840,-269685,-268216,-265766,-259513,-247819,-228692,-205225,-181198,-155264,-131022,-109500,-90281,-73633,-59630,-48390,-39909,-34210,-31330,-31282,-34096,-39841,-48471,-59976,-74258,-91269,-110780,-132377,-156399,-181789,-204935,-227717,-246683,-259429
RECAL 3 0 9999 64 4 80,641,-38463,-37950,-37457,-37001,-36571,-36150,-35770,-35429,-35106,-34819,-34544,-34325,-34127,-33956,-33833,-33735,-33678,-33655,-33674,-33724,-33813,-33951,-34122,-34342,-34595,-34889,-35238,-35616,-36043,-36523,-37029,-37595,-38190
RECAL 3 1 709 64 4 80,2878,-269672,-268795,-266504,-260917,-248722,-228754,-204243,-179758,-153447,-128935,-107007,-87809,-71277,-57569,-46712,-38720,-33658,-31534,-32253,-35929,-42489,-51966,-64255,-79289,-96944,-116938,-139055,-163122,-187191,-210335,-232379,-250057,-261481
RECAL 3 0 9999 64 4 80,193,-28701,-28638,-28585,-28529,-28476,-28432,-28383,-28340,-28314,-28278,-28245,-28208,-28179,-28163,-28145,-28132,-28119,-28119,-28119,-28117,-28135,-28146,-28170,-28203,-28227,-28284,-28330,-28383,-28442,-28504,-28599,-28680,-28766
RECAL 3 1 263 64 4 80,2241,-241567,-225872,-207573,-188539,-169506,-149460,-130685,-113370,-97395,-82909,-69967,-58665,-49068,-41188,-35043,-30687,-28112,-27278,-28252,-31028,-35590,-41949,-50087,-59988,-71572,-84620,-99162,-115249,-132694,-151495,-171440,-189928,-208448
RECAL 3 0 9999 64 4 80,-430,-23879,-23670,-23471,-23288,-23113,-22958,-22820,-22688,-22582,-22491,-22401,-22333,-22275,-22232,-22197,-22172,-22154,-22162,-22174,-22187,-22224,-22263,-22308,-22354,-22418,-22493,-22565,-22657,-22750,-22855,-22963,-23071,-23189
RECAL 3 1 -364 64 4 80,1325,-101170,-92193,-83697,-75663,-68141,-61212,-54760,-48857,-43491,-38725,-34541,-30933,-27938,-25542,-23773,-22638,-22154,-22326,-23172,-24679,-26875,-29705,-33246,-37481,-42389,-47978,-54273,-61212,-68881,-77170,-85986,-95378,-105418
RECAL 3 0 9999 64 4 80,529,-38137,-37724,-37316,-36944,-36595,-36253,-35934,-35647,-35387,-35146,-34934,-34740,-34579,-34448,-34334,-34259,-34211,-34199,-34203,-34251,-34321,-34432,-34577,-34757,-34970,-35219,-35493,-35807,-36168,-36564,-37002,-37472,-37990
RECAL 3 1 597 64 4 80,-1347,-93862,-86112,-78749,-71938,-65662,-59954,-54816,-50238,-46217,-42752,-39832,-37492,-35695,-34464,-33810,-33711,-34163,-35159,-36718,-38802,-41444,-44587,-48267,-52495,-57204,-62418,-68086,-74228,-80824,-87880,-95335,-103272,-111603
RECAL 3 0 9999 64 4 80,465,-35823,-35510,-35203,-34922,-34657,-34413,-34194,-33967,-33770,-33602,-33436,-33300,-33183,-33081,-32998,-32936,-32903,-32882,-32888,-32909,-32973,-33050,-33155,-33274,-33421,-33612,-33818,-34062,-34318,-34626,-34950,-35320,-35700
RECAL 3 1 534 64 4 80,-2309,-189167,-171046,-151801,-133358,-116278,-100566,-86321,-73578,-62435,-52887,-45026,-38862,-34337,-31465,-30237,-30703,-32831,-36636,-41987,-49094,-57834,-68236,-80245,-93766,-108838,-125407,-143514,-162911,-182808,-200853,-219435,-236125,-249934
RECAL 3 0 9999 64 4 80,380,-40037,-39852,-39661,-39485,-39306,-39158,-38988,-38853,-38735,-38622,-38510,-38421,-38334,-38254,-38186,-38146,-38106,-38089,-38097,-38094,-38127,-38166,-38216,-38277,-38370,-38475,-38599,-38740,-38889,-39073,-39269,-39472,-39713
RECAL 3 1 452 64 4 80,-2963,-252876,-237195,-216398,-192755,-168801,-144115,-121119,-100592,-82625,-67259,-54636,-44784,-37780,-33613,-32278,-33748,-38023,-45097,-54983,-67634,-83046,-100767,-121337,-144386,-169635,-193634,-217752,-238912,-254594,-263559,-267828,-269487,-270495
RECAL 3 0 9999 64 4 80,-2452,-93602,-85618,-78165,-71255,-64920,-59132,-53973,-49294,-45163,-41614,-38611,-36188,-34317,-33027,-32313,-32159,-32559,-33527,-35046,-37141,-39778,-42965,-46649,-50939,-55774,-61139,-67071,-73560,-80571,-88128,-96271,-105054,-114373
RECAL 3 1 -2393 64 4 80,-2992,-248731,-230868,-208115,-184206,-158444,-133484,-110987,-90973,-73509,-58628,-46482,-37061,-30403,-26605,-25570,-27403,-32115,-39695,-50183,-63478,-79647,-98338,-119640,-143459,-169586,-194502,-219460,-241193,-256842,-264944,-268341,-269922,-270831
RECAL 3 0 9999 64 4 80,-2442,-95668,-87846,-80507,-73747,-67435,-61637,-56431,-51759,-47629,-44097,-41116,-38716,-36918,-35657,-34962,-34830,-35248,-36260,-37811,-39881,-42551,-45772,-49538,-53834,-58703,-64133,-70096,-76630,-83752,-91438,-99637,-108410,-117754
RECAL 3 1 -2383 64 4 80,-2346,-195357,-177405,-157438,-138634,-121089,-105062,-90586,-77587,-66180,-56377,-48211,-41822,-37008,-33879,-32477,-32778,-34813,-38569,-44054,-51258,-60075,-70564,-82682,-96359,-111612,-128350,-146539,-165725,-185188,-203544,-222169,-238769,-251970
RECAL 3 0 9999 64 4 80,-2429,-82197,-74440,-67127,-60345,-54080,-48338,-43152,-38508,-34457,-30971,-28021,-25628,-23792,-22502,-21761,-21583,-21949,-22866,-24329,-26363,-28927,-32054,-35717,-39914,-44682,-50048,-55943,-62382,-69389,-76895,-84963,-93507,-102504
RECAL 3 1 -2370 64 4 80,-1415,-84998,-76513,-68739,-61423,-54736,-48647,-43146,-38280,-33992,-30335,-27278,-24837,-23005,-21757,-21092,-21033,-21566,-22679,-24337,-26603,-29424,-32821,-36790,-41286,-46338,-51935,-58069,-64787,-72019,-79756,-87982,-96622,-105775
RECAL 3 0 9999 64 4 80,-2512,-90348,-82115,-74457,-67369,-60861,-55045,-49701,-44923,-40750,-37160,-34126,-31708,-29860,-28586,-27917,-27851,-28381,-29515,-31240,-33561,-36473,-39918,-44007,-48690,-53944,-59815,-66259,-73292,-80909,-89011,-97631,-106882,-116702
RECAL 3 1 -2454 64 4 80,1261,-94726,-86951,-79571,-72637,-66152,-60238,-54693,-49654,-45085,-41056,-37536,-34533,-32084,-30169,-28826,-28034,-27795,-28113,-28995,-30470,-32504,-35084,-38276,-42058,-46419,-51385,-56923,-63052,-69780,-77093,-85072,-93578,-102678
RECAL 3 0 9999 64 4 80,-2478,-90978,-82906,-75423,-68514,-62131,-56286,-51024,-46306,-42168,-38606,-35612,-33183,-31334,-30031,-29301,-29140,-29549,-30530,-32088,-34208,-36883,-40088,-43855,-48160,-53032,-58427,-64382,-70880,-77807,-85360,-93415,-102058,-111243
RECAL 3 1 -2419 64 4 80,2204,-233306,-215257,-196081,-177950,-158020,-139335,-121980,-106018,-91521,-78602,-66902,-56731,-48040,-40918,-35358,-31399,-29026,-28279,-29209,-31810,-36098,-42040,-49656,-58894,-69758,-81964,-95817,-111157,-127898,-146001,-165350,-184720,-203017
RECAL 3 0 9999 64 4 80,2281,-110531,-100049,-90192,-80854,-72093,-63938,-56501,-49575,-43277,-37635,-32645,-28314,-24647,-21668,-19373,-17765,-16865,-16630,-17081,-18248,-20087,-22635,-25860,-29812,-34488,-39897,-46037,-52901,-60518,-68936,-78149,-88236,-99086
RECAL 3 1 2349 64 4 80,-2831,-250427,-233908,-212378,-188002,-162535,-136119,-111537,-89427,-69779,-52821,-38709,-27456,-19163,-13828,-11599,-12493,-16543,-23805,-34273,-47908,-64502,-84351,-106919,-132040,-159213,-186168,-210951,-233503,-250404,-261334,-266777,-269221,-270403
RECAL 3 0 9999 64 4 80,2173,-94004,-84590,-75521,-66977,-59001,-51597,-44765,-38513,-32868,-27812,-23426,-19637,-16454,-13890,-11951,-10620,-9906,-9839,-10400,-11592,-13433,-15926,-19081,-22898,-27389,-32601,-38541,-45178,-52553,-60618,-69440,-78971,-89232
RECAL 3 1 2240 64 4 80,-2211,-188842,-169031,-147825,-127607,-108649,-91098,-74971,-60440,-47565,-36592,-27243,-19695,-14009,-10175,-8183,-8053,-9789,-13407,-18990,-26494,-35930,-47258,-60465,-75569,-92349,-110464,-130275,-151316,-173196,-192658,-212060,-229463,-244027
RECAL 3 0 9999 64 4 80,2265,-108542,-97931,-87834,-78179,-69115,-60629,-52823,-45661,-39112,-33240,-28096,-23551,-19683,-16508,-14037,-12279,-11222,-10885,-11265,-12344,-14128,-16636,-19869,-23828,-28497,-33906,-39983,-46868,-54480,-62851,-71979,-81867,-92481
RECAL 3 1 2333 64 4 80,-1309,-82526,-73182,-64471,-56401,-48966,-42191,-36049,-30578,-25817,-21670,-18161,-15338,-13159,-11630,-10739,-10491,-10887,-11928,-13611,-15944,-18916,-22510,-26757,-31619,-37007,-43062,-49697,-56896,-64642,-72928,-81714,-90965,-100530
