line_no,cmd,sweep_mode,base_dac,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
1373,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2247.000000,33,1,Ok,120866.000000,NonMono,18,-113340.000000,17.609495,18,2317.437979,28,[4]=-185652;[5]=-175964;[6]=-166132;[7]=-157320;[8]=-149353;[9]=-142240;[10]=-135888;[11]=-130349;[12]=-125591;[13]=-121586;[14]=-118376;[15]=-115973;[16]=-114322;[17]=-113445;[18]=-113340;[19]=-114021;[20]=-115483;[21]=-117754;[22]=-120801;[24]=-129532;[25]=-135150;[26]=-141666;[27]=-149061;[28]=-157381;[29]=-166695;[30]=-177076;[31]=-187025;[32]=-198637
1374,RECAL 3 1 2317 64 4 80,1,2317,64,4,80,2049.000000,33,1,Ok,169479.000000,NonMono,16,-113312.000000,16.502104,17,2115.008416,33,[0]=-282791;[1]=-281495;[2]=-278626;[3]=-273526;[4]=-263385;[5]=-247006;[6]=-227439;[7]=-207772;[8]=-189372;[9]=-173731;[10]=-158600;[11]=-145673;[12]=-134857;[13]=-126184;[14]=-119652;[15]=-115366;[16]=-113312;[17]=-113447;[18]=-115886;[19]=-120675;[20]=-127871;[21]=-137458;[22]=-149455;[23]=-163971;[24]=-180836;[25]=-198588;[26]=-219067;[27]=-239809;[28]=-258524;[29]=-270825;[30]=-277052;[31]=-280248;[32]=-282280
1375,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2199.000000,33,1,Ok,106674.000000,NonMono,17,-119209.000000,17.368515,17,2268.474061,31,[2]=-202478;[3]=-191868;[4]=-182675;[5]=-173693;[6]=-164987;[7]=-157130;[8]=-150069;[9]=-143804;[10]=-138214;[11]=-133441;[12]=-129309;[13]=-125902;[14]=-123136;[15]=-121125;[16]=-119808;[17]=-119209;[18]=-119306;[19]=-120111;[20]=-121609;[21]=-123821;[22]=-126784;[23]=-130447;[24]=-134842;[25]=-139985;[26]=-145911;[27]=-152463;[28]=-159986;[29]=-168338;[30]=-177637;[31]=-186611;[32]=-196934
1376,RECAL 3 1 2268 64 4 80,1,2268,64,4,80,2646.000000,33,1,Ok,166359.000000,NonMono,17,-117861.000000,16.405267,16,2711.621067,31,[2]=-283829;[3]=-283834;[4]=-282977;[5]=-281358;[6]=-277453;[7]=-267757;[8]=-248046;[9]=-222997;[10]=-198600;[11]=-178451;[12]=-159505;[13]=-144196;[14]=-132357;[15]=-123957;[16]=-119130;[17]=-117861;[18]=-120239;[19]=-126338;[20]=-136147;[21]=-149869;[22]=-167639;[23]=-188226;[24]=-212827;[25]=-239433;[26]=-263181;[27]=-275510;[28]=-280435;[29]=-282613;[30]=-282984;[31]=-283870;[32]=-284220
1377,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,234.000000,33,1,Ok,2319.000000,NonMono,24,-121885.000000,24.689411,25,332.757642,17,[16]=-122267;[17]=-122178;[18]=-122117;[19]=-122044;[20]=-122004;[21]=-121966;[22]=-121930;[23]=-121910;[24]=-121885;[25]=-121890;[26]=-121895;[27]=-121923;[28]=-121952;[29]=-121986;[30]=-122037;[31]=-122115;[32]=-122177
1378,RECAL 3 1 333 64 4 80,1,333,64,4,80,2610.000000,33,1,Ok,163520.000000,NonMono,17,-120716.000000,16.400147,16,2675.600589,31,[2]=-283949;[3]=-283760;[4]=-282820;[5]=-281308;[6]=-277385;[7]=-267965;[8]=-248577;[9]=-224192;[10]=-200340;[11]=-180243;[12]=-161672;[13]=-146486;[14]=-134792;[15]=-126598;[16]=-121875;[17]=-120716;[18]=-123096;[19]=-129219;[20]=-138833;[21]=-152353;[22]=-169893;[23]=-189868;[24]=-214022;[25]=-240133;[26]=-263205;[27]=-275525;[28]=-280723;[29]=-282499;[30]=-283144;[31]=-283752;[32]=-283923
1379,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,545.000000,33,1,Ok,6327.000000,NonMono,16,-117558.000000,16.276522,16,610.106088,33,[0]=-122945;[1]=-122340;[2]=-121771;[3]=-121219;[4]=-120716;[5]=-120236;[6]=-119801;[7]=-119389;[8]=-119041;[9]=-118710;[10]=-118419;[11]=-118159;[12]=-117964;[13]=-117781;[14]=-117656;[15]=-117584;[16]=-117558;[17]=-117570;[18]=-117627;[19]=-117721;[20]=-117888;[21]=-118093;[22]=-118340;[23]=-118642;[24]=-118996;[25]=-119393;[26]=-119862;[27]=-120398;[28]=-120971;[29]=-121611;[30]=-122303;[31]=-123069;[32]=-123885
1380,RECAL 3 1 610 64 4 80,1,610,64,4,80,2004.000000,33,1,Ok,165526.000000,NonMono,17,-117366.000000,16.083772,16,2068.335087,31,[2]=-279857;[3]=-275383;[4]=-266484;[5]=-251434;[6]=-232665;[7]=-213227;[8]=-194858;[9]=-179363;[10]=-164194;[11]=-151239;[12]=-140246;[13]=-131360;[14]=-124571;[15]=-119974;[16]=-117563;[17]=-117366;[18]=-119401;[19]=-123722;[20]=-130328;[21]=-139190;[22]=-150360;[23]=-163951;[24]=-179745;[25]=-196124;[26]=-215418;[27]=-234992;[28]=-253696;[29]=-267638;[30]=-275407;[31]=-279290;[32]=-281567
1381,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-333.000000,33,1,Ok,1623.000000,NonMono,18,-115769.000000,18.135316,18,-260.458737,29,[4]=-116706;[5]=-116573;[6]=-116436;[7]=-116322;[8]=-116225;[9]=-116138;[10]=-116061;[11]=-115996;[12]=-115934;[13]=-115876;[14]=-115835;[15]=-115812;[16]=-115783;[17]=-115774;[18]=-115769;[19]=-115771;[20]=-115786;[21]=-115804;[22]=-115814;[23]=-115843;[24]=-115890;[25]=-115928;[26]=-115982;[27]=-116049;[28]=-116096;[29]=-116157;[30]=-116211;[31]=-116287;[32]=-116354
1382,RECAL 3 1 -260 64 4 80,1,-260,64,4,80,1122.000000,33,1,Ok,102245.000000,NonMono,15,-115605.000000,15.299966,15,1183.199863,31,[0]=-195221;[1]=-185971;[2]=-177643;[3]=-168791;[4]=-160633;[5]=-153146;[6]=-146306;[7]=-140150;[8]=-134708;[9]=-129906;[10]=-125746;[11]=-122271;[12]=-119534;[13]=-117510;[14]=-116187;[15]=-115605;[16]=-115752;[17]=-116645;[18]=-118261;[19]=-120637;[20]=-123761;[21]=-127680;[22]=-132342;[23]=-137781;[24]=-143924;[25]=-150922;[26]=-158684;[27]=-167237;[28]=-176637;[29]=-185611;[30]=-195491
1383,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,537.000000,33,1,Ok,6859.000000,NonMono,16,-117167.000000,16.035372,16,601.141488,33,[0]=-122669;[1]=-122059;[2]=-121459;[3]=-120901;[4]=-120363;[5]=-119868;[6]=-119413;[7]=-118992;[8]=-118635;[9]=-118301;[10]=-118014;[11]=-117757;[12]=-117547;[13]=-117387;[14]=-117268;[15]=-117194;[16]=-117167;[17]=-117195;[18]=-117258;[19]=-117377;[20]=-117568;[21]=-117787;[22]=-118065;[23]=-118384;[24]=-118780;[25]=-119217;[26]=-119725;[27]=-120290;[28]=-120914;[29]=-121602;[30]=-122335;[31]=-123147;[32]=-124026
1384,RECAL 3 1 601 64 4 80,1,601,64,4,80,-1332.000000,33,1,Ok,106254.000000,NonMono,15,-116895.000000,15.199116,15,-1271.203536,31,[0]=-216060;[1]=-203664;[2]=-192021;[3]=-182027;[4]=-171978;[5]=-162502;[6]=-153844;[7]=-146156;[8]=-139382;[9]=-133498;[10]=-128518;[11]=-124416;[12]=-121228;[13]=-118910;[14]=-117503;[15]=-116895;[16]=-117165;[17]=-118258;[18]=-120192;[19]=-122959;[20]=-126601;[21]=-131031;[22]=-136187;[23]=-142102;[24]=-148765;[25]=-156197;[26]=-164339;[27]=-173283;[28]=-182411;[29]=-191384;[30]=-201523
1385,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-209.000000,33,1,Ok,524.000000,NonMono,16,-121379.000000,16.712938,17,-142.148249,13,[10]=-121467;[11]=-121439;[12]=-121429;[13]=-121413;[14]=-121408;[15]=-121402;[16]=-121379;[17]=-121385;[18]=-121394;[19]=-121401;[20]=-121410;[21]=-121418;[22]=-121424
1386,RECAL 3 1 -142 64 4 80,1,-142,64,4,80,-2182.000000,33,1,Ok,165025.000000,NonMono,14,-118372.000000,14.798763,15,-2122.804948,29,[0]=-281965;[1]=-279225;[2]=-273695;[3]=-261533;[4]=-241979;[5]=-220366;[6]=-199674;[7]=-182075;[8]=-165734;[9]=-151632;[10]=-140153;[11]=-131192;[12]=-124558;[13]=-120298;[14]=-118372;[15]=-118722;[16]=-121347;[17]=-126265;[18]=-133264;[19]=-142614;[20]=-154049;[21]=-167673;[22]=-182847;[23]=-198722;[24]=-216852;[25]=-235096;[26]=-252539;[27]=-266126;[28]=-274400
1387,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,528.000000,33,1,Ok,6173.000000,NonMono,15,-132579.000000,14.809272,15,587.237089,30,[0]=-136260;[1]=-135776;[2]=-135373;[3]=-134979;[4]=-134623;[5]=-134280;[7]=-133631;[8]=-133378;[9]=-133164;[10]=-132992;[11]=-132837;[12]=-132719;[13]=-132623;[14]=-132582;[15]=-132579;[16]=-132600;[17]=-132673;[18]=-132775;[19]=-132914;[20]=-133100;[21]=-133323;[22]=-133587;[23]=-133893;[24]=-134255;[25]=-134647;[26]=-135071;[27]=-135559;[28]=-136100;[29]=-136711;[30]=-137330
1388,RECAL 3 1 587 64 4 80,1,587,64,4,80,-2778.000000,33,1,Ok,158197.000000,NonMono,14,-126093.000000,14.472944,14,-2720.108224,29,[0]=-284154;[1]=-284056;[2]=-283456;[3]=-282792;[4]=-278482;[5]=-267057;[6]=-244225;[7]=-218253;[8]=-193948;[9]=-174505;[10]=-157181;[11]=-143887;[12]=-134283;[13]=-128379;[14]=-126093;[15]=-127457;[16]=-132462;[17]=-141152;[18]=-153448;[19]=-169309;[20]=-187317;[21]=-208513;[22]=-231568;[23]=-253463;[24]=-269462;[25]=-277476;[26]=-281104;[27]=-282733;[28]=-283554
1389,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2238.000000,33,1,Ok,87628.000000,NonMono,16,-135812.000000,15.586153,16,-2175.655389,33,[0]=-217301;[1]=-206924;[2]=-197352;[3]=-188636;[4]=-181377;[5]=-173937;[6]=-166986;[7]=-160792;[8]=-155233;[9]=-150418;[10]=-146306;[11]=-142872;[12]=-140095;[13]=-138021;[14]=-136619;[15]=-135869;[16]=-135812;[17]=-136434;[18]=-137676;[19]=-139620;[20]=-142223;[21]=-145491;[22]=-149445;[23]=-154042;[24]=-159384;[25]=-165320;[26]=-171987;[27]=-179302;[28]=-186308;[29]=-194433;[30]=-203496;[31]=-213292;[32]=-223440
1390,RECAL 3 1 -2176 64 4 80,1,-2176,64,4,80,-2753.000000,33,1,Ok,154529.000000,NonMono,14,-129676.000000,14.552352,15,-2694.790594,29,[0]=-284193;[1]=-283814;[2]=-283623;[3]=-282682;[4]=-278656;[5]=-267388;[6]=-245009;[7]=-219615;[8]=-196203;[9]=-177373;[10]=-160432;[11]=-147288;[12]=-137842;[13]=-131975;[14]=-129676;[15]=-130908;[16]=-135681;[17]=-143795;[18]=-155421;[19]=-170643;[20]=-187730;[21]=-208193;[22]=-231003;[23]=-253041;[24]=-269479;[25]=-277820;[26]=-281607;[27]=-283257;[28]=-283573
1391,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2300.000000,33,1,Ok,100293.000000,NonMono,15,-126359.000000,15.280758,15,-2238.876970,31,[0]=-213789;[1]=-202308;[2]=-191742;[3]=-182742;[4]=-174002;[5]=-165621;[6]=-158116;[7]=-151446;[8]=-145712;[9]=-140703;[10]=-136462;[11]=-132961;[12]=-130232;[13]=-128208;[14]=-126922;[15]=-126359;[16]=-126528;[17]=-127387;[18]=-128965;[19]=-131251;[20]=-134276;[21]=-138014;[22]=-142485;[23]=-147654;[24]=-153620;[25]=-160436;[26]=-167964;[27]=-176420;[28]=-184697;[29]=-193793;[30]=-204202
1392,RECAL 3 1 -2239 64 4 80,1,-2239,64,4,80,-2155.000000,33,1,Ok,158573.000000,NonMono,15,-124829.000000,14.700117,15,-2096.199530,31,[0]=-282365;[1]=-280449;[2]=-275695;[3]=-265790;[4]=-248344;[5]=-228324;[6]=-208536;[7]=-190635;[8]=-175836;[9]=-161701;[10]=-149995;[11]=-140666;[12]=-133388;[13]=-128372;[14]=-125501;[15]=-124829;[16]=-126370;[17]=-130067;[18]=-135932;[19]=-144027;[20]=-154342;[21]=-166934;[22]=-181407;[23]=-196545;[24]=-214174;[25]=-232740;[26]=-250712;[27]=-265046;[28]=-274159;[29]=-278819;[30]=-280870
1393,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2226.000000,33,1,Ok,96864.000000,NonMono,15,-119655.000000,15.122645,15,-2165.509421,31,[0]=-202625;[1]=-191846;[2]=-182672;[3]=-173569;[4]=-164854;[5]=-156931;[6]=-149813;[7]=-143459;[8]=-137868;[9]=-133053;[10]=-129000;[11]=-125676;[12]=-123059;[13]=-121247;[14]=-120095;[15]=-119655;[16]=-119924;[17]=-120919;[18]=-122578;[19]=-124978;[20]=-128067;[21]=-131825;[22]=-136232;[23]=-141341;[24]=-147133;[25]=-153588;[26]=-160793;[27]=-168671;[28]=-177389;[29]=-185663;[30]=-195015
1394,RECAL 3 1 -2166 64 4 80,1,-2166,64,4,80,-1282.000000,33,1,Ok,106928.000000,NonMono,15,-118926.000000,14.478233,14,-1224.087069,31,[0]=-200850;[1]=-190006;[2]=-180678;[3]=-170987;[4]=-162151;[5]=-154060;[6]=-146917;[7]=-140586;[8]=-135079;[9]=-130414;[10]=-126579;[11]=-123479;[12]=-121206;[13]=-119680;[14]=-118931;[15]=-118926;[16]=-119670;[17]=-121162;[18]=-123383;[19]=-126392;[20]=-130129;[21]=-134554;[22]=-139737;[23]=-145640;[24]=-152188;[25]=-159548;[26]=-167652;[27]=-176525;[28]=-185019;[29]=-194238;[30]=-204447
1395,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2315.000000,33,1,Ok,99563.000000,NonMono,16,-121731.000000,15.543357,16,-2252.826570,33,[0]=-215530;[1]=-203289;[2]=-192109;[3]=-182774;[4]=-173460;[5]=-164546;[6]=-156540;[7]=-149421;[8]=-143197;[9]=-137742;[10]=-133096;[11]=-129286;[12]=-126269;[13]=-123984;[14]=-122478;[15]=-121739;[16]=-121731;[17]=-122428;[18]=-123890;[19]=-126093;[20]=-129007;[21]=-132668;[22]=-137066;[23]=-142209;[24]=-148067;[25]=-154710;[26]=-162169;[27]=-170377;[28]=-179462;[29]=-188179;[30]=-198358;[31]=-209462;[32]=-221294
1396,RECAL 3 1 -2253 64 4 80,1,-2253,64,4,80,1171.000000,33,1,Ok,110526.000000,NonMono,15,-121525.000000,15.317993,15,1232.271972,31,[0]=-204551;[1]=-194414;[2]=-185288;[3]=-176974;[4]=-168388;[5]=-160643;[6]=-153559;[7]=-147159;[8]=-141490;[9]=-136459;[10]=-132172;[11]=-128595;[12]=-125737;[13]=-123571;[14]=-122176;[15]=-121525;[16]=-121626;[17]=-122503;[18]=-124167;[19]=-126657;[20]=-129943;[21]=-134065;[22]=-139087;[23]=-144933;[24]=-151624;[25]=-159221;[26]=-167698;[27]=-177173;[28]=-186201;[29]=-196503;[30]=-207898
1397,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2223.000000,33,1,Ok,100510.000000,NonMono,15,-121285.000000,14.592570,15,-2164.629720,31,[0]=-195798;[1]=-186144;[2]=-177619;[3]=-168809;[4]=-160838;[5]=-153562;[6]=-147088;[7]=-141344;[8]=-136346;[9]=-132069;[10]=-128511;[11]=-125706;[12]=-123550;[13]=-122128;[14]=-121366;[15]=-121285;[16]=-121912;[17]=-123198;[18]=-125222;[19]=-127885;[20]=-131242;[21]=-135187;[22]=-139832;[23]=-145155;[24]=-151116;[25]=-157790;[26]=-165208;[27]=-173392;[28]=-181801;[29]=-190126;[30]=-200008
1398,RECAL 3 1 -2165 64 4 80,1,-2165,64,4,80,2031.000000,33,1,Ok,161743.000000,NonMono,16,-121228.000000,15.880897,16,2094.523589,32,[0]=-282971;[1]=-281908;[2]=-279185;[3]=-273719;[4]=-262891;[5]=-245395;[6]=-225658;[7]=-206466;[8]=-189019;[9]=-174264;[10]=-160202;[11]=-148330;[12]=-138628;[14]=-125681;[15]=-122365;[16]=-121228;[17]=-122249;[18]=-125512;[19]=-131020;[20]=-138864;[21]=-148895;[22]=-161421;[23]=-176390;[24]=-192026;[25]=-210647;[26]=-230645;[27]=-250175;[28]=-266015;[29]=-274853;[30]=-279374;[31]=-281792;[32]=-282817
1399,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2279.000000,33,1,Ok,94048.000000,NonMono,15,-126229.000000,15.287367,15,-2217.850530,31,[0]=-205340;[1]=-194895;[2]=-185722;[3]=-177699;[4]=-169372;[5]=-161930;[6]=-155225;[7]=-149247;[8]=-144012;[9]=-139453;[10]=-135615;[11]=-132391;[12]=-129863;[13]=-127994;[14]=-126787;[15]=-126229;[16]=-126362;[17]=-127130;[18]=-128572;[19]=-130701;[20]=-133491;[21]=-137023;[22]=-141224;[23]=-146126;[24]=-151713;[25]=-158030;[26]=-164957;[27]=-172767;[28]=-181071;[29]=-189232;[30]=-198807
1400,RECAL 3 1 -2218 64 4 80,1,-2218,64,4,80,2628.000000,33,1,Ok,159146.000000,NonMono,17,-125122.000000,16.295489,16,2693.181956,31,[2]=-284268;[3]=-283732;[4]=-283622;[5]=-282188;[6]=-278779;[7]=-269782;[8]=-250515;[9]=-225719;[10]=-201846;[11]=-181907;[12]=-164076;[13]=-149462;[14]=-138330;[15]=-130640;[16]=-126169;[17]=-125122;[18]=-127628;[19]=-133706;[20]=-143510;[21]=-157072;[22]=-174651;[23]=-194304;[24]=-218136;[25]=-243599;[26]=-265539;[27]=-277168;[28]=-281454;[29]=-283249;[30]=-283661;[31]=-283726;[32]=-284068
1401,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2313.000000,33,1,Ok,90460.000000,NonMono,16,-117637.000000,16.493873,16,2378.975491,33,[0]=-208097;[1]=-197369;[2]=-187708;[3]=-179299;[4]=-170450;[5]=-162300;[6]=-154790;[7]=-148063;[8]=-141969;[9]=-136554;[10]=-131831;[11]=-127767;[12]=-124360;[13]=-121643;[14]=-119654;[15]=-118320;[16]=-117637;[17]=-117653;[18]=-118371;[19]=-119743;[20]=-121838;[21]=-124595;[22]=-128084;[23]=-132206;[24]=-137077;[25]=-142668;[26]=-148956;[27]=-155996;[28]=-163868;[29]=-172538;[30]=-181612;[31]=-190654;[32]=-201182
1402,RECAL 3 1 2379 64 4 80,1,2379,64,4,80,-2917.000000,33,1,Ok,169560.000000,NonMono,15,-114547.000000,14.389044,14,-2859.443824,31,[0]=-283544;[1]=-283056;[2]=-281601;[3]=-278732;[4]=-270541;[5]=-253114;[6]=-229104;[7]=-204712;[8]=-183379;[9]=-164141;[10]=-147951;[11]=-134781;[12]=-124908;[13]=-118264;[14]=-114837;[15]=-114547;[16]=-117407;[17]=-123389;[18]=-132558;[19]=-144768;[20]=-159938;[21]=-178047;[22]=-196795;[23]=-218518;[24]=-240532;[25]=-259745;[26]=-272063;[27]=-278291;[28]=-281110;[29]=-282805;[30]=-283500
1403,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2273.000000,33,1,Ok,90398.000000,NonMono,16,-112911.000000,16.006453,16,2337.025812,33,[0]=-197978;[1]=-188020;[2]=-179375;[3]=-170272;[4]=-161750;[5]=-153940;[6]=-146844;[7]=-140399;[8]=-134671;[9]=-129585;[10]=-125142;[11]=-121404;[12]=-118361;[13]=-115992;[14]=-114279;[15]=-113248;[16]=-112911;[17]=-113226;[18]=-114233;[19]=-115951;[20]=-118362;[21]=-121508;[22]=-125360;[23]=-129962;[24]=-135213;[25]=-141301;[26]=-148104;[27]=-155669;[28]=-164036;[29]=-173287;[30]=-182797;[31]=-192333;[32]=-203309
1404,RECAL 3 1 2337 64 4 80,1,2337,64,4,80,-2271.000000,33,1,Ok,170069.000000,NonMono,15,-111135.000000,14.479582,14,-2213.081672,31,[0]=-276637;[1]=-269838;[2]=-257631;[3]=-239996;[4]=-220875;[5]=-201860;[6]=-184818;[7]=-169240;[8]=-154996;[9]=-142654;[10]=-132364;[11]=-124057;[12]=-117808;[13]=-113583;[14]=-111367;[15]=-111135;[16]=-112877;[17]=-116625;[18]=-122321;[19]=-130049;[20]=-139628;[21]=-151039;[22]=-164321;[23]=-179248;[24]=-193863;[25]=-210773;[26]=-228174;[27]=-244862;[28]=-259344;[29]=-269740;[30]=-275499
1405,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2211.000000,33,1,Ok,87952.000000,NonMono,16,-107602.000000,16.475334,16,2276.901335,33,[0]=-195554;[1]=-185664;[2]=-176696;[3]=-167264;[4]=-158662;[5]=-150721;[6]=-143449;[7]=-136861;[8]=-131018;[9]=-125768;[10]=-121169;[11]=-117254;[12]=-114015;[13]=-111432;[14]=-109513;[15]=-108241;[16]=-107602;[17]=-107634;[18]=-108306;[19]=-109636;[20]=-111610;[21]=-114269;[22]=-117628;[23]=-121657;[24]=-126361;[25]=-131797;[26]=-137917;[27]=-144759;[28]=-152278;[29]=-160564;[30]=-169598;[31]=-179344;[32]=-188617
1406,RECAL 3 1 2277 64 4 80,1,2277,64,4,80,-1344.000000,33,1,Ok,88390.000000,NonMono,15,-107381.000000,15.325536,15,-1282.697857,30,[0]=-189536;[1]=-180412;[2]=-170607;[3]=-161402;[4]=-152909;[5]=-145181;[6]=-138149;[7]=-131829;[8]=-126237;[9]=-121325;[10]=-117213;[11]=-113803;[12]=-111135;[13]=-109174;[14]=-107933;[15]=-107381;[16]=-107538;[17]=-108372;[18]=-109895;[19]=-112081;[20]=-114955;[21]=-118490;[22]=-122675;[23]=-127591;[24]=-133079;[26]=-145903;[27]=-153170;[28]=-161056;[29]=-169434;[30]=-178351
1407,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2303.000000,33,1,Ok,91619.000000,NonMono,16,-110286.000000,16.275699,16,2368.102797,33,[0]=-201905;[1]=-191275;[2]=-181970;[3]=-172517;[4]=-163427;[5]=-155056;[6]=-147516;[7]=-140662;[8]=-134465;[9]=-129018;[10]=-124194;[11]=-120099;[12]=-116712;[13]=-114048;[14]=-112090;[15]=-110833;[16]=-110286;[17]=-110446;[18]=-111337;[19]=-112948;[20]=-115259;[21]=-118316;[22]=-122114;[23]=-126698;[24]=-131967;[25]=-137984;[26]=-144784;[27]=-152331;[28]=-160703;[29]=-169928;[30]=-179909;[31]=-189455;[32]=-200640
1408,RECAL 3 1 2368 64 4 80,1,2368,64,4,80,1241.000000,33,1,Ok,89494.000000,NonMono,16,-110269.000000,16.500197,17,1307.000787,32,[0]=-199763;[1]=-190124;[2]=-181672;[3]=-172745;[4]=-164029;[5]=-155952;[6]=-148541;[7]=-141704;[8]=-135501;[9]=-129976;[10]=-125132;[11]=-120905;[12]=-117361;[13]=-114527;[14]=-112388;[15]=-110968;[16]=-110269;[17]=-110283;[19]=-112500;[20]=-114719;[21]=-117678;[22]=-121400;[23]=-125909;[24]=-131166;[25]=-137188;[26]=-143896;[27]=-151423;[28]=-159765;[29]=-168848;[30]=-178685;[31]=-187954;[32]=-198551
1409,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2285.000000,33,1,Ok,92594.000000,NonMono,17,-111997.000000,16.691448,17,2351.765790,31,[2]=-184539;[3]=-175640;[4]=-166533;[5]=-158345;[6]=-150709;[7]=-143798;[8]=-137579;[9]=-132072;[10]=-127231;[11]=-123006;[12]=-119507;[13]=-116658;[14]=-114490;[15]=-112983;[16]=-112148;[17]=-111997;[18]=-112532;[19]=-113739;[20]=-115666;[21]=-118269;[22]=-121611;[23]=-125709;[24]=-130498;[25]=-135999;[26]=-142266;[27]=-149283;[28]=-157056;[29]=-165628;[30]=-175062;[31]=-184465;[32]=-194438
1410,RECAL 3 1 2352 64 4 80,1,2352,64,4,80,2159.000000,33,1,Ok,169329.000000,NonMono,17,-111477.000000,16.465513,16,2224.862053,30,[2]=-273766;[3]=-265462;[4]=-252238;[5]=-235749;[6]=-217785;[7]=-200148;[8]=-184281;[9]=-169388;[10]=-155489;[11]=-143484;[12]=-133295;[13]=-125054;[14]=-118759;[15]=-114363;[16]=-111951;[17]=-111477;[18]=-112990;[19]=-116507;[20]=-122096;[21]=-129686;[22]=-139402;[23]=-151225;[24]=-165229;[25]=-181102;[27]=-216283;[28]=-235543;[29]=-253909;[30]=-267549;[31]=-275170;[32]=-279448
1411,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2282.000000,33,1,Ok,88562.000000,NonMono,17,-115949.000000,16.802168,17,2349.208672,31,[2]=-185219;[3]=-176870;[4]=-168179;[5]=-160278;[6]=-153098;[7]=-146538;[8]=-140623;[9]=-135351;[10]=-130730;[11]=-126741;[12]=-123339;[13]=-120613;[14]=-118504;[15]=-117013;[16]=-116164;[17]=-115949;[18]=-116382;[19]=-117457;[20]=-119201;[21]=-121604;[22]=-124637;[23]=-128416;[24]=-132833;[25]=-137946;[26]=-143776;[27]=-150290;[28]=-157582;[29]=-165608;[30]=-174444;[31]=-183379;[32]=-192676
1412,RECAL 3 1 2349 64 4 80,1,2349,64,4,80,2802.000000,33,1,Ok,170411.000000,NonMono,17,-113665.000000,17.175045,17,2870.700179,31,[2]=-283210;[3]=-282671;[4]=-281282;[5]=-278157;[6]=-271104;[7]=-256297;[8]=-234708;[9]=-211691;[10]=-190117;[11]=-171615;[12]=-154502;[13]=-140517;[14]=-129399;[15]=-121143;[16]=-115914;[17]=-113665;[18]=-114488;[19]=-118406;[20]=-125416;[21]=-135767;[22]=-149421;[23]=-166512;[24]=-186036;[25]=-208553;[26]=-233368;[27]=-256976;[28]=-272588;[29]=-279238;[30]=-282151;[31]=-283197;[32]=-283888
1413,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-381.000000,33,1,Ok,1543.000000,NonMono,11,-111684.000000,11.096696,11,-336.613216,22,[0]=-112311;[1]=-112197;[2]=-112093;[3]=-112004;[4]=-111927;[5]=-111860;[6]=-111809;[7]=-111757;[8]=-111733;[9]=-111708;[10]=-111693;[11]=-111684;[12]=-111688;[13]=-111694;[14]=-111723;[15]=-111747;[16]=-111787;[17]=-111834;[18]=-111886;[19]=-111949;[20]=-112022;[21]=-112097
1414,RECAL 3 1 -337 64 4 80,1,-337,64,4,80,2830.000000,33,1,Ok,174087.000000,NonMono,17,-110233.000000,16.575576,17,2896.302302,31,[2]=-283466;[3]=-282186;[4]=-280334;[5]=-276144;[6]=-266716;[7]=-248635;[8]=-225716;[9]=-202584;[10]=-182368;[11]=-163537;[12]=-147219;[13]=-134034;[14]=-123570;[15]=-116121;[16]=-111661;[17]=-110233;[18]=-111851;[19]=-116596;[20]=-124498;[21]=-135818;[22]=-150545;[23]=-168788;[24]=-189175;[25]=-213308;[26]=-239290;[27]=-262554;[28]=-275696;[29]=-280692;[30]=-282767;[31]=-283178;[32]=-283850
1415,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-344.000000,33,1,Ok,1204.000000,NonMono,12,-106810.000000,12.223471,12,-295.106117,25,[0]=-107520;[1]=-107417;[2]=-107302;[3]=-107208;[4]=-107137;[5]=-107061;[6]=-107006;[7]=-106941;[8]=-106911;[9]=-106863;[10]=-106839;[11]=-106823;[12]=-106810;[13]=-106816;[14]=-106833;[15]=-106849;[16]=-106870;[17]=-106927;[18]=-106955;[19]=-107002;[20]=-107054;[21]=-107107;[22]=-107169;[23]=-107227;[24]=-107302
