line_no,cmd,sweep_mode,base_x,base_y,legacy_5param,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
764,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2455.000000,33,1,Ok,121239.000000,NonMono,14,-232194.000000,13.952150,14,-2399.191401,7,[11]=-235480;[12]=-233623;[13]=-232530;[14]=-232194;[15]=-232600;[16]=-233757;[17]=-235661
765,RECAL 3 1 9999 -2399 64 4 80,1,9999,-2399,0,64,4,80,1164.000000,33,1,Ok,84400.000000,NonMono,17,-232184.000000,16.502367,17,1230.009469,7,[14]=-234176;[15]=-232850;[16]=-232185;[17]=-232184;[18]=-232852;[19]=-234195;[20]=-236220
766,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2367.000000,33,1,Ok,101312.000000,NonMono,15,-235421.000000,14.609907,15,-2308.560371,7,[12]=-237707;[13]=-236252;[14]=-235488;[15]=-235421;[16]=-236020;[17]=-237322;[18]=-239300
767,RECAL 3 1 9999 -2309 64 4 80,1,9999,-2309,0,64,4,80,2050.000000,33,1,Ok,255953.000000,NonMono,17,-234489.000000,16.940178,17,2117.760712,5,[15]=-238025;[16]=-235327;[17]=-234489;[18]=-235564;[19]=-238558
768,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2378.000000,33,1,Ok,97161.000000,NonMono,15,-240765.000000,14.705746,15,-2319.177017,7,[12]=-243164;[13]=-241698;[14]=-240900;[15]=-240765;[16]=-241285;[17]=-242483;[18]=-244333
769,RECAL 3 1 9999 -2319 64 4 80,1,9999,-2319,0,64,4,80,2666.000000,33,1,Ok,281094.000000,NonMono,17,-238465.000000,17.206103,17,2734.824412,5,[15]=-245882;[16]=-240635;[17]=-238465;[18]=-239367;[19]=-243327
770,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2174.000000,33,1,Ok,98939.000000,NonMono,17,-242885.000000,16.912067,17,2241.648270,7,[14]=-245900;[15]=-244187;[16]=-243180;[17]=-242885;[18]=-243317;[19]=-244465;[20]=-246380
771,RECAL 3 1 9999 2242 64 4 80,1,9999,2242,0,64,4,80,-2812.000000,33,1,Ok,280322.000000,NonMono,15,-239982.000000,14.743327,15,-2753.026691,5,[13]=-245350;[14]=-240848;[15]=-239982;[16]=-242700;[17]=-249043
772,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2208.000000,33,1,Ok,103537.000000,NonMono,17,-239453.000000,16.984630,17,2275.938521,7,[14]=-242854;[15]=-240969;[16]=-239835;[17]=-239453;[18]=-239861;[19]=-241042;[20]=-243009
773,RECAL 3 1 9999 2276 64 4 80,1,9999,2276,0,64,4,80,-2206.000000,33,1,Ok,260039.000000,NonMono,15,-238568.000000,15.106844,15,-2145.572623,5,[13]=-243435;[14]=-239897;[15]=-238568;[16]=-239429;[17]=-242522
774,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2233.000000,33,1,Ok,101211.000000,NonMono,17,-234717.000000,16.552310,17,2299.209242,7,[14]=-237189;[15]=-235579;[16]=-234741;[17]=-234717;[18]=-235461;[19]=-237023;[20]=-239405
775,RECAL 3 1 9999 2299 64 4 80,1,9999,2299,0,64,4,80,-1340.000000,33,1,Ok,103932.000000,NonMono,16,-234615.000000,15.851536,16,-1276.593855,7,[13]=-237851;[14]=-235963;[15]=-234886;[16]=-234615;[17]=-235125;[18]=-236416;[19]=-238511
776,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2212.000000,33,1,Ok,103198.000000,NonMono,17,-242725.000000,16.969871,17,2279.879486,7,[14]=-246073;[15]=-244213;[16]=-243082;[17]=-242725;[18]=-243141;[19]=-244327;[20]=-246310
777,RECAL 3 1 9999 2280 64 4 80,1,9999,2280,0,64,4,80,1132.000000,33,1,Ok,101085.000000,NonMono,17,-242042.000000,17.430742,17,1201.722968,7,[14]=-246143;[15]=-244073;[16]=-242708;[17]=-242042;[18]=-242089;[19]=-242865;[20]=-244356
778,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2123.000000,33,1,Ok,94045.000000,NonMono,17,-243449.000000,17.001249,17,2191.004995,7,[14]=-246541;[15]=-244825;[16]=-243784;[17]=-243449;[18]=-243791;[19]=-244838;[20]=-246609
779,RECAL 3 1 9999 2191 64 4 80,1,9999,2191,0,64,4,80,2030.000000,33,1,Ok,265985.000000,NonMono,18,-240509.000000,17.675314,18,2100.701254,5,[16]=-243395;[17]=-240894;[18]=-240509;[19]=-242254;[20]=-246055
780,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2195.000000,33,1,Ok,94344.000000,NonMono,17,-247195.000000,16.859070,17,2262.436281,7,[14]=-250003;[15]=-248374;[16]=-247438;[17]=-247195;[18]=-247639;[19]=-248788;[20]=-250667
781,RECAL 3 1 9999 2262 64 4 80,1,9999,2262,0,64,4,80,2646.000000,33,1,Ok,275007.000000,NonMono,17,-244065.000000,17.391960,17,2715.567841,17,[9]=-361471;[10]=-335287;[11]=-312533;[12]=-292789;[13]=-276358;[14]=-263255;[15]=-253506;[16]=-247098;[17]=-244065;[18]=-244414;[19]=-248169;[20]=-255362;[21]=-266025;[22]=-280105;[23]=-297551;[24]=-318329;[25]=-342276
782,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-456.000000,33,0,ParabolaNotDownward,2295.000000,Flat,13,-249293.000000,,,,0,
783,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-592.000000,101,1,Ok,25232.000000,NonMono,47,-249219.000000,46.582157,47,-405.671373,39,[28]=-252341;[29]=-251984;[30]=-251653;[31]=-251353;[32]=-251065;[33]=-250814;[34]=-250555;[35]=-250347;[36]=-250147;[37]=-249974;[38]=-249815;[39]=-249665;[40]=-249555;[41]=-249460;[42]=-249380;[43]=-249322;[44]=-249269;[45]=-249233;[46]=-249221;[47]=-249219;[48]=-249220;[49]=-249254;[50]=-249298;[51]=-249350;[52]=-249425;[53]=-249497;[54]=-249598;[55]=-249691;[56]=-249814;[57]=-249962;[58]=-250082;[59]=-250231;[60]=-250390;[61]=-250550;[62]=-250734;[63]=-250917;[64]=-251111;[65]=-251317;[66]=-251523
784,RECAL 3 0 9999 -406 64 4 80,0,9999,-406,0,64,4,80,-470.000000,33,0,ParabolaNotDownward,2306.000000,Flat,17,-249141.000000,,,,0,
785,RECAL 3 1 9999 -406 64 4 80,1,9999,-406,0,64,4,80,2673.000000,33,1,Ok,275634.000000,NonMono,18,-244301.000000,17.691397,18,2743.765587,5,[16]=-249138;[17]=-244981;[18]=-244301;[19]=-247072;[20]=-253157
786,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-757.000000,33,1,Ok,8971.000000,NonMono,14,-240571.000000,13.409210,13,-703.363160,21,[4]=-243336;[5]=-242766;[6]=-242261;[7]=-241836;[8]=-241456;[9]=-241162;[10]=-240927;[11]=-240743;[12]=-240635;[13]=-240578;[14]=-240571;[15]=-240652;[16]=-240771;[17]=-240950;[18]=-241178;[19]=-241451;[20]=-241800;[21]=-242183;[22]=-242637;[23]=-243125;[24]=-243658
787,RECAL 3 1 9999 -703 64 4 80,1,9999,-703,0,64,4,80,2066.000000,33,1,Ok,268513.000000,NonMono,17,-238657.000000,17.395724,17,2135.582894,5,[15]=-244691;[16]=-240600;[17]=-238657;[18]=-238892;[19]=-241259
788,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-231.000000,33,0,ParabolaNotDownward,1069.000000,Flat,5,-237517.000000,,,,0,
789,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-367.000000,101,1,Ok,6842.000000,NonMono,39,-237515.000000,38.347436,38,-213.610256,33,[23]=-238291;[24]=-238189;[25]=-238097;[26]=-238010;[27]=-237929;[28]=-237841;[29]=-237769;[30]=-237720;[31]=-237676;[32]=-237635;[33]=-237596;[34]=-237573;[35]=-237545;[36]=-237527;[37]=-237520;[38]=-237517;[39]=-237515;[40]=-237519;[41]=-237537;[42]=-237551;[43]=-237572;[44]=-237591;[45]=-237618;[46]=-237644;[47]=-237679;[48]=-237717;[49]=-237752;[50]=-237786;[51]=-237835;[52]=-237875;[53]=-237911;[54]=-237968;[55]=-238018
790,RECAL 3 0 9999 -214 64 4 80,0,9999,-214,0,64,4,80,-278.000000,33,0,ParabolaNotDownward,866.000000,Flat,15,-237513.000000,,,,0,
791,RECAL 3 1 9999 -214 64 4 80,1,9999,-214,0,64,4,80,1198.000000,33,1,Ok,107602.000000,NonMono,17,-237028.000000,17.107597,17,1266.430388,7,[14]=-240753;[15]=-238739;[16]=-237516;[17]=-237028;[18]=-237344;[19]=-238431;[20]=-240321
792,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,182.000000,33,0,ParabolaNotDownward,1853.000000,Flat,11,-235215.000000,,,,0,
793,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,46.000000,101,1,Ok,20190.000000,NonMono,44,-235203.000000,44.791025,45,225.164101,33,[28]=-235791;[29]=-235743;[30]=-235672;[31]=-235631;[32]=-235583;[33]=-235526;[34]=-235487;[35]=-235437;[36]=-235403;[37]=-235371;[38]=-235326;[39]=-235295;[40]=-235263;[41]=-235245;[42]=-235220;[43]=-235216;[44]=-235203;[45]=-235212;[46]=-235216;[47]=-235228;[48]=-235243;[49]=-235255;[50]=-235296;[51]=-235330;[52]=-235378;[53]=-235440;[54]=-235498;[55]=-235573;[56]=-235655;[57]=-235740;[58]=-235842;[59]=-235954;[60]=-236085
794,RECAL 3 0 9999 225 64 4 80,0,9999,225,0,64,4,80,161.000000,33,0,ParabolaNotDownward,980.000000,Flat,16,-235185.000000,,,,0,
795,RECAL 3 1 9999 225 64 4 80,1,9999,225,0,64,4,80,-1279.000000,33,1,Ok,92222.000000,NonMono,16,-235189.000000,15.753584,16,-1215.985664,7,[13]=-237940;[14]=-236283;[15]=-235370;[16]=-235189;[17]=-235727;[18]=-236979;[19]=-238954
796,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-329.000000,33,0,ParabolaNotDownward,1018.000000,Flat,15,-237359.000000,,,,0,
797,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-465.000000,101,1,Ok,16975.000000,NonMono,48,-237313.000000,48.377751,48,-271.488997,49,[24]=-240556;[25]=-240259;[26]=-239982;[27]=-239729;[28]=-239470;[29]=-239253;[30]=-239035;[31]=-238825;[32]=-238641;[33]=-238468;[34]=-238304;[35]=-238167;[36]=-238045;[37]=-237909;[38]=-237808;[39]=-237716;[40]=-237630;[41]=-237553;[42]=-237496;[43]=-237442;[44]=-237393;[45]=-237357;[46]=-237341;[47]=-237324;[48]=-237313;[49]=-237318;[50]=-237335;[51]=-237351;[52]=-237372;[53]=-237401;[54]=-237422;[55]=-237485;[56]=-237514;[57]=-237573;[58]=-237639;[59]=-237692;[60]=-237768;[61]=-237833;[62]=-237907;[63]=-237986;[64]=-238065;[65]=-238150;[66]=-238234;[67]=-238329;[68]=-238419;[69]=-238515;[70]=-238619;[71]=-238707;[72]=-238816
798,RECAL 3 0 9999 -271 64 4 80,0,9999,-271,0,64,4,80,-335.000000,33,0,ParabolaNotDownward,1235.000000,Flat,15,-237297.000000,,,,0,
799,RECAL 3 1 9999 -271 64 4 80,1,9999,-271,0,64,4,80,-2169.000000,33,1,Ok,257270.000000,NonMono,15,-236434.000000,15.097808,15,-2108.608768,5,[13]=-241082;[14]=-237693;[15]=-236434;[16]=-237281;[17]=-240283
800,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-554.000000,33,1,Ok,4150.000000,NonMono,13,-241412.000000,12.365957,12,-504.536172,17,[5]=-242153;[6]=-241967;[7]=-241794;[8]=-241667;[9]=-241558;[10]=-241479;[11]=-241436;[12]=-241415;[13]=-241412;[14]=-241441;[15]=-241501;[16]=-241565;[17]=-241674;[18]=-241794;[19]=-241940;[20]=-242101;[21]=-242283
801,RECAL 3 1 9999 -505 64 4 80,1,9999,-505,0,64,4,80,-2781.000000,33,1,Ok,280081.000000,NonMono,15,-239153.000000,14.884176,15,-2721.463296,5,[13]=-245458;[14]=-240528;[15]=-239153;[16]=-241342;[17]=-247040
802,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2387.000000,33,1,Ok,126559.000000,NonMono,14,-247860.000000,13.575583,14,-2332.697667,7,[11]=-250243;[12]=-248716;[13]=-247916;[14]=-247860;[15]=-248547;[16]=-249959;[17]=-252110
803,RECAL 3 1 9999 -2333 64 4 80,1,9999,-2333,0,64,4,80,-2789.000000,33,1,Ok,273919.000000,NonMono,15,-245745.000000,14.928698,15,-2729.285209,5,[13]=-252183;[14]=-247233;[15]=-245745;[16]=-247744;[17]=-253282
804,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2357.000000,33,1,Ok,116495.000000,NonMono,14,-240156.000000,14.235204,14,-2300.059183,7,[11]=-243957;[12]=-241965;[13]=-240694;[14]=-240156;[15]=-240350;[16]=-241272;[17]=-242895
805,RECAL 3 1 9999 -2300 64 4 80,1,9999,-2300,0,64,4,80,-2180.000000,33,1,Ok,258472.000000,NonMono,15,-239248.000000,15.066967,15,-2119.732133,5,[13]=-243735;[14]=-240435;[15]=-239248;[16]=-240152;[17]=-243159
806,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2334.000000,33,1,Ok,112026.000000,NonMono,14,-241959.000000,14.404970,14,-2276.380121,7,[11]=-246045;[12]=-243971;[13]=-242610;[14]=-241959;[15]=-242029;[16]=-242816;[17]=-244316
807,RECAL 3 1 9999 -2276 64 4 80,1,9999,-2276,0,64,4,80,-1299.000000,33,1,Ok,91407.000000,NonMono,16,-241905.000000,15.700858,16,-1236.196569,7,[13]=-244569;[14]=-242946;[15]=-242058;[16]=-241905;[17]=-242504;[18]=-243798;[19]=-245832
808,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2352.000000,33,1,Ok,114981.000000,NonMono,14,-242171.000000,14.227615,14,-2295.089539,7,[11]=-245871;[12]=-243916;[13]=-242699;[14]=-242171;[15]=-242366;[16]=-243275;[17]=-244903
809,RECAL 3 1 9999 -2295 64 4 80,1,9999,-2295,0,64,4,80,1176.000000,33,1,Ok,100808.000000,NonMono,17,-241708.000000,17.080942,17,1244.323766,7,[14]=-245186;[15]=-243292;[16]=-242134;[17]=-241708;[18]=-242020;[19]=-243055;[20]=-244845
810,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2432.000000,33,1,Ok,131663.000000,NonMono,14,-246683.000000,13.534833,14,-2377.860669,7,[11]=-249071;[12]=-247516;[13]=-246721;[14]=-246683;[15]=-247418;[16]=-248922;[17]=-251137
811,RECAL 3 1 9999 -2378 64 4 80,1,9999,-2378,0,64,4,80,2053.000000,33,1,Ok,263373.000000,NonMono,17,-244830.000000,17.342696,17,2122.370783,5,[15]=-250360;[16]=-246578;[17]=-244830;[18]=-245167;[19]=-247560
812,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2373.000000,33,1,Ok,106340.000000,NonMono,14,-255234.000000,14.455634,14,-2315.177464,7,[11]=-259239;[12]=-257220;[13]=-255874;[14]=-255234;[15]=-255256;[16]=-255970;[17]=-257378
813,RECAL 3 1 9999 -2315 64 4 80,1,9999,-2315,0,64,4,80,2662.000000,33,1,Ok,269360.000000,NonMono,18,-250812.000000,17.635831,18,2732.543324,5,[16]=-255062;[17]=-251264;[18]=-250812;[19]=-253701;[20]=-259941
814,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2118.000000,33,1,Ok,88227.000000,NonMono,16,-253881.000000,16.120720,16,2182.482878,7,[13]=-257080;[14]=-255364;[15]=-254312;[16]=-253881;[17]=-254144;[18]=-255068;[19]=-256650
815,RECAL 3 1 9999 2182 64 4 80,1,9999,2182,0,64,4,80,-2863.000000,33,1,Ok,268633.000000,NonMono,15,-250427.000000,14.483724,14,-2805.065106,17,[7]=-346612;[8]=-321980;[9]=-301189;[10]=-284124;[11]=-270555;[12]=-260542;[13]=-253828;[14]=-250475;[15]=-250427;[16]=-253665;[17]=-260166;[18]=-269831;[19]=-282616;[20]=-298393;[21]=-317177;[22]=-338668;[23]=-362375
816,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2060.000000,33,1,Ok,87091.000000,NonMono,17,-245235.000000,16.556048,17,2126.224193,7,[14]=-247261;[15]=-245946;[16]=-245267;[17]=-245235;[18]=-245839;[19]=-247110;[20]=-249028
817,RECAL 3 1 9999 2126 64 4 80,1,9999,2126,0,64,4,80,-2239.000000,33,1,Ok,243964.000000,NonMono,15,-243222.000000,14.554156,15,-2180.783378,5,[13]=-245461;[14]=-243316;[15]=-243222;[16]=-245118;[17]=-249054
818,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2044.000000,33,1,Ok,89510.000000,NonMono,17,-242372.000000,16.751315,17,2111.005260,7,[14]=-244791;[15]=-243336;[16]=-242541;[17]=-242372;[18]=-242863;[19]=-243974;[20]=-245751
819,RECAL 3 1 9999 2111 64 4 80,1,9999,2111,0,64,4,80,-1345.000000,33,1,Ok,97176.000000,NonMono,15,-241930.000000,14.932066,15,-1285.271736,7,[12]=-245095;[13]=-243291;[14]=-242247;[15]=-241930;[16]=-242344;[17]=-243452;[18]=-245278
820,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2002.000000,33,1,Ok,89120.000000,NonMono,17,-238250.000000,17.015834,17,2070.063337,9,[13]=-243300;[14]=-241098;[15]=-239522;[16]=-238574;[17]=-238250;[18]=-238550;[19]=-239487;[20]=-241045;[21]=-243236
821,RECAL 3 1 9999 2070 64 4 80,1,9999,2070,0,64,4,80,1191.000000,33,1,Ok,89261.000000,NonMono,16,-238230.000000,16.204067,16,1255.816269,7,[13]=-241793;[14]=-239905;[15]=-238719;[16]=-238230;[17]=-238433;[18]=-239342;[19]=-240961
822,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,1963.000000,33,1,Ok,82084.000000,NonMono,17,-239082.000000,16.863105,17,2030.452419,9,[13]=-243468;[14]=-241490;[15]=-240109;[16]=-239291;[17]=-239082;[18]=-239468;[19]=-240439;[20]=-242021;[21]=-244220
823,RECAL 3 1 9999 2030 64 4 80,1,9999,2030,0,64,4,80,2096.000000,33,1,Ok,252318.000000,NonMono,17,-238346.000000,16.849645,17,2163.398578,5,[15]=-241784;[16]=-239052;[17]=-238346;[18]=-239673;[19]=-243071
824,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,1929.000000,33,1,Ok,75432.000000,NonMono,17,-246207.000000,16.653093,17,1995.612374,7,[14]=-248082;[15]=-246914;[16]=-246302;[17]=-246207;[18]=-246676;[19]=-247687;[20]=-249256
825,RECAL 3 1 9999 1996 64 4 80,1,9999,1996,0,64,4,80,2720.000000,33,1,Ok,275728.000000,NonMono,17,-244052.000000,17.142991,17,2788.571963,5,[15]=-251463;[16]=-246143;[17]=-244052;[18]=-245220;[19]=-249672
826,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-1253.000000,33,1,Ok,24153.000000,NonMono,15,-247632.000000,15.422673,15,-1191.309306,13,[9]=-251631;[10]=-250473;[11]=-249503;[12]=-248742;[13]=-248179;[14]=-247810;[15]=-247632;[16]=-247653;[17]=-247864;[18]=-248244;[19]=-248793;[20]=-249558;[21]=-250490
827,RECAL 3 1 9999 -1191 64 4 80,1,9999,-1191,0,64,4,80,2730.000000,33,1,Ok,273276.000000,NonMono,17,-245651.000000,17.097357,17,2798.389428,5,[15]=-252758;[16]=-247591;[17]=-245651;[18]=-246969;[19]=-251598
828,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-1162.000000,33,1,Ok,21591.000000,NonMono,15,-245899.000000,15.493833,15,-1100.024667,13,[9]=-249536;[10]=-248489;[11]=-247622;[12]=-246923;[13]=-246418;[14]=-246067;[15]=-245899;[16]=-245903;[17]=-246076;[18]=-246408;[19]=-246903;[20]=-247566;[21]=-248385
829,RECAL 3 1 9999 -1100 64 4 80,1,9999,-1100,0,64,4,80,2112.000000,33,1,Ok,250164.000000,NonMono,17,-245332.000000,16.761025,17,2179.044101,5,[15]=-248426;[16]=-245882;[17]=-245332;[18]=-246872;[19]=-250469
830,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-1082.000000,33,1,Ok,20326.000000,NonMono,16,-238320.000000,16.013593,16,-1017.945628,15,[9]=-242035;[10]=-241040;[11]=-240198;[12]=-239526;[13]=-238995;[14]=-238621;[15]=-238404;[16]=-238320;[17]=-238393;[18]=-238616;[19]=-238964;[20]=-239461;[21]=-240109;[22]=-240870;[23]=-241788
831,RECAL 3 1 9999 -1018 64 4 80,1,9999,-1018,0,64,4,80,1223.000000,33,1,Ok,94383.000000,NonMono,16,-238319.000000,16.272161,16,1288.088643,7,[13]=-242168;[14]=-240173;[15]=-238892;[16]=-238319;[17]=-238488;[18]=-239410;[19]=-241067
832,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-992.000000,33,1,Ok,15480.000000,NonMono,15,-239818.000000,15.346408,15,-930.614366,15,[8]=-243236;[9]=-242360;[10]=-241615;[11]=-241004;[12]=-240510;[13]=-240167;[14]=-239928;[15]=-239818;[16]=-239848;[17]=-239992;[18]=-240250;[19]=-240613;[20]=-241109;[21]=-241700;[22]=-242417
833,RECAL 3 1 9999 -931 64 4 80,1,9999,-931,0,64,4,80,-1316.000000,33,1,Ok,94939.000000,NonMono,15,-239416.000000,14.934179,15,-1256.263283,7,[12]=-242430;[13]=-240718;[14]=-239721;[15]=-239416;[16]=-239808;[17]=-240895;[18]=-242673
834,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-963.000000,33,1,Ok,15467.000000,NonMono,14,-245566.000000,14.248547,14,-906.005810,17,[6]=-249416;[7]=-248514;[8]=-247741;[9]=-247085;[10]=-246553;[11]=-246134;[12]=-245841;[13]=-245639;[14]=-245566;[15]=-245595;[16]=-245721;[17]=-245945;[18]=-246303;[19]=-246739;[20]=-247273;[21]=-247916;[22]=-248649
835,RECAL 3 1 9999 -906 64 4 80,1,9999,-906,0,64,4,80,-2219.000000,33,1,Ok,247061.000000,NonMono,14,-243335.000000,14.446212,14,-2161.215153,5,[12]=-249162;[13]=-245239;[14]=-243335;[15]=-243444;[16]=-245548
836,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-827.000000,33,1,Ok,8185.000000,NonMono,15,-249627.000000,15.129040,15,-766.483840,21,[5]=-253117;[6]=-252434;[7]=-251840;[8]=-251329;[9]=-250860;[10]=-250495;[11]=-250180;[12]=-249941;[13]=-249774;[14]=-249657;[15]=-249627;[16]=-249662;[17]=-249738;[18]=-249887;[19]=-250083;[20]=-250360;[21]=-250675;[22]=-251057;[23]=-251498;[24]=-251985;[25]=-252537
837,RECAL 3 1 9999 -766 64 4 80,1,9999,-766,0,64,4,80,-2844.000000,33,1,Ok,274430.000000,NonMono,14,-245111.000000,14.322339,14,-2786.710645,5,[12]=-253796;[13]=-247809;[14]=-245111;[15]=-245691;[16]=-249570
838,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2458.000000,33,1,Ok,115906.000000,NonMono,15,-265542.000000,14.691242,15,-2399.235032,7,[12]=-268221;[13]=-266583;[14]=-265687;[15]=-265542;[16]=-266154;[17]=-267521;[18]=-269646
839,RECAL 3 1 9999 -2399 64 4 80,1,9999,-2399,0,64,4,80,-2862.000000,33,1,Ok,260362.000000,NonMono,14,-258902.000000,13.989399,14,-2806.042405,5,[12]=-265314;[13]=-260489;[14]=-258902;[15]=-260557;[16]=-265446
840,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2506.000000,33,1,Ok,120470.000000,NonMono,15,-250758.000000,14.886140,15,-2446.455438,7,[12]=-254183;[13]=-252212;[14]=-251088;[15]=-250758;[16]=-251264;[17]=-252575;[18]=-254688
841,RECAL 3 1 9999 -2446 64 4 80,1,9999,-2446,0,64,4,80,-2244.000000,33,1,Ok,247676.000000,NonMono,14,-248584.000000,14.457257,14,-2186.170970,5,[12]=-254529;[13]=-250535;[14]=-248584;[15]=-248673;[16]=-250779
842,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2518.000000,33,1,Ok,140297.000000,NonMono,14,-247071.000000,13.817089,14,-2462.731644,7,[11]=-250425;[12]=-248454;[13]=-247337;[14]=-247071;[15]=-247640;[16]=-249061;[17]=-251304
843,RECAL 3 1 9999 -2463 64 4 80,1,9999,-2463,0,64,4,80,-1357.000000,33,1,Ok,100359.000000,NonMono,15,-246662.000000,14.968832,15,-1297.124672,7,[12]=-249913;[13]=-248096;[14]=-247008;[15]=-246662;[16]=-247055;[17]=-248170;[18]=-250001
844,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2550.000000,33,1,Ok,135026.000000,NonMono,14,-244217.000000,14.381025,14,-2492.475898,7,[11]=-249120;[12]=-246610;[13]=-244982;[14]=-244217;[15]=-244321;[16]=-245283;[17]=-247118
845,RECAL 3 1 9999 -2492 64 4 80,1,9999,-2492,0,64,4,80,1175.000000,33,1,Ok,89910.000000,NonMono,16,-244142.000000,16.032783,16,1239.131132,7,[13]=-247227;[14]=-245535;[15]=-244504;[16]=-244142;[17]=-244465;[18]=-245461;[19]=-247153
846,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2581.000000,33,1,Ok,135226.000000,NonMono,14,-246242.000000,14.461041,14,-2523.155835,7,[11]=-251279;[12]=-248744;[13]=-247076;[14]=-246242;[15]=-246275;[16]=-247178;[17]=-248938
847,RECAL 3 1 9999 -2523 64 4 80,1,9999,-2523,0,64,4,80,2086.000000,33,1,Ok,244950.000000,NonMono,16,-246136.000000,16.342522,16,2151.370089,5,[14]=-251407;[15]=-247800;[16]=-246136;[17]=-246454;[18]=-248755
848,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2615.000000,33,1,Ok,135403.000000,NonMono,14,-252298.000000,14.091935,14,-2558.632258,7,[11]=-256121;[12]=-254037;[13]=-252777;[14]=-252298;[15]=-252628;[16]=-253740;[17]=-255664
849,RECAL 3 1 9999 -2559 64 4 80,1,9999,-2559,0,64,4,80,2708.000000,33,1,Ok,268017.000000,NonMono,17,-250068.000000,17.190288,17,2776.761152,5,[15]=-257613;[16]=-252264;[17]=-250068;[18]=-251061;[19]=-255278
850,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2213.000000,33,1,Ok,90926.000000,NonMono,17,-252133.000000,17.284675,17,2282.138700,7,[14]=-255475;[15]=-253743;[16]=-252623;[17]=-252133;[18]=-252262;[19]=-253041;[20]=-254433
851,RECAL 3 1 9999 2282 64 4 80,1,9999,2282,0,64,4,80,-2917.000000,33,1,Ok,275555.000000,NonMono,14,-244279.000000,13.813260,14,-2861.746962,5,[12]=-249594;[13]=-245294;[14]=-244279;[15]=-246475;[16]=-251823
852,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2151.000000,33,1,Ok,90541.000000,NonMono,17,-240446.000000,17.302941,17,2220.211764,7,[14]=-243792;[15]=-242059;[16]=-240942;[17]=-240446;[18]=-240567;[19]=-241311;[20]=-242677
