line_no,cmd,sweep_mode,base_x,base_y,legacy_5param,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
1719,RECAL 3 1 9999 2292 64 4 80,1,9999,2292,0,64,4,80,-1542.000000,33,1,Ok,124978.000000,NonMono,14,-207138.000000,14.448728,14,-1484.205089,7,[11]=-212625;[12]=-209846;[13]=-208028;[14]=-207138;[15]=-207189;[16]=-208153;[17]=-210013
1720,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2290.000000,33,1,Ok,99225.000000,NonMono,17,-209127.000000,16.817251,17,2357.269003,7,[14]=-211916;[15]=-210280;[16]=-209345;[17]=-209127;[18]=-209600;[19]=-210794;[20]=-212677
1721,RECAL 3 1 9999 2357 64 4 80,1,9999,2357,0,64,4,80,1019.000000,33,1,Ok,69834.000000,NonMono,15,-208962.000000,15.184944,15,1079.739775,9,[11]=-213057;[12]=-211339;[13]=-210073;[14]=-209279;[15]=-208962;[16]=-209113;[17]=-209739;[18]=-210835;[19]=-212443
1722,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2248.000000,33,1,Ok,100047.000000,NonMono,17,-211134.000000,17.308127,17,2317.232510,7,[14]=-214791;[15]=-212908;[16]=-211681;[17]=-211134;[18]=-211270;[19]=-212080;[20]=-213581
1723,RECAL 3 1 9999 2317 64 4 80,1,9999,2317,0,64,4,80,2031.000000,33,1,Ok,216579.000000,NonMono,16,-211098.000000,15.823463,16,2094.293853,5,[14]=-214119;[15]=-211698;[16]=-211098;[17]=-212341;[18]=-215392
1724,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2212.000000,33,1,Ok,87065.000000,NonMono,17,-210831.000000,16.764193,17,2279.056771,7,[14]=-213221;[15]=-211796;[16]=-211000;[17]=-210831;[18]=-211291;[19]=-212396;[20]=-214113
1725,RECAL 3 1 9999 2279 64 4 80,1,9999,2279,0,64,4,80,2692.000000,33,1,Ok,297646.000000,NonMono,16,-210804.000000,16.285770,16,2757.143080,5,[14]=-218666;[15]=-213236;[16]=-210804;[17]=-211488;[18]=-215320
1726,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-798.000000,33,1,Ok,8934.000000,NonMono,18,-215843.000000,18.049021,18,-725.803918,23,[7]=-219035;[8]=-218473;[9]=-217959;[10]=-217507;[11]=-217108;[12]=-216771;[13]=-216487;[14]=-216251;[15]=-216076;[16]=-215949;[17]=-215872;[18]=-215843;[19]=-215869;[20]=-215934;[21]=-216052;[22]=-216215;[23]=-216427;[24]=-216676;[25]=-216967;[26]=-217311;[27]=-217693;[28]=-218113;[29]=-218576
1727,RECAL 3 1 9999 -726 64 4 80,1,9999,-726,0,64,4,80,2706.000000,33,1,Ok,295814.000000,NonMono,16,-215835.000000,16.456954,16,2771.827815,17,[8]=-325501;[9]=-301275;[10]=-279961;[11]=-261598;[12]=-246491;[13]=-234200;[14]=-224988;[15]=-218869;[16]=-215835;[17]=-215953;[18]=-219236;[19]=-225739;[20]=-235481;[21]=-248501;[22]=-264828;[23]=-284451;[24]=-307215
1728,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-624.000000,33,1,Ok,4304.000000,NonMono,16,-212317.000000,15.700369,16,-561.198523,29,[2]=-215543;[3]=-215071;[4]=-214636;[5]=-214237;[6]=-213883;[7]=-213568;[8]=-213284;[9]=-213048;[10]=-212837;[11]=-212667;[12]=-212533;[13]=-212427;[14]=-212358;[15]=-212319;[16]=-212317;[17]=-212340;[18]=-212390;[19]=-212475;[20]=-212588;[21]=-212732;[22]=-212898;[23]=-213089;[24]=-213303;[25]=-213547;[26]=-213815;[27]=-214105;[28]=-214418;[29]=-214755;[30]=-215110
1729,RECAL 3 1 9999 -561 64 4 80,1,9999,-561,0,64,4,80,2052.000000,33,1,Ok,222100.000000,NonMono,16,-212326.000000,16.260100,16,2117.040400,5,[14]=-216926;[15]=-213725;[16]=-212326;[17]=-212776;[18]=-215099
1730,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-403.000000,33,0,ParabolaNotDownward,1665.000000,Flat,16,-207502.000000,,,,0,
1731,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-539.000000,101,1,Ok,24148.000000,NonMono,49,-207498.000000,49.586667,50,-340.653331,41,[29]=-210550;[30]=-210230;[31]=-209931;[32]=-209647;[33]=-209388;[34]=-209164;[35]=-208937;[36]=-208735;[37]=-208544;[38]=-208372;[39]=-208222;[40]=-208084;[41]=-207962;[42]=-207859;[43]=-207772;[44]=-207694;[45]=-207624;[46]=-207577;[47]=-207538;[48]=-207515;[49]=-207498;[50]=-207498;[51]=-207509;[52]=-207530;[53]=-207560;[54]=-207601;[55]=-207652;[56]=-207712;[57]=-207782;[58]=-207861;[59]=-207950;[60]=-208044;[61]=-208147;[62]=-208252;[63]=-208369;[64]=-208488;[65]=-208614;[66]=-208747;[67]=-208887;[68]=-209022;[69]=-209172
1732,RECAL 3 0 9999 -341 64 4 80,0,9999,-341,0,64,4,80,-405.000000,33,0,ParabolaNotDownward,1772.000000,Flat,16,-207499.000000,,,,0,
1733,RECAL 3 1 9999 -341 64 4 80,1,9999,-341,0,64,4,80,1065.000000,33,1,Ok,76217.000000,NonMono,15,-207355.000000,15.229627,15,1125.918508,9,[11]=-211964;[12]=-210048;[13]=-208639;[14]=-207736;[15]=-207355;[16]=-207500;[17]=-208171;[18]=-209369;[19]=-211105
1734,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-722.000000,33,1,Ok,6413.000000,NonMono,15,-211200.000000,15.646651,16,-659.413395,23,[4]=-214645;[5]=-214065;[6]=-213539;[7]=-213067;[8]=-212645;[9]=-212282;[10]=-211970;[11]=-211717;[12]=-211512;[13]=-211362;[14]=-211260;[15]=-211200;[16]=-211200;[17]=-211236;[18]=-211321;[19]=-211455;[20]=-211627;[21]=-211840;[22]=-212098;[23]=-212401;[24]=-212742;[25]=-213115;[26]=-213529
1735,RECAL 3 1 9999 -659 64 4 80,1,9999,-659,0,64,4,80,-1509.000000,33,1,Ok,124091.000000,NonMono,14,-209909.000000,14.271169,14,-1451.915325,7,[11]=-214655;[12]=-212171;[13]=-210593;[14]=-209909;[15]=-210109;[16]=-211188;[17]=-213132
1736,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-544.000000,33,1,Ok,3378.000000,NonMono,16,-220599.000000,16.464873,16,-478.140507,17,[8]=-221425;[9]=-221237;[10]=-221073;[11]=-220938;[12]=-220821;[13]=-220738;[14]=-220664;[15]=-220619;[16]=-220599;[17]=-220600;[18]=-220620;[19]=-220667;[20]=-220732;[21]=-220814;[22]=-220919;[23]=-221032;[24]=-221172
1737,RECAL 3 1 9999 -478 64 4 80,1,9999,-478,0,64,4,80,-2368.000000,33,1,Ok,251879.000000,NonMono,15,-219430.000000,14.990961,15,-2308.036155,5,[13]=-223857;[14]=-220517;[15]=-219430;[16]=-220537;[17]=-223779
1738,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,614.000000,33,1,Ok,5601.000000,NonMono,16,-222091.000000,16.391018,16,679.564072,25,[4]=-225029;[5]=-224585;[6]=-224182;[7]=-223820;[8]=-223477;[9]=-223171;[10]=-222903;[11]=-222672;[12]=-222479;[13]=-222324;[14]=-222205;[15]=-222130;[16]=-222091;[17]=-222094;[18]=-222143;[19]=-222234;[20]=-222370;[21]=-222547;[22]=-222773;[23]=-223033;[24]=-223349;[25]=-223716;[26]=-224124;[27]=-224588;[28]=-225101
1739,RECAL 3 1 9999 680 64 4 80,1,9999,680,0,64,4,80,-2977.000000,33,1,Ok,300541.000000,NonMono,14,-217623.000000,14.328663,14,-2919.685350,5,[12]=-226640;[13]=-220415;[14]=-217623;[15]=-218189;[16]=-222062
1740,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2343.000000,33,1,Ok,83476.000000,NonMono,16,-226672.000000,15.733941,16,-2280.064238,7,[13]=-228984;[14]=-227588;[15]=-226815;[16]=-226672;[17]=-227151;[18]=-228241;[19]=-229961
1741,RECAL 3 1 9999 -2280 64 4 80,1,9999,-2280,0,64,4,80,-3026.000000,33,1,Ok,297592.000000,NonMono,14,-221379.000000,14.208667,14,-2969.165331,5,[12]=-229518;[13]=-223749;[14]=-221379;[15]=-222340;[16]=-226597
1742,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2466.000000,33,1,Ok,97890.000000,NonMono,16,-221236.000000,15.586158,16,-2403.655366,7,[13]=-223602;[14]=-222085;[15]=-221298;[16]=-221236;[17]=-221895;[18]=-223274;[19]=-225370
1743,RECAL 3 1 9999 -2404 64 4 80,1,9999,-2404,0,64,4,80,-2429.000000,33,1,Ok,272926.000000,NonMono,14,-218576.000000,14.419560,14,-2371.321762,5,[12]=-225165;[13]=-220702;[14]=-218576;[15]=-218765;[16]=-221191
1744,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2501.000000,33,1,Ok,102929.000000,NonMono,15,-214392.000000,15.480926,15,-2439.076297,7,[12]=-218955;[13]=-216653;[14]=-215139;[15]=-214392;[16]=-214404;[17]=-215168;[18]=-216655
1745,RECAL 3 1 9999 -2439 64 4 80,1,9999,-2439,0,64,4,80,-1611.000000,33,1,Ok,133782.000000,NonMono,15,-213641.000000,14.817316,15,-1551.730735,7,[12]=-217564;[13]=-215255;[14]=-213952;[15]=-213641;[16]=-214311;[17]=-215951;[18]=-218570
1746,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2443.000000,33,1,Ok,95066.000000,NonMono,16,-218195.000000,15.745119,16,-2380.019524,7,[13]=-220948;[14]=-219295;[15]=-218379;[16]=-218195;[17]=-218740;[18]=-220001;[19]=-221939
1747,RECAL 3 1 9999 -2380 64 4 80,1,9999,-2380,0,64,4,80,918.000000,33,1,Ok,57618.000000,NonMono,15,-218026.000000,15.092205,15,978.368822,9,[11]=-221138;[12]=-219811;[13]=-218846;[14]=-218252;[15]=-218026;[16]=-218179;[17]=-218722;[18]=-219646;[19]=-220962
1748,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2475.000000,33,1,Ok,107088.000000,NonMono,15,-214179.000000,14.936177,15,-2415.255290,7,[12]=-217339;[13]=-215545;[14]=-214499;[15]=-214179;[16]=-214587;[17]=-215723;[18]=-217580
1749,RECAL 3 1 9999 -2415 64 4 80,1,9999,-2415,0,64,4,80,1978.000000,33,1,Ok,208740.000000,NonMono,16,-214179.000000,15.952975,16,2041.811898,5,[14]=-217394;[15]=-214945;[16]=-214179;[17]=-215106;[18]=-217728
1750,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2513.000000,33,1,Ok,108856.000000,NonMono,15,-222003.000000,14.739884,15,-2454.040464,7,[12]=-224719;[13]=-223079;[14]=-222174;[15]=-222003;[16]=-222550;[17]=-223818;[18]=-225801
1751,RECAL 3 1 9999 -2454 64 4 80,1,9999,-2454,0,64,4,80,2647.000000,33,1,Ok,290943.000000,NonMono,17,-221350.000000,16.695882,17,2713.783527,5,[15]=-225481;[16]=-221928;[17]=-221350;[18]=-223764;[19]=-229228
1752,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2350.000000,33,1,Ok,110781.000000,NonMono,17,-228322.000000,17.388153,17,2419.552613,7,[14]=-232646;[15]=-230443;[16]=-228994;[17]=-228322;[18]=-228405;[19]=-229254;[20]=-230870
1753,RECAL 3 1 9999 2420 64 4 80,1,9999,2420,0,64,4,80,-2890.000000,33,1,Ok,295561.000000,NonMono,14,-222768.000000,14.217191,14,-2833.131234,5,[12]=-231090;[13]=-225222;[14]=-222768;[15]=-223737;[16]=-228102
1754,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2344.000000,33,1,Ok,118509.000000,NonMono,18,-220003.000000,17.866024,18,2415.464098,7,[15]=-223206;[16]=-221354;[17]=-220288;[18]=-220003;[19]=-220501;[20]=-221785;[21]=-223874
1755,RECAL 3 1 9999 2415 64 4 80,1,9999,2415,0,64,4,80,-2262.000000,33,1,Ok,256085.000000,NonMono,15,-218624.000000,14.834572,15,-2202.661712,5,[13]=-222107;[14]=-219320;[15]=-218624;[16]=-220004;[17]=-223452
1756,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2250.000000,33,1,Ok,108659.000000,NonMono,18,-211806.000000,17.671598,18,2320.686391,7,[15]=-214336;[16]=-212785;[17]=-211932;[18]=-211806;[19]=-212413;[20]=-213750;[21]=-215815
1757,RECAL 3 1 9999 2321 64 4 80,1,9999,2321,0,64,4,80,-1353.000000,33,1,Ok,103373.000000,NonMono,14,-210988.000000,14.444574,14,-1295.221706,7,[11]=-215180;[12]=-213064;[13]=-211667;[14]=-210988;[15]=-211030;[16]=-211783;[17]=-213238
1758,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2327.000000,33,1,Ok,112682.000000,NonMono,17,-211485.000000,17.485065,17,2396.940261,7,[14]=-216019;[15]=-213754;[16]=-212248;[17]=-211485;[18]=-211493;[19]=-212294;[20]=-213849
1759,RECAL 3 1 9999 2397 64 4 80,1,9999,2397,0,64,4,80,1232.000000,33,1,Ok,107846.000000,NonMono,15,-211135.000000,15.135935,15,1292.543742,7,[12]=-214607;[13]=-212758;[14]=-211591;[15]=-211135;[16]=-211400;[17]=-212399;[18]=-214130
1760,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2315.000000,33,1,Ok,104518.000000,NonMono,17,-211883.000000,17.090507,17,2383.362028,7,[14]=-215375;[15]=-213490;[16]=-212327;[17]=-211883;[18]=-212199;[19]=-213234;[20]=-215020
1761,RECAL 3 1 9999 2383 64 4 80,1,9999,2383,0,64,4,80,2137.000000,33,1,Ok,243982.000000,NonMono,17,-211782.000000,16.545024,17,2203.180094,5,[15]=-214046;[16]=-211875;[17]=-211782;[18]=-213780;[19]=-217884
1762,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2299.000000,33,1,Ok,107329.000000,NonMono,18,-219008.000000,17.822195,18,2370.288778,7,[15]=-221719;[16]=-220136;[17]=-219232;[18]=-219008;[19]=-219475;[20]=-220639;[21]=-222491
1763,RECAL 3 1 9999 2370 64 4 80,1,9999,2370,0,64,4,80,2765.000000,33,1,Ok,298934.000000,NonMono,17,-217974.000000,16.795652,17,2832.182608,5,[15]=-223249;[16]=-218970;[17]=-217974;[18]=-220369;[19]=-226193
1764,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-104.000000,33,0,ParabolaNotDownward,112.000000,Flat,20,-216094.000000,,,,0,
1765,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-240.000000,101,0,ParabolaNotDownward,2292.000000,Flat,57,-216077.000000,,,,0,
1766,RECAL 3 0 9999 -440 200 4 80,0,9999,-440,0,200,4,80,-640.000000,101,0,ParabolaNotDownward,110283.000000,StrictInc,100,-218345.000000,,,,0,
1767,RECAL 3 0 9999 -40 200 4 80,0,9999,-40,0,200,4,80,-240.000000,101,0,ParabolaNotDownward,2294.000000,Flat,74,-216060.000000,,,,0,
1768,RECAL 3 0 9999 -292 64 4 80,0,9999,-292,0,64,4,80,-356.000000,33,0,ParabolaNotDownward,8677.000000,StrictInc,32,-217936.000000,,,,0,
1769,RECAL 3 1 9999 -228 64 4 80,1,9999,-228,0,64,4,80,2791.000000,33,1,Ok,301016.000000,NonMono,17,-216847.000000,16.822424,17,2858.289695,5,[15]=-222352;[16]=-217934;[17]=-216847;[18]=-219158;[19]=-224922
1770,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,171.000000,33,0,ParabolaNotDownward,838.000000,Flat,20,-216631.000000,,,,0,
1771,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,35.000000,101,1,Ok,11697.000000,NonMono,54,-216654.000000,54.153279,54,251.613116,33,[38]=-217236;[39]=-217178;[40]=-217117;[41]=-217064;[42]=-217008;[43]=-216957;[44]=-216908;[45]=-216866;[46]=-216824;[47]=-216787;[48]=-216752;[49]=-216727;[50]=-216705;[51]=-216687;[52]=-216667;[53]=-216660;[54]=-216654;[55]=-216657;[56]=-216660;[57]=-216678;[58]=-216698;[59]=-216726;[60]=-216763;[61]=-216805;[62]=-216857;[63]=-216919;[64]=-216986;[65]=-217066;[66]=-217153;[67]=-217249;[68]=-217351;[69]=-217465;[70]=-217590
1772,RECAL 3 0 9999 252 64 4 80,0,9999,252,0,64,4,80,188.000000,33,0,ParabolaNotDownward,968.000000,Flat,16,-216662.000000,,,,0,
1773,RECAL 3 1 9999 252 64 4 80,1,9999,252,0,64,4,80,2171.000000,33,1,Ok,252953.000000,NonMono,17,-216476.000000,16.592691,17,2237.370766,5,[15]=-219014;[16]=-216663;[17]=-216476;[18]=-218438;[19]=-222619
1774,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,326.000000,33,0,ParabolaNotDownward,2283.000000,Flat,17,-210724.000000,,,,0,
1775,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,190.000000,101,1,Ok,31855.000000,NonMono,50,-210710.000000,50.332069,50,391.328274,39,[31]=-213085;[32]=-212870;[33]=-212669;[34]=-212469;[35]=-212280;[36]=-212093;[37]=-211917;[38]=-211755;[39]=-211603;[40]=-211461;[41]=-211328;[42]=-211208;[43]=-211096;[44]=-211000;[45]=-210918;[46]=-210848;[47]=-210791;[48]=-210748;[49]=-210722;[50]=-210710;[51]=-210710;[52]=-210729;[53]=-210761;[54]=-210815;[55]=-210885;[56]=-210973;[57]=-211080;[58]=-211211;[59]=-211355;[60]=-211523;[61]=-211710;[62]=-211923;[63]=-212155;[64]=-212413;[65]=-212693;[66]=-212988;[67]=-213315;[68]=-213671;[69]=-214043
1776,RECAL 3 0 9999 391 64 4 80,0,9999,391,0,64,4,80,327.000000,33,0,ParabolaNotDownward,2364.000000,Flat,16,-210699.000000,,,,0,
1777,RECAL 3 1 9999 391 64 4 80,1,9999,391,0,64,4,80,1289.000000,33,1,Ok,112001.000000,NonMono,16,-210691.000000,15.585849,16,1351.343397,7,[13]=-213251;[14]=-211625;[15]=-210757;[16]=-210691;[17]=-211417;[18]=-212970;[19]=-215310
1778,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-581.000000,33,1,Ok,4074.000000,NonMono,16,-216165.000000,15.781175,16,-517.875298,29,[2]=-219233;[3]=-218779;[4]=-218368;[5]=-217990;[6]=-217656;[7]=-217359;[8]=-217091;[9]=-216859;[10]=-216665;[11]=-216507;[12]=-216375;[13]=-216278;[14]=-216207;[15]=-216172;[16]=-216165;[17]=-216189;[18]=-216234;[19]=-216307;[20]=-216409;[21]=-216531;[22]=-216688;[23]=-216864;[24]=-217062;[25]=-217286;[26]=-217531;[27]=-217794;[28]=-218080;[29]=-218391;[30]=-218715
1779,RECAL 3 1 9999 -518 64 4 80,1,9999,-518,0,64,4,80,-1292.000000,33,1,Ok,88182.000000,NonMono,15,-215918.000000,15.146627,15,-1231.413493,7,[12]=-219148;[13]=-217417;[14]=-216347;[15]=-215918;[16]=-216154;[17]=-217032;[18]=-218561
1780,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,447.000000,33,1,Ok,4190.000000,NonMono,15,-219045.000000,15.513425,16,509.053700,17,[7]=-219963;[8]=-219761;[9]=-219590;[10]=-219440;[11]=-219310;[12]=-219206;[13]=-219126;[14]=-219074;[15]=-219045;[16]=-219046;[17]=-219073;[18]=-219134;[19]=-219213;[20]=-219324;[21]=-219471;[22]=-219646;[23]=-219856
1781,RECAL 3 1 9999 509 64 4 80,1,9999,509,0,64,4,80,-2225.000000,33,1,Ok,256710.000000,NonMono,15,-217805.000000,14.909347,15,-2165.362610,5,[13]=-221469;[14]=-218636;[15]=-217805;[16]=-219003;[17]=-222212
1782,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,460.000000,33,1,Ok,3359.000000,NonMono,17,-226170.000000,17.002363,17,528.009453,31,[2]=-228822;[3]=-228490;[4]=-228184;[5]=-227909;[6]=-227636;[7]=-227386;[8]=-227167;[9]=-226965;[10]=-226778;[11]=-226627;[12]=-226486;[13]=-226370;[14]=-226284;[15]=-226222;[16]=-226186;[17]=-226170;[18]=-226181;[19]=-226226;[20]=-226286;[21]=-226387;[22]=-226516;[23]=-226663;[24]=-226853;[25]=-227063;[26]=-227314;[27]=-227591;[28]=-227896;[29]=-228245;[30]=-228625;[31]=-229051;[32]=-229495
1783,RECAL 3 1 9999 528 64 4 80,1,9999,528,0,64,4,80,-2859.000000,33,1,Ok,298235.000000,NonMono,14,-221016.000000,14.252896,14,-2801.988416,5,[12]=-229449;[13]=-223553;[14]=-221016;[15]=-221851;[16]=-226068
1784,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2372.000000,33,1,Ok,102426.000000,NonMono,15,-234421.000000,14.813565,15,-2312.745741,7,[12]=-237213;[13]=-235575;[14]=-234649;[15]=-234421;[16]=-234902;[17]=-236069;[18]=-237897
1785,RECAL 3 1 9999 -2313 64 4 80,1,9999,-2313,0,64,4,80,-2866.000000,33,1,Ok,290774.000000,NonMono,14,-229720.000000,14.308108,14,-2808.767568,5,[12]=-238301;[13]=-232382;[14]=-229720;[15]=-230358;[16]=-234352
1786,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2374.000000,33,1,Ok,97578.000000,NonMono,15,-224473.000000,15.269426,15,-2312.922295,7,[12]=-228246;[13]=-226276;[14]=-225013;[15]=-224473;[16]=-224634;[17]=-225492;[18]=-227024
1787,RECAL 3 1 9999 -2313 64 4 80,1,9999,-2313,0,64,4,80,-2233.000000,33,1,Ok,264018.000000,NonMono,15,-222625.000000,14.580892,15,-2174.676432,5,[13]=-224942;[14]=-222780;[15]=-222625;[16]=-224463;[17]=-228326
1788,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2470.000000,33,1,Ok,108477.000000,NonMono,15,-217076.000000,15.151025,15,-2409.395898,7,[12]=-220912;[13]=-218855;[14]=-217577;[15]=-217076;[16]=-217338;[17]=-218379;[18]=-220163
1789,RECAL 3 1 9999 -2409 64 4 80,1,9999,-2409,0,64,4,80,-1307.000000,33,1,Ok,101213.000000,NonMono,14,-216036.000000,14.198791,14,-1250.204835,7,[11]=-219422;[12]=-217629;[13]=-216503;[14]=-216036;[15]=-216241;[16]=-217092;[17]=-218598
1790,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2393.000000,33,1,Ok,98135.000000,NonMono,15,-214533.000000,15.277612,15,-2331.889552,7,[12]=-218334;[13]=-216349;[14]=-215087;[15]=-214533;[16]=-214694;[17]=-215548;[18]=-217107
1791,RECAL 3 1 9999 -2332 64 4 80,1,9999,-2332,0,64,4,80,1269.000000,33,1,Ok,108919.000000,NonMono,16,-214524.000000,15.568945,16,1331.275781,7,[13]=-216916;[14]=-215376;[15]=-214576;[16]=-214524;[17]=-215224;[18]=-216719;[19]=-218971
1792,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2409.000000,33,1,Ok,99546.000000,NonMono,15,-216770.000000,15.039407,15,-2348.842370,7,[12]=-220002;[13]=-218220;[14]=-217142;[15]=-216770;[16]=-217088;[17]=-218096;[18]=-219796
1793,RECAL 3 1 9999 -2349 64 4 80,1,9999,-2349,0,64,4,80,2159.000000,33,1,Ok,254147.000000,NonMono,17,-216686.000000,16.537044,17,2225.148175,5,[15]=-218905;[16]=-216762;[17]=-216686;[18]=-218724;[19]=-222920
1794,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2422.000000,33,1,Ok,94339.000000,NonMono,15,-221950.000000,15.200740,15,-2361.197041,7,[12]=-225345;[13]=-223539;[14]=-222415;[15]=-221950;[16]=-222140;[17]=-223006;[18]=-224522
1795,RECAL 3 1 9999 -2361 64 4 80,1,9999,-2361,0,64,4,80,2780.000000,33,1,Ok,298524.000000,NonMono,17,-220098.000000,17.048131,17,2848.192523,5,[15]=-226920;[16]=-221887;[17]=-220098;[18]=-221585;[19]=-226400
1796,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2317.000000,33,1,Ok,104034.000000,NonMono,16,-222133.000000,16.254325,16,2382.017300,7,[13]=-226265;[14]=-224104;[15]=-222718;[16]=-222133;[17]=-222321;[18]=-223308;[19]=-225095
1797,RECAL 3 1 9999 2382 64 4 80,1,9999,2382,0,64,4,80,-2898.000000,33,1,Ok,300176.000000,NonMono,14,-218519.000000,14.489276,14,-2840.042896,17,[6]=-335780;[7]=-310263;[8]=-287625;[9]=-267932;[10]=-251452;[11]=-238245;[12]=-228377;[13]=-221799;[14]=-218519;[15]=-218581;[16]=-221971;[17]=-228698;[18]=-238749;[19]=-252127;[20]=-268783;[21]=-288408;[22]=-311259
1798,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2296.000000,33,1,Ok,106637.000000,NonMono,17,-216640.000000,16.682578,17,2362.730312,7,[14]=-219430;[15]=-217712;[16]=-216779;[17]=-216640;[18]=-217286;[19]=-218758;[20]=-221047
1799,RECAL 3 1 9999 2363 64 4 80,1,9999,2363,0,64,4,80,-2271.000000,33,1,Ok,261260.000000,NonMono,15,-215304.000000,14.865888,15,-2211.536449,5,[13]=-218859;[14]=-216053;[15]=-215304;[16]=-216603;[17]=-219956
1800,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2374.000000,33,1,Ok,116109.000000,NonMono,17,-214166.000000,16.690488,17,2440.761950,7,[14]=-217199;[15]=-215348;[16]=-214323;[17]=-214166;[18]=-214868;[19]=-216449;[20]=-218925
1801,RECAL 3 1 9999 2441 64 4 80,1,9999,2441,0,64,4,80,-1363.000000,33,1,Ok,98103.000000,NonMono,15,-213661.000000,14.845027,15,-1303.619891,7,[12]=-216525;[13]=-214857;[14]=-213900;[15]=-213661;[16]=-214120;[17]=-215279;[18]=-217138
1802,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2376.000000,33,1,Ok,113788.000000,NonMono,16,-214734.000000,16.198321,16,2440.793285,7,[13]=-219059;[14]=-216784;[15]=-215328;[16]=-214734;[17]=-214995;[18]=-216128;[19]=-218137
1803,RECAL 3 1 9999 2441 64 4 80,1,9999,2441,0,64,4,80,1220.000000,33,1,Ok,90950.000000,NonMono,17,-214575.000000,16.706877,17,1286.827508,7,[14]=-217025;[15]=-215538;[16]=-214713;[17]=-214575;[18]=-215124;[19]=-216380;[20]=-218354
1804,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2368.000000,33,1,Ok,108587.000000,NonMono,16,-216077.000000,16.415743,16,2433.662971,7,[13]=-220825;[14]=-218419;[15]=-216825;[16]=-216077;[17]=-216139;[18]=-217047;[19]=-218813
1805,RECAL 3 1 9999 2434 64 4 80,1,9999,2434,0,64,4,80,2133.000000,33,1,Ok,248459.000000,NonMono,17,-215778.000000,16.609909,17,2199.439635,5,[15]=-218251;[16]=-216001;[17]=-215778;[18]=-217585;[19]=-221424
1806,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2368.000000,33,1,Ok,103463.000000,NonMono,16,-222179.000000,16.413300,16,2433.653202,7,[13]=-226670;[14]=-224391;[15]=-222892;[16]=-222179;[17]=-222245;[18]=-223100;[19]=-224758
