line_no,cmd,sweep_mode,base_x,base_y,legacy_5param,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
1787,RECAL 3 1 9999 602 64 4 80,1,9999,602,0,64,4,80,-2779.000000,33,1,Ok,261105.000000,NonMono,16,-232189.000000,15.966437,16,-2715.134251,5,[14]=-237879;[15]=-233571;[16]=-232189;[17]=-233769;[18]=-238278
1788,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2388.000000,33,1,Ok,76727.000000,NonMono,16,-235430.000000,16.062243,16,-2323.751028,9,[12]=-240270;[13]=-238184;[14]=-236681;[15]=-235750;[16]=-235430;[17]=-235672;[18]=-236536;[19]=-237968;[20]=-239979
1789,RECAL 3 1 9999 -2324 64 4 80,1,9999,-2324,0,64,4,80,-2789.000000,33,1,Ok,259132.000000,NonMono,16,-235447.000000,15.895813,16,-2725.416747,5,[14]=-240659;[15]=-236597;[16]=-235447;[17]=-237204;[18]=-241876
1790,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2406.000000,33,1,Ok,80014.000000,NonMono,16,-234695.000000,16.082699,16,-2341.669205,9,[12]=-239790;[13]=-237599;[14]=-236002;[15]=-235034;[16]=-234695;[17]=-234941;[18]=-235804;[19]=-237278;[20]=-239379
1791,RECAL 3 1 9999 -2342 64 4 80,1,9999,-2342,0,64,4,80,-2110.000000,33,1,Ok,206229.000000,NonMono,16,-234672.000000,15.867903,16,-2046.528386,5,[14]=-237502;[15]=-235273;[16]=-234672;[17]=-235706;[18]=-238377
1792,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2404.000000,33,1,Ok,81473.000000,NonMono,16,-233972.000000,16.157796,16,-2339.368817,7,[13]=-237029;[14]=-235392;[15]=-234369;[16]=-233972;[17]=-234184;[18]=-234995;[19]=-236443
1793,RECAL 3 1 9999 -2339 64 4 80,1,9999,-2339,0,64,4,80,-1043.000000,33,1,Ok,48087.000000,NonMono,16,-233967.000000,15.808834,16,-979.764665,9,[12]=-236625;[13]=-235396;[14]=-234551;[15]=-234074;[16]=-233967;[17]=-234201;[18]=-234831;[19]=-235799;[20]=-237140
1794,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2508.000000,33,1,Ok,87862.000000,NonMono,16,-231593.000000,15.993537,16,-2444.025853,7,[13]=-234610;[14]=-232941;[15]=-231933;[16]=-231593;[17]=-231947;[18]=-232967;[19]=-234676
1795,RECAL 3 1 9999 -2444 64 4 80,1,9999,-2444,0,64,4,80,1482.000000,33,1,Ok,127986.000000,NonMono,16,-231612.000000,15.803293,16,1545.213170,7,[13]=-235226;[14]=-233127;[15]=-231908;[16]=-231612;[17]=-232282;[18]=-233943;[19]=-236561
1796,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2436.000000,33,1,Ok,82654.000000,NonMono,16,-232041.000000,16.101361,16,-2371.594556,9,[12]=-237325;[13]=-235040;[14]=-233427;[15]=-232414;[16]=-232041;[17]=-232293;[18]=-233165;[19]=-234664;[20]=-236819
1797,RECAL 3 1 9999 -2372 64 4 80,1,9999,-2372,0,64,4,80,2305.000000,33,1,Ok,248480.000000,NonMono,16,-232041.000000,15.738063,16,2367.952251,5,[14]=-235269;[15]=-232561;[16]=-232041;[17]=-233706;[18]=-237557
1798,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2450.000000,33,1,Ok,80558.000000,NonMono,16,-233212.000000,16.036797,16,-2385.852811,9,[12]=-238195;[13]=-236025;[14]=-234462;[15]=-233539;[16]=-233212;[17]=-233500;[18]=-234378;[19]=-235901;[20]=-238057
1799,RECAL 3 1 9999 -2386 64 4 80,1,9999,-2386,0,64,4,80,2912.000000,33,1,Ok,262306.000000,NonMono,16,-233238.000000,15.846519,16,2975.386074,5,[14]=-238797;[15]=-234341;[16]=-233238;[17]=-235339;[18]=-240745
1800,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2346.000000,33,1,Ok,101110.000000,NonMono,16,-223357.000000,15.613484,16,2408.453936,7,[13]=-225604;[14]=-224182;[15]=-223435;[16]=-223357;[17]=-223973;[18]=-225291;[19]=-227346
1801,RECAL 3 1 9999 2408 64 4 80,1,9999,2408,0,64,4,80,-2850.000000,33,1,Ok,271363.000000,NonMono,16,-223288.000000,16.070921,16,-2785.716317,5,[14]=-230379;[15]=-225196;[16]=-223288;[17]=-224730;[18]=-229472
1802,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2265.000000,33,1,Ok,95825.000000,NonMono,16,-222093.000000,15.821192,16,2328.284767,7,[13]=-224691;[14]=-223170;[15]=-222310;[16]=-222093;[17]=-222542;[18]=-223691;[19]=-225520
1803,RECAL 3 1 9999 2328 64 4 80,1,9999,2328,0,64,4,80,-2217.000000,33,1,Ok,240489.000000,NonMono,16,-222086.000000,16.146198,16,-2152.415207,5,[14]=-226735;[15]=-223398;[16]=-222086;[17]=-222805;[18]=-225547
1804,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2279.000000,33,1,Ok,99046.000000,NonMono,16,-220720.000000,15.721232,16,2341.884926,7,[13]=-223234;[14]=-221726;[15]=-220873;[16]=-220720;[17]=-221273;[18]=-222520;[19]=-224485
1805,RECAL 3 1 9999 2342 64 4 80,1,9999,2342,0,64,4,80,-1296.000000,33,1,Ok,89345.000000,NonMono,16,-220685.000000,16.074141,16,-1231.703436,7,[13]=-223822;[14]=-222102;[15]=-221068;[16]=-220685;[17]=-220966;[18]=-221897;[19]=-223489
1806,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2291.000000,33,1,Ok,101921.000000,NonMono,16,-220010.000000,15.558142,16,2353.232569,7,[13]=-222246;[14]=-220780;[15]=-220062;[16]=-220010;[17]=-220677;[18]=-222060;[19]=-224175
1807,RECAL 3 1 9999 2353 64 4 80,1,9999,2353,0,64,4,80,1253.000000,33,1,Ok,104395.000000,NonMono,16,-219938.000000,15.791204,16,1316.164815,7,[13]=-222908;[14]=-221160;[15]=-220173;[16]=-219938;[17]=-220496;[18]=-221814;[19]=-223911
1808,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2393.000000,33,1,Ok,109197.000000,NonMono,16,-221594.000000,15.637200,16,2455.548798,7,[13]=-224119;[14]=-222527;[15]=-221699;[16]=-221594;[17]=-222238;[18]=-223635;[19]=-225808
1809,RECAL 3 1 9999 2456 64 4 80,1,9999,2456,0,64,4,80,2134.000000,33,1,Ok,244118.000000,NonMono,16,-221535.000000,15.852569,16,2197.410276,5,[14]=-225167;[15]=-222304;[16]=-221535;[17]=-222935;[18]=-226446
1810,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2317.000000,33,1,Ok,96715.000000,NonMono,16,-225287.000000,15.637923,16,2379.551693,7,[13]=-227603;[14]=-226161;[15]=-225382;[16]=-225287;[17]=-225891;[18]=-227161;[19]=-229151
1811,RECAL 3 1 9999 2380 64 4 80,1,9999,2380,0,64,4,80,2757.000000,33,1,Ok,269898.000000,NonMono,16,-225248.000000,15.899140,16,2820.596558,5,[14]=-231200;[15]=-226577;[16]=-225248;[17]=-227260;[18]=-232632
1812,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-111.000000,33,0,ParabolaNotDownward,461.000000,Flat,31,-235236.000000,,,,0,
1813,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-247.000000,101,0,ParabolaNotDownward,4283.000000,NonMono,99,-234921.000000,,,,28,[83]=-235089;[84]=-235075;[85]=-235078;[86]=-235053;[87]=-235028;[88]=-235040;[89]=-235019;[90]=-235004;[91]=-235006;[92]=-235004;[93]=-234980;[94]=-234962;[95]=-234960;[96]=-234966;[97]=-234958;[98]=-234932;[99]=-234921;[100]=-234921;[101]=7.52117e-310;[102]=4.98314e-304;[103]=0;[104]=0;[105]=0;[106]=0;[107]=0;[108]=0;[109]=0;[111]=0
1814,RECAL 3 0 9999 85 64 4 80,0,9999,85,0,64,4,80,21.000000,33,0,ParabolaNotDownward,326.000000,Flat,31,-234941.000000,,,,0,
1815,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,619.000000,33,1,Ok,7558.000000,NonMono,15,-232417.000000,15.149707,15,679.598830,25,[3]=-235530;[4]=-235059;[5]=-234613;[6]=-234220;[7]=-233873;[8]=-233546;[9]=-233265;[10]=-233035;[11]=-232823;[12]=-232631;[13]=-232519;[14]=-232452;[15]=-232417;[16]=-232435;[17]=-232504;[18]=-232619;[19]=-232775;[20]=-233002;[21]=-233272;[22]=-233566;[23]=-233956;[24]=-234373;[25]=-234847;[26]=-235402;[27]=-236008
1816,RECAL 3 1 9999 680 64 4 80,1,9999,680,0,64,4,80,2090.000000,33,1,Ok,231700.000000,NonMono,16,-232433.000000,15.736850,16,2152.947401,5,[14]=-235353;[15]=-232892;[16]=-232433;[17]=-233939;[18]=-237453
1817,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-381.000000,33,0,ParabolaNotDownward,1199.000000,Flat,13,-228984.000000,,,,0,
1818,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-517.000000,101,1,Ok,18976.000000,NonMono,48,-229002.000000,48.451308,48,-323.194767,45,[26]=-232133;[27]=-231821;[28]=-231531;[29]=-231244;[30]=-230985;[31]=-230763;[32]=-230547;[33]=-230340;[34]=-230165;[35]=-229989;[36]=-229847;[37]=-229700;[38]=-229581;[39]=-229470;[40]=-229370;[41]=-229268;[42]=-229202;[43]=-229146;[44]=-229093;[45]=-229057;[46]=-229027;[47]=-229016;[48]=-229002;[49]=-229006;[50]=-229004;[51]=-229024;[52]=-229044;[53]=-229079;[54]=-229124;[55]=-229176;[56]=-229233;[57]=-229313;[58]=-229372;[59]=-229445;[60]=-229520;[61]=-229603;[62]=-229689;[63]=-229806;[64]=-229913;[65]=-230022;[66]=-230140;[67]=-230263;[68]=-230383;[69]=-230508;[70]=-230640
1819,RECAL 3 0 9999 -323 64 4 80,0,9999,-323,0,64,4,80,-387.000000,33,0,ParabolaNotDownward,1471.000000,Flat,16,-228962.000000,,,,0,
1820,RECAL 3 1 9999 -323 64 4 80,1,9999,-323,0,64,4,80,1178.000000,33,1,Ok,92841.000000,NonMono,16,-228974.000000,15.720568,16,1240.882272,7,[13]=-231385;[14]=-229915;[15]=-229116;[16]=-228974;[17]=-229492;[18]=-230691;[19]=-232596
1821,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-480.000000,33,0,ParabolaNotDownward,2147.000000,Flat,15,-224867.000000,,,,0,
1822,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-616.000000,101,1,Ok,29837.000000,NonMono,49,-224877.000000,48.550439,49,-421.798245,39,[30]=-228258;[31]=-227860;[32]=-227497;[33]=-227188;[34]=-226880;[35]=-226596;[36]=-226347;[37]=-226099;[38]=-225903;[39]=-225692;[40]=-225530;[41]=-225387;[42]=-225246;[43]=-225143;[44]=-225053;[45]=-225002;[46]=-224940;[47]=-224896;[48]=-224886;[49]=-224877;[50]=-224900;[51]=-224930;[52]=-224971;[53]=-225033;[54]=-225103;[55]=-225193;[56]=-225309;[57]=-225414;[58]=-225569;[59]=-225694;[60]=-225850;[61]=-226024;[62]=-226194;[63]=-226376;[64]=-226579;[65]=-226799;[66]=-227015;[67]=-227240;[68]=-227461
1823,RECAL 3 0 9999 -422 64 4 80,0,9999,-422,0,64,4,80,-486.000000,33,0,ParabolaNotDownward,2440.000000,Flat,16,-224859.000000,,,,0,
1824,RECAL 3 1 9999 -422 64 4 80,1,9999,-422,0,64,4,80,-1371.000000,33,1,Ok,95445.000000,NonMono,16,-224878.000000,16.031291,16,-1306.874837,7,[13]=-228296;[14]=-226403;[15]=-225268;[16]=-224878;[17]=-225225;[18]=-226317;[19]=-228189
1825,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-549.000000,33,0,ParabolaNotDownward,2847.000000,Flat,14,-226107.000000,,,,0,
1826,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-685.000000,101,1,Ok,37130.000000,NonMono,49,-226117.000000,48.529021,49,-490.883915,35,[32]=-229506;[33]=-229098;[34]=-228692;[35]=-228346;[36]=-227991;[37]=-227709;[38]=-227432;[39]=-227171;[40]=-226966;[41]=-226752;[42]=-226607;[43]=-226467;[44]=-226339;[45]=-226251;[46]=-226172;[47]=-226141;[48]=-226130;[49]=-226117;[50]=-226132;[51]=-226171;[52]=-226257;[53]=-226347;[54]=-226438;[55]=-226544;[56]=-226681;[57]=-226842;[58]=-227010;[59]=-227189;[60]=-227410;[61]=-227615;[62]=-227873;[63]=-228113;[64]=-228393;[65]=-228674;[66]=-228979
1827,RECAL 3 0 9999 -491 64 4 80,0,9999,-491,0,64,4,80,-555.000000,33,1,Ok,3166.000000,NonMono,17,-226114.000000,16.061637,16,-490.753453,17,[9]=-226688;[10]=-226529;[11]=-226387;[12]=-226307;[13]=-226220;[14]=-226141;[15]=-226118;[16]=-226129;[17]=-226114;[18]=-226163;[19]=-226196;[20]=-226267;[21]=-226360;[22]=-226488;[23]=-226601;[24]=-226759;[25]=-226923
1828,RECAL 3 1 9999 -491 64 4 80,1,9999,-491,0,64,4,80,-2262.000000,33,1,Ok,240486.000000,NonMono,16,-226112.000000,15.955930,16,-2198.176279,5,[14]=-230135;[15]=-227068;[16]=-226112;[17]=-227248;[18]=-230467
1829,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,382.000000,33,0,ParabolaNotDownward,2941.000000,Flat,14,-226557.000000,,,,0,
1830,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,246.000000,101,1,Ok,34252.000000,NonMono,48,-226536.000000,48.294682,48,439.178729,39,[29]=-228959;[30]=-228738;[31]=-228535;[32]=-228338;[33]=-228151;[34]=-227945;[35]=-227801;[36]=-227615;[37]=-227466;[38]=-227301;[39]=-227177;[40]=-227059;[41]=-226939;[42]=-226828;[43]=-226763;[44]=-226682;[45]=-226622;[46]=-226591;[47]=-226561;[48]=-226536;[49]=-226560;[50]=-226571;[51]=-226607;[52]=-226654;[53]=-226731;[54]=-226819;[55]=-226930;[56]=-227049;[57]=-227212;[58]=-227390;[59]=-227565;[60]=-227766;[61]=-228011;[62]=-228262;[63]=-228538;[64]=-228837;[65]=-229138;[66]=-229503;[67]=-229869
1831,RECAL 3 0 9999 439 64 4 80,0,9999,439,0,64,4,80,375.000000,33,0,ParabolaNotDownward,2356.000000,Flat,17,-226568.000000,,,,0,
1832,RECAL 3 1 9999 439 64 4 80,1,9999,439,0,64,4,80,-2884.000000,33,1,Ok,268918.000000,NonMono,16,-226558.000000,15.996437,16,-2820.014253,5,[14]=-233253;[15]=-228250;[16]=-226558;[17]=-228270;[18]=-233270
1833,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2399.000000,33,1,Ok,77295.000000,NonMono,16,-231522.000000,15.921671,16,-2335.313316,9,[12]=-236048;[13]=-234029;[14]=-232610;[15]=-231774;[16]=-231522;[17]=-231876;[18]=-232787;[19]=-234312;[20]=-236425
1834,RECAL 3 1 9999 -2335 64 4 80,1,9999,-2335,0,64,4,80,-2872.000000,33,1,Ok,263718.000000,NonMono,16,-231527.000000,16.145817,16,-2807.416732,5,[14]=-238707;[15]=-233584;[16]=-231527;[17]=-232682;[18]=-237046
1835,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2476.000000,33,1,Ok,85945.000000,NonMono,16,-231169.000000,15.762964,16,-2412.948145,7,[13]=-233687;[14]=-232180;[15]=-231343;[16]=-231169;[17]=-231650;[18]=-232779;[19]=-234541
1836,RECAL 3 1 9999 -2413 64 4 80,1,9999,-2413,0,64,4,80,-2249.000000,33,1,Ok,237213.000000,NonMono,16,-231133.000000,16.158889,16,-2184.364445,5,[14]=-235656;[15]=-232430;[16]=-231133;[17]=-231813;[18]=-234462
1837,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2465.000000,33,1,Ok,84928.000000,NonMono,16,-231050.000000,15.852032,16,-2401.591873,7,[13]=-233714;[14]=-232176;[15]=-231301;[16]=-231050;[17]=-231471;[18]=-232559;[19]=-234230
1838,RECAL 3 1 9999 -2402 64 4 80,1,9999,-2402,0,64,4,80,-1354.000000,33,1,Ok,89529.000000,NonMono,16,-231057.000000,16.025255,16,-1289.898979,7,[13]=-234253;[14]=-232500;[15]=-231448;[16]=-231057;[17]=-231398;[18]=-232430;[19]=-234108
1839,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2450.000000,33,1,Ok,84647.000000,NonMono,16,-230516.000000,15.758936,16,-2386.964256,7,[13]=-232869;[14]=-231457;[15]=-230665;[16]=-230516;[17]=-230971;[18]=-232046;[19]=-233751
1840,RECAL 3 1 9999 -2387 64 4 80,1,9999,-2387,0,64,4,80,1199.000000,33,1,Ok,92223.000000,NonMono,16,-230500.000000,15.667930,16,1261.671720,7,[13]=-232795;[14]=-231380;[15]=-230608;[16]=-230500;[17]=-231048;[18]=-232291;[19]=-234199
1841,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2348.000000,33,1,Ok,73977.000000,NonMono,16,-231779.000000,15.864057,16,-2284.543771,9,[12]=-236057;[13]=-234098;[14]=-232762;[15]=-231980;[16]=-231779;[17]=-232116;[18]=-233061;[19]=-234571;[20]=-236634
1842,RECAL 3 1 9999 -2285 64 4 80,1,9999,-2285,0,64,4,80,2104.000000,33,1,Ok,232806.000000,NonMono,16,-231772.000000,15.685343,16,2166.741371,5,[14]=-234397;[15]=-232122;[16]=-231772;[17]=-233315;[18]=-236750
1843,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2429.000000,33,1,Ok,76784.000000,NonMono,16,-231917.000000,15.989917,16,-2365.040333,9,[12]=-236492;[13]=-234479;[14]=-233061;[15]=-232189;[16]=-231917;[17]=-232197;[18]=-233096;[19]=-234571;[20]=-236653
1844,RECAL 3 1 9999 -2365 64 4 80,1,9999,-2365,0,64,4,80,2733.000000,33,1,Ok,264103.000000,NonMono,16,-231906.000000,15.721476,16,2795.885905,5,[14]=-236380;[15]=-232577;[16]=-231906;[17]=-234315;[18]=-239876
1845,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2539.000000,33,1,Ok,103938.000000,NonMono,16,-227272.000000,16.073570,16,2603.294279,7,[13]=-230898;[14]=-228939;[15]=-227717;[16]=-227272;[17]=-227608;[18]=-228733;[19]=-230638
1846,RECAL 3 1 9999 2603 64 4 80,1,9999,2603,0,64,4,80,-3045.000000,33,1,Ok,266695.000000,NonMono,16,-227277.000000,16.146118,16,-2980.415529,5,[14]=-234825;[15]=-229411;[16]=-227277;[17]=-228445;[18]=-232828
1847,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2550.000000,33,1,Ok,109278.000000,NonMono,16,-224535.000000,16.148247,16,2614.592990,7,[13]=-228616;[14]=-226431;[15]=-225063;[16]=-224535;[17]=-224825;[18]=-225925;[19]=-227841
1848,RECAL 3 1 9999 2615 64 4 80,1,9999,2615,0,64,4,80,-2417.000000,33,1,Ok,240444.000000,NonMono,16,-224520.000000,16.159497,16,-2352.362013,5,[14]=-229531;[15]=-225939;[16]=-224520;[17]=-225248;[18]=-228127
1849,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2475.000000,33,1,Ok,106574.000000,NonMono,16,-223081.000000,15.958256,16,2538.833025,7,[13]=-226432;[14]=-224558;[15]=-223440;[16]=-223081;[17]=-223517;[18]=-224709;[19]=-226724
1850,RECAL 3 1 9999 2539 64 4 80,1,9999,2539,0,64,4,80,-1558.000000,33,1,Ok,116072.000000,NonMono,16,-223093.000000,16.141988,16,-1493.432047,7,[13]=-227464;[14]=-225102;[15]=-223658;[16]=-223093;[17]=-223401;[18]=-224581;[19]=-226628
1851,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2569.000000,33,1,Ok,111619.000000,NonMono,16,-222544.000000,16.090273,16,2633.361093,7,[13]=-226476;[14]=-224360;[15]=-223047;[16]=-222544;[17]=-222893;[18]=-224088;[19]=-226101
1852,RECAL 3 1 9999 2633 64 4 80,1,9999,2633,0,64,4,80,1038.000000,33,1,Ok,65374.000000,NonMono,16,-222540.000000,15.941835,16,1101.767342,9,[12]=-226118;[13]=-224551;[14]=-223426;[15]=-222754;[16]=-222540;[17]=-222805;[18]=-223552;[19]=-224770;[20]=-226461
1853,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2500.000000,33,1,Ok,102025.000000,NonMono,16,-224667.000000,16.030221,16,2564.120885,7,[13]=-228083;[14]=-226194;[15]=-225055;[16]=-224667;[17]=-225015;[18]=-226105;[19]=-227965
1854,RECAL 3 1 9999 2564 64 4 80,1,9999,2564,0,64,4,80,2058.000000,33,1,Ok,217775.000000,NonMono,16,-224671.000000,15.869144,16,2121.476575,5,[14]=-227662;[15]=-225308;[16]=-224671;[17]=-225776;[18]=-228666
1855,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2589.000000,33,1,Ok,96689.000000,NonMono,16,-226692.000000,16.007305,16,2653.029219,7,[13]=-229935;[14]=-228137;[15]=-227053;[16]=-226692;[17]=-227040;[18]=-228106;[19]=-229866
1856,RECAL 3 1 9999 2653 64 4 80,1,9999,2653,0,64,4,80,2729.000000,33,1,Ok,266718.000000,NonMono,16,-226709.000000,15.978772,16,2792.915087,5,[14]=-232331;[15]=-228094;[16]=-226709;[17]=-228238;[18]=-232741
1857,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,1101.000000,33,1,Ok,20075.000000,NonMono,16,-226979.000000,16.093031,16,1165.372123,15,[9]=-230548;[10]=-229620;[11]=-228845;[12]=-228203;[13]=-227690;[14]=-227316;[15]=-227059;[16]=-226979;[17]=-227046;[18]=-227264;[19]=-227628;[20]=-228138;[21]=-228794;[22]=-229619;[23]=-230603
1858,RECAL 3 1 9999 1165 64 4 80,1,9999,1165,0,64,4,80,2724.000000,33,1,Ok,266088.000000,NonMono,16,-226987.000000,16.052435,16,2788.209741,5,[14]=-233039;[15]=-228597;[16]=-226987;[17]=-228315;[18]=-232621
1859,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,857.000000,33,1,Ok,13071.000000,NonMono,16,-226229.000000,16.091317,16,921.365266,17,[8]=-229157;[9]=-228489;[10]=-227905;[11]=-227404;[12]=-226980;[13]=-226654;[14]=-226410;[15]=-226271;[16]=-226229;[17]=-226244;[18]=-226394;[19]=-226620;[20]=-226953;[21]=-227392;[22]=-227936;[23]=-228588;[24]=-229347
1860,RECAL 3 1 9999 921 64 4 80,1,9999,921,0,64,4,80,2053.000000,33,1,Ok,219543.000000,NonMono,16,-226273.000000,15.880120,16,2116.520478,5,[14]=-229223;[15]=-226907;[16]=-226273;[17]=-227337;[18]=-230193
1861,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,1019.000000,33,1,Ok,19592.000000,NonMono,16,-223910.000000,16.147252,16,1083.589007,15,[9]=-227554;[10]=-226629;[11]=-225827;[12]=-225157;[13]=-224629;[14]=-224239;[15]=-224009;[16]=-223910;[17]=-223961;[18]=-224161;[19]=-224521;[20]=-225026;[21]=-225681;[22]=-226499;[23]=-227467
1862,RECAL 3 1 9999 1084 64 4 80,1,9999,1084,0,64,4,80,1032.000000,33,1,Ok,65464.000000,NonMono,16,-223915.000000,15.894035,16,1095.576138,9,[12]=-227352;[13]=-225824;[14]=-224740;[15]=-224112;[16]=-223915;[17]=-224205;[18]=-224965;[19]=-226200;[20]=-227934
1863,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,775.000000,33,1,Ok,11361.000000,NonMono,16,-223843.000000,16.101797,16,839.407190,19,[7]=-227151;[8]=-226480;[9]=-225863;[10]=-225346;[11]=-224909;[12]=-224527;[13]=-224236;[14]=-224011;[15]=-223874;[16]=-223843;[17]=-223871;[18]=-223990;[19]=-224173;[20]=-224479;[21]=-224876;[22]=-225327;[23]=-225868;[24]=-226526;[25]=-227261
1864,RECAL 3 1 9999 839 64 4 80,1,9999,839,0,64,4,80,-1558.000000,33,1,Ok,116517.000000,NonMono,16,-223838.000000,16.043457,16,-1493.826170,7,[13]=-228016;[14]=-225692;[15]=-224343;[16]=-223838;[17]=-224241;[18]=-225519;[19]=-227662
1865,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,991.000000,33,1,Ok,18617.000000,NonMono,16,-224449.000000,16.125933,16,1055.503732,15,[9]=-227780;[10]=-226911;[11]=-226187;[12]=-225575;[13]=-225101;[14]=-224765;[15]=-224548;[16]=-224449;[17]=-224496;[18]=-224694;[19]=-225029;[20]=-225480;[21]=-226112;[22]=-226854;[23]=-227781
1866,RECAL 3 1 9999 1056 64 4 80,1,9999,1056,0,64,4,80,-2418.000000,33,1,Ok,240564.000000,NonMono,16,-224468.000000,16.168018,16,-2353.327930,5,[14]=-229534;[15]=-225899;[16]=-224468;[17]=-225167;[18]=-228034
1867,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,979.000000,33,1,Ok,16867.000000,NonMono,16,-225124.000000,15.984274,16,1042.937097,15,[9]=-227901;[10]=-227170;[11]=-226556;[12]=-226032;[13]=-225632;[14]=-225344;[15]=-225183;[16]=-225124;[17]=-225169;[18]=-225370;[19]=-225671;[20]=-226105;[21]=-226665;[22]=-227381;[23]=-228216
1868,RECAL 3 1 9999 1043 64 4 80,1,9999,1043,0,64,4,80,-3043.000000,33,1,Ok,268495.000000,NonMono,16,-225144.000000,16.193573,16,-2978.225706,5,[14]=-233137;[15]=-227446;[16]=-225144;[17]=-226143;[18]=-230382
1869,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2253.000000,33,1,Ok,80511.000000,NonMono,16,-229980.000000,16.201823,16,-2188.192709,9,[12]=-235152;[13]=-232977;[14]=-231403;[15]=-230394;[16]=-229980;[17]=-230158;[18]=-230908;[19]=-232257;[20]=-234129
1870,RECAL 3 1 9999 -2188 64 4 80,1,9999,-2188,0,64,4,80,-3004.000000,33,1,Ok,263463.000000,NonMono,16,-229965.000000,16.186422,16,-2939.254314,5,[14]=-237735;[15]=-232188;[16]=-229965;[17]=-230961;[18]=-235177
1871,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2235.000000,33,1,Ok,80977.000000,NonMono,16,-228314.000000,16.279798,16,-2169.880810,7,[13]=-231449;[14]=-229796;[15]=-228778;[16]=-228314;[17]=-228442;[18]=-229137;[19]=-230416
1872,RECAL 3 1 9999 -2170 64 4 80,1,9999,-2170,0,64,4,80,-2370.000000,33,1,Ok,237642.000000,NonMono,16,-228314.000000,16.159032,16,-2305.363871,5,[14]=-233215;[15]=-229698;[16]=-228314;[17]=-229023;[18]=-231833
1873,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2315.000000,33,1,Ok,86265.000000,NonMono,16,-225980.000000,16.228949,16,-2250.084205,7,[13]=-229157;[14]=-227483;[15]=-226434;[16]=-225980;[17]=-226147;[18]=-226923;[19]=-228291
