path,cmd,attempt,peak_ok,code,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127
pm_pm_mcs1|slot=1|step=548/576|RECAL 1 3 31 8 8 63|tgt=3 c1=31 c2=8 c3=8 c4=63,RECAL 3 0 9999 9999 64 4 80,1,0,ParabolaNotDownward,183,-224031,-223975,-223919,-223865,-223805,-223757,-223702,-223650,-223609,-223568,-223523,-223491,-223460,-223434,-223414,-223393,-223385,-223372,-223378,-223373,-223382,-223401,-223418,-223458,-223489,-223538,-223588,-223653,-223719,-223804,-223884,-223988,-224095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=548/576|RECAL 1 3 31 8 8 63|tgt=3 c1=31 c2=8 c3=8 c4=63,RECAL 3 0 9999 9999 200 4 80,2,1,Ok,47,-226185,-226146,-226106,-226067,-226021,-225981,-225933,-225880,-225834,-225769,-225719,-225653,-225600,-225534,-225476,-225409,-225346,-225277,-225205,-225139,-225071,-225003,-224940,-224862,-224790,-224719,-224653,-224576,-224506,-224439,-224362,-224295,-224228,-224158,-224093,-224024,-223964,-223907,-223848,-223787,-223737,-223688,-223641,-223592,-223555,-223523,-223490,-223461,-223433,-223417,-223402,-223394,-223389,-223391,-223407,-223423,-223444,-223474,-223511,-223554,-223611,-223669,-223742,-223816,-223905,-224007,-224111,-224228,-224364,-224495,-224651,-224815,-224989,-225180,-225386,-225604,-225826,-226078,-226333,-226600,-226887,-227193,-227506,-227846,-228202,-228571,-228960,-229371,-229797,-230244,-230711,-231198,-231705,-232240,-232797,-233381,-233988,-234621,-235273,-235951,-236663,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=548/576|RECAL 1 3 31 8 8 63|tgt=3 c1=31 c2=8 c3=8 c4=63,RECAL 3 0 9999 255 64 4 80,3,1,Ok,191,-223973,-223915,-223849,-223791,-223740,-223691,-223644,-223598,-223561,-223519,-223484,-223457,-223432,-223412,-223397,-223395,-223385,-223390,-223401,-223416,-223435,-223475,-223512,-223556,-223606,-223665,-223735,-223808,-223901,-224005,-224105,-224231,-224356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=548/576|RECAL 1 3 31 8 8 63|tgt=3 c1=31 c2=8 c3=8 c4=63,RECAL 3 1 9999 255 64 4 80,1,1,Ok,2176,-493986,-475830,-452372,-426815,-401326,-376467,-353235,-331518,-311646,-293822,-277842,-263754,-251622,-241503,-233395,-227344,-223390,-221427,-221535,-223717,-227967,-234278,-242674,-253062,-265514,-280071,-296532,-314924,-335048,-356926,-380148,-404760,-429410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=549/576|RECAL 1 3 31 9 9 63|tgt=3 c1=31 c2=9 c3=9 c4=63,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,411,-222646,-222456,-222273,-222111,-221963,-221826,-221711,-221615,-221542,-221479,-221441,-221427,-221426,-221459,-221504,-221574,-221675,-221793,-221932,-222099,-222300,-222519,-222765,-223040,-223345,-223678,-224047,-224441,-224870,-225334,-225824,-226353,-226914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=549/576|RECAL 1 3 31 9 9 63|tgt=3 c1=31 c2=9 c3=9 c4=63,RECAL 3 1 9999 456 64 4 80,1,1,Ok,1301,-323882,-312417,-301513,-291309,-281778,-272868,-264626,-257042,-250163,-243994,-238532,-233859,-229866,-226611,-224123,-222387,-221421,-221240,-221841,-223229,-225445,-228473,-232310,-236978,-242476,-248799,-255929,-263788,-272547,-282156,-292523,-303663,-315634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=550/576|RECAL 1 3 31 10 10 63|tgt=3 c1=31 c2=10 c3=10 c4=63,RECAL 3 0 9999 9999 64 4 80,1,0,ParabolaNotDownward,-373,-220513,-220356,-220223,-220095,-219991,-219897,-219820,-219757,-219702,-219665,-219633,-219612,-219603,-219607,-219620,-219644,-219675,-219715,-219761,-219817,-219883,-219954,-220035,-220123,-220214,-220319,-220419,-220532,-220650,-220772,-220895,-221027,-221164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=550/576|RECAL 1 3 31 10 10 63|tgt=3 c1=31 c2=10 c3=10 c4=63,RECAL 3 0 9999 9999 200 4 80,2,1,Ok,-509,-238225,-237244,-236292,-235382,-234500,-233651,-232833,-232046,-231295,-230577,-229887,-229229,-228592,-227984,-227405,-226853,-226331,-225823,-225348,-224886,-224459,-224041,-223656,-223287,-222935,-222599,-222293,-222002,-221734,-221482,-221249,-221039,-220832,-220654,-220485,-220337,-220198,-220077,-219978,-219878,-219800,-219740,-219684,-219641,-219618,-219589,-219593,-219588,-219603,-219621,-219655,-219700,-219746,-219802,-219863,-219940,-220017,-220104,-220200,-220303,-220408,-220512,-220633,-220757,-220881,-221011,-221147,-221284,-221427,-221566,-221716,-221869,-222024,-222175,-222326,-222482,-222642,-222801,-222961,-223118,-223282,-223445,-223602,-223759,-223928,-224085,-224253,-224407,-224560,-224723,-224869,-225025,-225171,-225325,-225475,-225619,-225752,-225893,-226029,-226166,-226293,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=550/576|RECAL 1 3 31 10 10 63|tgt=3 c1=31 c2=10 c3=10 c4=63,RECAL 3 0 9999 -324 64 4 80,3,1,Ok,-388,-221184,-220969,-220778,-220596,-220438,-220289,-220154,-220034,-219939,-219848,-219769,-219710,-219653,-219614,-219592,-219572,-219575,-219580,-219592,-219621,-219651,-219697,-219752,-219809,-219871,-219953,-220032,-220117,-220220,-220312,-220429,-220540,-220657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=550/576|RECAL 1 3 31 10 10 63|tgt=3 c1=31 c2=10 c3=10 c4=63,RECAL 3 1 9999 -324 64 4 80,1,1,Ok,-1261,-290638,-281489,-272944,-265033,-257788,-251195,-245224,-239860,-235120,-231017,-227538,-224682,-222463,-220825,-219800,-219386,-219572,-220360,-221733,-223696,-226261,-229427,-233165,-237492,-242390,-247836,-253821,-260357,-267326,-274891,-282969,-291517,-300503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=551/576|RECAL 1 3 31 11 11 63|tgt=3 c1=31 c2=11 c3=11 c4=63,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,636,-232827,-232266,-231742,-231256,-230811,-230403,-230039,-229728,-229455,-229223,-229042,-228908,-228822,-228794,-228808,-228880,-229006,-229175,-229424,-229711,-230057,-230465,-230932,-231466,-232055,-232710,-233432,-234226,-235070,-236000,-236984,-238037,-239178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=551/576|RECAL 1 3 31 11 11 63|tgt=3 c1=31 c2=11 c3=11 c4=63,RECAL 3 1 9999 689 64 4 80,1,1,Ok,-2200,-415690,-392786,-370604,-349847,-330156,-311969,-295377,-280645,-267379,-255912,-246336,-238627,-232812,-228924,-226963,-226911,-228753,-232481,-238123,-245653,-255060,-266391,-279569,-294333,-311087,-329573,-349779,-371398,-394592,-418710,-442691,-465919,-486567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=552/576|RECAL 1 3 31 12 12 63|tgt=3 c1=31 c2=12 c3=12 c4=63,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,417,-234353,-234177,-234011,-233883,-233758,-233666,-233580,-233519,-233463,-233430,-233408,-233415,-233436,-233486,-233546,-233630,-233736,-233855,-234002,-234180,-234374,-234589,-234832,-235095,-235378,-235701,-236045,-236417,-236833,-237261,-237719,-238219,-238730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=552/576|RECAL 1 3 31 12 12 63|tgt=3 c1=31 c2=12 c3=12 c4=63,RECAL 3 1 9999 458 64 4 80,1,1,Ok,-2844,-495874,-474215,-447980,-419050,-390279,-362723,-336955,-313504,-292928,-274739,-259451,-247234,-238090,-232099,-229309,-229723,-233307,-240093,-250058,-263234,-279651,-299187,-321955,-347948,-376449,-408280,-441469,-472927,-496373,-508851,-515304,-518009,-519145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=553/576|RECAL 1 3 31 13 13 63|tgt=3 c1=31 c2=13 c3=13 c4=63,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,-2379,-299179,-290937,-283280,-276320,-269875,-264027,-258809,-254187,-250198,-246789,-243991,-241773,-240168,-239186,-238791,-239032,-239886,-241345,-243431,-246072,-249372,-253288,-257815,-262950,-268715,-275094,-282097,-289723,-297873,-306699,-316176,-326307,-337176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=553/576|RECAL 1 3 31 13 13 63|tgt=3 c1=31 c2=13 c3=13 c4=63,RECAL 3 1 9999 -2323 64 4 80,1,1,Ok,-2886,-497786,-477230,-450189,-419876,-390238,-362240,-336810,-313928,-293808,-276505,-261916,-250272,-241670,-236172,-233834,-234680,-238734,-245998,-256293,-269959,-286842,-306895,-330155,-356704,-386589,-419664,-454227,-485018,-503921,-513804,-517505,-518446,-519720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=554/576|RECAL 1 3 31 14 14 63|tgt=3 c1=31 c2=14 c3=14 c4=63,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,-2326,-289614,-281289,-273606,-266534,-260063,-254207,-249068,-244415,-240367,-236926,-234095,-231856,-230233,-229199,-228772,-228940,-229700,-231041,-232991,-235517,-238645,-242357,-246596,-251479,-256956,-263032,-269717,-276988,-284852,-293309,-302441,-312276,-322745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=554/576|RECAL 1 3 31 14 14 63|tgt=3 c1=31 c2=14 c3=14 c4=63,RECAL 3 1 9999 -2269 64 4 80,1,1,Ok,-2260,-422065,-397932,-374866,-353296,-333112,-314593,-297921,-282772,-269322,-257643,-247835,-239865,-233789,-229628,-227366,-227080,-228763,-232420,-238093,-245728,-255345,-266928,-280250,-295653,-312984,-332157,-353230,-375969,-400691,-426563,-452945,-477406,-496356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=555/576|RECAL 1 3 31 15 15 63|tgt=3 c1=31 c2=15 c3=15 c4=63,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,-2435,-283915,-275391,-267397,-260053,-253391,-247411,-242084,-237397,-233374,-230024,-227341,-225301,-223915,-223175,-223081,-223636,-224837,-226662,-229172,-232324,-236137,-240613,-245751,-251523,-257951,-265084,-272907,-281432,-290630,-300503,-311121,-322507,-334674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=555/576|RECAL 1 3 31 15 15 63|tgt=3 c1=31 c2=15 c3=15 c4=63,RECAL 3 1 9999 -2380 64 4 80,1,1,Ok,-1360,-299472,-289581,-280311,-271708,-263785,-256644,-250118,-244279,-239135,-234682,-230939,-227902,-225547,-223873,-222895,-222621,-223049,-224158,-225950,-228427,-231575,-235324,-239796,-244915,-250658,-257024,-264033,-271631,-279825,-288509,-297683,-307455,-317765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=556/576|RECAL 1 3 31 16 16 63|tgt=3 c1=31 c2=16 c3=16 c4=63,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,-2373,-281300,-273073,-265574,-258576,-252222,-246489,-241360,-236834,-232931,-229654,-226966,-224908,-223462,-222652,-222461,-222901,-223975,-225664,-227933,-230869,-234425,-238618,-243425,-248848,-254899,-261592,-268857,-276742,-285241,-294350,-304131,-314588,-325725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=556/576|RECAL 1 3 31 16 16 63|tgt=3 c1=31 c2=16 c3=16 c4=63,RECAL 3 1 9999 -2318 64 4 80,1,1,Ok,1207,-303417,-294203,-285505,-277399,-269700,-262536,-255927,-249897,-244430,-239555,-235251,-231540,-228439,-225977,-224153,-222969,-222444,-222575,-223369,-224810,-226940,-229754,-233242,-237429,-242322,-247884,-254142,-261031,-268588,-276818,-285701,-295215,-305411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=557/576|RECAL 1 3 31 17 17 63|tgt=3 c1=31 c2=17 c3=17 c4=63,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,-2407,-285205,-276679,-268814,-261660,-255132,-249243,-243975,-239323,-235276,-231860,-229103,-226902,-225326,-224378,-224044,-224334,-225240,-226766,-228924,-231727,-235159,-239233,-243937,-249268,-255221,-261859,-268987,-276870,-285431,-294612,-304456,-315044,-326343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=557/576|RECAL 1 3 31 17 17 63|tgt=3 c1=31 c2=17 c3=17 c4=63,RECAL 3 1 9999 -2351 64 4 80,1,1,Ok,2119,-485897,-463283,-438079,-412173,-387272,-363907,-342422,-322432,-304181,-287762,-273082,-260229,-249223,-240071,-232800,-227501,-224006,-222429,-222775,-225049,-229238,-235350,-243393,-253189,-264818,-278238,-293375,-310223,-328791,-349119,-370944,-394226,-419041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=558/576|RECAL 1 3 31 18 18 63|tgt=3 c1=31 c2=18 c3=18 c4=63,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,-2433,-289419,-281136,-273364,-266255,-259796,-253991,-248810,-244252,-240316,-237011,-234336,-232265,-230791,-229947,-229679,-230035,-230995,-232539,-234707,-237502,-240900,-244915,-249524,-254747,-260594,-267112,-274266,-282072,-290491,-299559,-309327,-319807,-330998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=558/576|RECAL 1 3 31 18 18 63|tgt=3 c1=31 c2=18 c3=18 c4=63,RECAL 3 1 9999 -2377 64 4 80,1,1,Ok,2752,-520242,-518368,-515153,-507191,-490435,-460532,-426224,-392736,-362124,-334654,-310337,-289212,-271125,-256097,-244169,-235297,-229618,-226906,-227279,-230757,-237302,-246912,-259514,-275105,-293520,-314605,-338453,-365124,-394519,-426071,-457348,-484744,-502490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=559/576|RECAL 1 3 32 1 1 64|tgt=3 c1=32 c2=1 c3=1 c4=64,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,2084,-361965,-346994,-332955,-319912,-307821,-296664,-286497,-277306,-268923,-261423,-254799,-249119,-244305,-240408,-237426,-235350,-234226,-234023,-234765,-236457,-239125,-242782,-247424,-253005,-259713,-267481,-276350,-286329,-297399,-309704,-323250,-338101,-354494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=559/576|RECAL 1 3 32 1 1 64|tgt=3 c1=32 c2=1 c3=1 c4=64,RECAL 3 1 9999 2151 64 4 80,1,1,Ok,-2704,-514067,-507167,-493053,-469297,-438618,-406075,-373375,-343160,-315938,-292278,-272279,-256125,-243895,-235583,-231149,-230554,-233749,-240715,-251426,-265896,-284071,-305531,-330866,-359623,-391412,-425420,-458885,-487126,-504283,-513690,-517294,-519089,-519339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=560/576|RECAL 1 3 32 2 2 64|tgt=3 c1=32 c2=2 c3=2 c4=64,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,2072,-368388,-353018,-338333,-324509,-311652,-299692,-288674,-278523,-269285,-260951,-253651,-247138,-241542,-236864,-233131,-230341,-228500,-227599,-227683,-228744,-230787,-233836,-237924,-243042,-249213,-256467,-264720,-274232,-284886,-296671,-309743,-324042,-339669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=560/576|RECAL 1 3 32 2 2 64|tgt=3 c1=32 c2=2 c3=2 c4=64,RECAL 3 1 9999 2142 64 4 80,1,1,Ok,-2117,-457588,-433145,-407704,-382219,-357904,-335021,-313959,-294925,-278077,-263443,-251145,-241267,-233747,-228649,-225907,-225528,-227483,-231790,-238349,-247275,-258492,-271955,-287670,-305471,-325416,-347354,-370966,-396165,-422154,-447709,-470977,-490105,-503190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=561/576|RECAL 1 3 32 3 3 64|tgt=3 c1=32 c2=3 c3=3 c4=64,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,2001,-351295,-337024,-323673,-311143,-299482,-288757,-278789,-269669,-261378,-253909,-247312,-241543,-236661,-232604,-229408,-227109,-225669,-225144,-225523,-226820,-229061,-232269,-236458,-241660,-247863,-255077,-263378,-272722,-283009,-294517,-307161,-320979,-335966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=561/576|RECAL 1 3 32 3 3 64|tgt=3 c1=32 c2=3 c3=3 c4=64,RECAL 3 1 9999 2069 64 4 80,1,1,Ok,-1263,-323098,-310710,-299064,-288312,-278363,-269249,-261029,-253679,-247175,-241531,-236708,-232725,-229625,-227293,-225776,-225052,-225122,-225983,-227627,-230024,-233190,-237125,-241812,-247229,-253366,-260219,-267795,-276069,-284881,-294436,-304608,-315412,-326752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=562/576|RECAL 1 3 32 4 4 64|tgt=3 c1=32 c2=4 c3=4 c4=64,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,2068,-367992,-352576,-337831,-324011,-311025,-298937,-287817,-277521,-268152,-259684,-252131,-245611,-239901,-235102,-231246,-228347,-226407,-225423,-225422,-226421,-228409,-231413,-235440,-240536,-246698,-253925,-262285,-271642,-282306,-294110,-307136,-321426,-336973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=562/576|RECAL 1 3 32 4 4 64|tgt=3 c1=32 c2=4 c3=4 c4=64,RECAL 3 1 9999 2138 64 4 80,1,1,Ok,1159,-339723,-327225,-315349,-304048,-293464,-283581,-274407,-265998,-258317,-251440,-245332,-239994,-235450,-231688,-228740,-226615,-225272,-224772,-225087,-226222,-228211,-231032,-234701,-239261,-244695,-250985,-258182,-266270,-275176,-284955,-295582,-306918,-319220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=563/576|RECAL 1 3 32 5 5 64|tgt=3 c1=32 c2=5 c3=5 c4=64,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,2060,-371678,-356392,-341965,-328397,-315729,-303947,-293027,-283006,-273844,-265570,-258168,-251689,-246108,-241485,-237692,-234811,-232881,-231878,-231834,-232750,-234644,-237520,-241403,-246294,-252207,-259171,-267232,-276389,-286663,-297871,-310510,-324355,-339528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=563/576|RECAL 1 3 32 5 5 64|tgt=3 c1=32 c2=5 c3=5 c4=64,RECAL 3 1 9999 2130 64 4 80,1,1,Ok,2002,-507294,-497512,-479991,-456952,-431752,-405412,-379698,-355413,-332822,-312285,-293892,-277707,-263900,-252274,-243055,-236180,-231692,-229578,-229848,-232483,-237485,-244846,-254544,-266586,-280932,-297461,-316208,-337035,-359399,-383635,-409094,-434722,-459049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=564/576|RECAL 1 3 32 6 6 64|tgt=3 c1=32 c2=6 c3=6 c4=64,RECAL 3 0 9999 9999 64 4 80,1,1,Ok,2057,-360859,-346526,-333043,-320490,-308824,-298036,-288153,-279058,-270838,-263454,-256935,-251275,-246507,-242577,-239561,-237375,-236074,-235666,-236156,-237581,-239935,-243230,-247469,-252670,-258843,-266035,-274243,-283497,-293798,-305245,-317699,-331566,-346789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=564/576|RECAL 1 3 32 6 6 64|tgt=3 c1=32 c2=6 c3=6 c4=64,RECAL 3 1 9999 2125 64 4 80,1,1,Ok,2588,-520544,-520895,-520090,-516538,-511026,-499094,-475907,-443564,-409121,-375957,-345373,-317972,-294146,-273921,-257353,-244596,-235568,-230335,-228906,-231283,-237534,-247657,-261619,-279416,-300960,-325950,-354966,-387052,-421440,-455486,-483925,-502305,-511355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=565/576|RECAL 1 3 32 7 7 64|tgt=3 c1=32 c2=7 c3=7 c4=64,RECAL 3 0 9999 9999 64 4 80,1,0,ParabolaNotDownward,245,-248778,-248640,-248528,-248417,-248317,-248207,-248116,-248035,-247963,-247898,-247838,-247787,-247752,-247709,-247690,-247676,-247671,-247693,-247713,-247755,-247793,-247854,-247941,-248038,-248147,-248263,-248401,-248549,-248731,-248919,-249131,-249364,-249607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm_pm_mcs1|slot=1|step=565/576|RECAL 1 3 32 7 7 64|tgt=3 c1=32 c2=7 c3=7 c4=64,RECAL 3 0 9999 9999 200 4 80,2,1,Ok,109,-253884,-253747,-253603,-253473,-253322,-253181,-253020,-252873,-252718,-252560,-252408,-252245,-252085,-251918,-251755,-251584,-251425,-251242,-251092,-250920,-250761,-250596,-250441,-250271,-250122,-249954,-249808,-249646,-249487,-249348,-249205,-249079,-248938,-248808,-248670,-248556,-248434,-248320,-248211,-248118,-248023,-247944,-247864,-247789,-247742,-247693,-247648,-247616,-247593,-247578,-247591,-247599,-247612,-247654,-247711,-247774,-247842,-247934,-248038,-248178,-248312,-248456,-248637,-248827,-249039,-249263,-249521,-249782,-250067,-250388,-250718,-251062,-251458,-251851,-252288,-252743,-253222,-253720,-254267,-254821,-255418,-256042,-256700,-257403,-258117,-258847,-259628,-260458,-261323,-262223,-263163,-264123,-265137,-266206,-267274,-268396,-269576,-270788,-272038,-273350,-274686,,,,,,,,,,,,,,,,,,,,,,,,,,
